PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,RelSpeed,SpinRate,SpinAxis,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,VertApprAngle,HorzApprAngle,PlateLocHeight,PlateLocSide,ExitSpeed,Angle,Direction,Distance,Level,GameID,PitchUID,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence
117,9/26/2025,46:26.7,1.0,2.0,"Piper, Logan",822622.0,Right,SAN_TOR,"Martinez, Cade",832119,Right,SAN_TOR,3,Top,0,0,1,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,89.51663,2470.687255,137.665962,5.77701,-1.28994,5.33575,19.34446,-16.40686,-3.687782,1.792353,3.93794,1.7551,,,,,TeamExclusive,20250926-UofSanDiego-Private-2,04b87440-9b33-11f0-a805-71ab9b6d3f26,High,High,High
120,9/26/2025,48:11.3,2.0,3.0,"Piper, Logan",822622.0,Right,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,3,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,89.52377,2451.831734,134.768903,5.71397,-1.26162,5.53871,20.83391,-19.63611,-4.764671,0.291001,2.73199,0.64299,78.48553,45.959553,-59.672905,223.70042,TeamExclusive,20250926-UofSanDiego-Private-2,4321eea0-9b33-11f0-a805-71ab9b6d3f26,High,High,High
121,9/26/2025,48:37.0,2.0,4.0,"Piper, Logan",822622.0,Right,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,3,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,89.42127,2485.266553,139.792425,5.83441,-1.24513,5.24989,17.98595,-13.93765,-3.802177,-0.237401,4.07465,-0.30799,66.12762,8.009948,-166.501886,115.49239,TeamExclusive,20250926-UofSanDiego-Private-2,525bf140-9b33-11f0-a805-71ab9b6d3f26,High,High,High
119,9/26/2025,47:46.6,2.0,2.0,"Piper, Logan",822622.0,Right,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,3,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,89.15472,2409.750633,138.173848,5.81132,-1.10664,5.43182,21.45891,-17.95013,-5.072207,0.816358,2.52873,1.1502,,,,,TeamExclusive,20250926-UofSanDiego-Private-2,344e00d0-9b33-11f0-a805-71ab9b6d3f26,High,High,High
95,9/26/2025,35:03.3,7.0,1.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Button, Nico",800888,Left,SAN_TOR,2,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,90.25617,2527.814894,212.457465,6.1167,1.23869,6.42025,19.33962,11.40394,-4.352215,-0.015188,3.60939,0.27514,,,,,TeamExclusive,20250926-UofSanDiego-Private-2,6d70d7e0-9b31-11f0-a805-71ab9b6d3f26,High,High,High
96,9/26/2025,35:25.2,7.0,2.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Button, Nico",800888,Left,SAN_TOR,2,Top,2,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,90.02502,2564.525191,213.420122,6.09914,1.28616,6.43987,18.03084,11.00505,-5.309632,-0.315369,2.80201,0.07975,79.03834,35.266253,-65.489034,223.20939,TeamExclusive,20250926-UofSanDiego-Private-2,7a7ab410-9b31-11f0-a805-71ab9b6d3f26,High,High,High
47,9/19/2025,22:26.0,15.0,2.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,89.68525,2477.525475,210.315611,6.13537,1.34348,6.40516,20.1669,11.00461,-7.045146,0.084101,1.05848,0.50383,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,985c4c20-9585-11f0-8e06-cb61934ceb74,High,High,High
51,9/19/2025,23:59.6,15.0,6.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,90.04235,2441.669311,204.803676,6.10093,1.34438,6.4482,21.58407,9.36142,-4.810052,-1.546559,2.95814,-0.85594,74.59267,14.229794,165.358348,,TeamExclusive,20250919-UofSanDiego-Private-1,d00653f0-9585-11f0-8e06-cb61934ceb74,High,High,High
48,9/19/2025,22:47.5,15.0,3.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,91.03561,2399.386932,211.986705,6.09229,1.35275,6.3656,19.668,11.50268,-4.970953,-0.91966,2.87443,-0.45098,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,a52b4230-9585-11f0-8e06-cb61934ceb74,High,High,High
53,9/19/2025,25:01.2,16.0,1.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,89.02348,2489.73065,205.493399,6.11976,1.36212,6.1969,24.09808,10.86174,-4.321707,-0.43749,3.27886,0.05436,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,f4bbc220-9585-11f0-8e06-cb61934ceb74,High,High,High
43,10/3/2025,38:52.5,1.0,1.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Venverloh, Vincent",832123,Right,SAN_TOR,2,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,82.87981,2228.210009,216.93556,5.9778,1.3665,6.24232,20.43166,14.40654,-6.348648,-0.280946,1.93123,-0.09236,,,,,TeamExclusive,20251003-UofSanDiego-Private-1,80b915e0-a0ba-11f0-a266-b9e2020d2c65,High,High,High
45,10/3/2025,40:58.7,1.0,3.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Venverloh, Vincent",832123,Right,SAN_TOR,2,Bottom,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,89.70845,2452.825444,205.682524,5.9862,1.3668,6.54291,21.91375,9.99229,-4.66992,-0.933008,2.88261,-0.32054,67.12995,39.810535,159.053318,,TeamExclusive,20251003-UofSanDiego-Private-1,cbe466f0-a0ba-11f0-a266-b9e2020d2c65,High,High,High
35,10/31/2025,49:31.4,3.0,4.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Senesac, Max",824637,Right,SAN_TOR,2,Top,2,0,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,91.98098,2477.495047,208.818366,6.08772,1.39261,6.24884,23.02631,11.92422,-4.831179,-1.488977,2.71171,-0.97251,92.68024,10.910969,28.662054,208.73927,TeamExclusive,20251031-UofSanDiego-Private-1,7ba8f440-b6a3-11f0-9d08-9fdacb65dc91,High,High,High
52,9/19/2025,24:22.6,15.0,7.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Undefined,89.62003,2514.706187,211.55852,6.10682,1.40182,6.48687,18.84666,10.84229,-6.407737,-0.331399,1.67704,0.19429,71.50468,-36.210761,-23.274333,3.92721,TeamExclusive,20250919-UofSanDiego-Private-1,ddd1f980-9585-11f0-8e06-cb61934ceb74,High,High,High
20,10/3/2025,24:05.7,1.0,4.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Lane, Isaiah",805182,Right,SAN_TOR,1,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,90.16527,2445.726856,216.105675,5.96805,1.40525,6.62406,21.76541,15.00804,-5.136054,-0.305653,2.4416,-0.12326,81.59321,23.398599,-2.765754,291.41467,TeamExclusive,20251003-UofSanDiego-Private-1,70298040-a0b8-11f0-a266-b9e2020d2c65,High,High,High
97,9/26/2025,35:52.9,7.0,3.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Button, Nico",800888,Left,SAN_TOR,2,Top,2,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,89.01662,2442.073124,220.615595,6.10895,1.40736,6.43532,18.85729,15.17398,-3.809549,-0.042993,4.11402,0.10518,71.14912,59.109894,-146.742666,,TeamExclusive,20250926-UofSanDiego-Private-2,8b032fb0-9b31-11f0-a805-71ab9b6d3f26,High,High,High
17,10/3/2025,22:59.1,1.0,1.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Lane, Isaiah",805182,Right,SAN_TOR,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,90.48128,2334.152089,204.10053,5.94731,1.41964,6.49904,20.27548,8.56965,-6.211881,-1.485104,1.50051,-0.65732,,,,,TeamExclusive,20251003-UofSanDiego-Private-1,48709610-a0b8-11f0-a266-b9e2020d2c65,High,High,High
18,10/3/2025,23:17.8,1.0,2.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Lane, Isaiah",805182,Right,SAN_TOR,1,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,91.19233,2436.756733,199.652442,5.86149,1.42976,6.79784,20.46895,6.89752,-7.040015,-2.601595,0.61259,-1.52055,,,,,TeamExclusive,20251003-UofSanDiego-Private-1,53a1e1b0-a0b8-11f0-a266-b9e2020d2c65,High,High,High
50,9/19/2025,23:37.1,15.0,5.0,"Gutierrez, Diego",822622.0,Right,SAN_TOR,"Gutierrez, Diego",822622,Right,SAN_TOR,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,89.7363,2420.755494,204.734522,6.13064,1.43337,6.43076,20.40442,8.81359,-3.334455,-0.634032,4.45021,0.11697,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,c29ddd00-9585-11f0-8e06-cb61934ceb74,High,High,High
64,9/19/2025,30:42.3,19.0,1.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,72.91057,1733.612254,148.398433,6.5303,-1.34232,5.37287,20.36458,-11.21024,-3.385129,0.141698,6.61388,-0.27879,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,c0223930-9586-11f0-8e06-cb61934ceb74,High,High,High
65,9/19/2025,30:50.7,19.0,2.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,77.99345,1842.993794,147.905483,6.38509,-1.55038,5.47333,19.26662,-10.9743,-4.976601,1.274197,4.3566,0.55509,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,c512b820-9586-11f0-8e06-cb61934ceb74,High,High,High
66,9/19/2025,34:46.6,19.0,3.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,87.10812,1950.480192,159.879944,5.95201,-1.59538,6.46831,17.51036,-5.94071,-4.252503,1.348505,3.82856,0.13812,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,51c5da90-9587-11f0-8e06-cb61934ceb74,High,High,High
67,9/19/2025,35:13.3,19.0,4.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,87.18877,1965.700762,155.8153,5.95607,-1.68391,6.34328,17.39879,-7.28508,-4.861574,1.475593,3.22477,0.28158,69.20622,21.202853,169.256014,,TeamExclusive,20250919-UofSanDiego-Private-1,61afcc40-9587-11f0-8e06-cb61934ceb74,High,High,High
68,9/19/2025,35:39.0,19.0,5.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,88.25523,2026.615388,136.679256,5.98461,-1.49914,6.142,15.12796,-12.92418,-4.398715,0.58926,3.91776,0.12117,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,70e70fc0-9587-11f0-8e06-cb61934ceb74,High,High,High
69,9/19/2025,36:03.9,19.0,6.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,89.11624,1987.988852,141.67218,5.87529,-1.54822,6.45919,14.55855,-10.54843,-7.116501,2.101316,1.18291,1.26191,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,7fcb7850-9587-11f0-8e06-cb61934ceb74,High,High,High
70,9/19/2025,36:29.5,19.0,7.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,88.57331,1976.027375,144.790012,5.87714,-1.53841,6.37017,14.77957,-9.51497,-5.233595,0.305093,2.98473,-0.46477,69.27877,33.568659,152.351776,,TeamExclusive,20250919-UofSanDiego-Private-1,8f129a50-9587-11f0-8e06-cb61934ceb74,High,High,High
71,9/19/2025,36:57.2,19.0,8.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,88.47691,2039.372819,140.87973,5.863,-1.83043,6.27793,16.64025,-12.58489,-4.788243,-1.460433,3.1803,-2.1278,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,9f79ab40-9587-11f0-8e06-cb61934ceb74,High,High,High
72,9/19/2025,37:15.6,19.0,9.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,87.63343,2002.950422,145.884349,5.89671,-1.53055,6.19519,18.09044,-11.50489,-4.503056,-1.149032,3.38675,-1.63271,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,aa77b1e0-9587-11f0-8e06-cb61934ceb74,High,High,High
73,9/19/2025,37:38.4,20.0,1.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,86.71187,1977.29495,147.620211,5.89187,-1.45097,6.55733,16.64666,-9.88571,-3.558153,0.44801,4.40712,-0.21731,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,b8151b80-9587-11f0-8e06-cb61934ceb74,High,High,High
74,9/19/2025,37:56.5,20.0,2.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,85.79286,1798.973576,151.853214,5.80851,-1.59866,6.27851,16.69965,-8.3065,-4.77756,0.043589,3.30289,-0.86641,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,c2e18ad0-9587-11f0-8e06-cb61934ceb74,High,High,High
75,9/19/2025,38:14.2,20.0,3.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,86.5061,1796.45569,145.995104,6.02856,-1.54074,6.34513,14.9104,-9.25741,-4.459644,0.202737,3.92814,-0.58305,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,cd7e5ea0-9587-11f0-8e06-cb61934ceb74,High,High,High
76,9/19/2025,38:39.3,20.0,4.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,86.98098,1534.268638,149.67222,5.95223,-1.31254,6.43023,12.97705,-6.94504,-3.222849,0.23152,5.09657,-0.52157,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,dc627910-9587-11f0-8e06-cb61934ceb74,High,High,High
77,9/19/2025,38:56.2,20.0,5.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,2,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Undefined,85.75589,1483.595078,137.632697,5.8492,-1.61657,6.15959,10.82603,-8.82599,-6.970099,0.397843,1.78161,-0.5124,103.40153,-2.520476,8.253658,30.67283,TeamExclusive,20250919-UofSanDiego-Private-1,e6822da0-9587-11f0-8e06-cb61934ceb74,High,High,High
78,9/19/2025,39:30.5,21.0,1.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,86.6008,1953.725114,133.659657,5.93805,-1.48221,6.38437,12.46016,-11.90142,-4.095729,-0.475856,4.33991,-0.92873,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,faddd150-9587-11f0-8e06-cb61934ceb74,High,High,High
79,9/19/2025,39:46.6,21.0,2.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,87.03679,2003.574192,167.782137,5.84741,-1.52282,6.38978,22.08029,-4.49929,-4.489175,0.746084,3.12809,-0.46177,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,0491f2d0-9588-11f0-8e06-cb61934ceb74,High,High,High
80,9/19/2025,40:05.0,21.0,3.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,86.45908,2101.403689,142.020848,6.01493,-1.38703,6.15966,20.46289,-14.98607,-6.680427,-1.072217,1.40932,-1.12858,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,0f7397d0-9588-11f0-8e06-cb61934ceb74,High,High,High
81,9/19/2025,40:25.2,21.0,4.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,86.64545,2067.705502,156.717509,5.84981,-1.3721,6.45735,22.69564,-9.21469,-3.729946,0.983244,3.79912,0.29807,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,1b7e0560-9588-11f0-8e06-cb61934ceb74,High,High,High
82,9/19/2025,40:40.9,21.0,5.0,"Edwards, Jagger",1000115024.0,Left,SAN_TOR,"Edwards, Jagger",1000115024,Right,SAN_TOR,1,Top,1,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,85.035,1982.903861,120.104007,5.90281,-1.5437,6.09051,12.0202,-18.49064,-6.527554,-2.356782,2.25866,-2.18071,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,24f6cb90-9588-11f0-8e06-cb61934ceb74,High,High,High
83,9/19/2025,42:55.1,22.0,1.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,86.30294,2368.359198,143.054361,5.7406,-1.49198,5.15425,18.04284,-12.4741,-3.929702,0.156791,4.04087,-0.30618,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,74e263d0-9588-11f0-8e06-cb61934ceb74,High,High,High
84,9/19/2025,43:08.1,23.0,1.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.66142,2250.497629,152.054693,5.86457,-1.30025,5.06882,19.22592,-9.39961,-3.94259,1.339673,4.05407,0.74529,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,7c9e5ed0-9588-11f0-8e06-cb61934ceb74,High,High,High
85,9/19/2025,44:03.9,23.0,2.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,87.59857,2343.161657,128.135737,5.62503,-1.45178,5.23613,14.9408,-17.13698,-4.710853,-1.340439,3.36785,-1.28387,76.93561,22.510567,6.19202,251.96342,TeamExclusive,20250919-UofSanDiego-Private-1,9df6bf50-9588-11f0-8e06-cb61934ceb74,High,High,High
86,9/19/2025,44:47.5,23.0,3.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.11569,2360.885759,141.348302,5.66677,-1.22769,5.27732,20.5969,-15.40028,-2.363634,-0.357262,5.06666,-0.28202,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,b7db2a50-9588-11f0-8e06-cb61934ceb74,High,High,High
87,9/19/2025,45:05.4,23.0,4.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.95248,2364.953656,143.463097,5.63713,-1.26546,5.23949,20.60159,-14.24965,-4.954056,1.23473,2.60222,1.08043,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,c27dca80-9588-11f0-8e06-cb61934ceb74,High,High,High
88,9/19/2025,45:27.3,23.0,5.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,88.24048,2393.432291,144.247929,5.63149,-1.24668,5.26791,21.37037,-14.3919,-3.433034,0.056375,3.96058,0.00379,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,cf89c990-9588-11f0-8e06-cb61934ceb74,High,High,High
89,9/19/2025,45:46.6,23.0,6.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,88.58034,2382.102684,151.164442,5.69338,-1.00671,5.31078,23.12139,-11.96233,-4.401256,0.251204,2.93908,0.2247,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,db136e60-9588-11f0-8e06-cb61934ceb74,High,High,High
90,9/19/2025,46:10.2,23.0,7.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,88.57244,2362.745963,129.462489,5.67333,-1.24257,5.25101,16.77296,-18.67131,-3.497833,-0.969407,4.31708,-0.59947,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,e93c2810-9588-11f0-8e06-cb61934ceb74,High,High,High
91,9/19/2025,46:30.2,23.0,8.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,1,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,87.55172,2289.11704,132.437364,5.6925,-1.17491,5.32092,16.98253,-17.08151,-5.357112,-1.04615,2.59943,-0.7334,68.96288,25.490129,163.596541,,TeamExclusive,20250919-UofSanDiego-Private-1,f51bdc20-9588-11f0-8e06-cb61934ceb74,High,High,High
92,9/19/2025,46:56.3,23.0,9.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,90.12138,2363.235225,146.589874,5.69875,-1.1331,5.38547,21.56076,-13.38426,-2.813555,-1.478576,4.43178,-1.4044,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,049b2520-9589-11f0-8e06-cb61934ceb74,High,High,High
93,9/19/2025,47:17.9,23.0,10.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,89.13246,2352.760728,148.996936,5.60953,-1.20465,5.33009,21.34383,-12.07713,-4.599301,0.701601,2.72186,0.45882,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,11784c00-9589-11f0-8e06-cb61934ceb74,High,High,High
94,9/19/2025,47:43.7,24.0,1.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,88.25849,2328.961,133.218233,5.74358,-1.08795,5.26261,17.74363,-17.60292,-5.52606,-0.294216,2.3149,0.1014,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,20cf2570-9589-11f0-8e06-cb61934ceb74,High,High,High
95,9/19/2025,48:00.6,24.0,2.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,2,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,88.47866,2368.186754,135.609661,5.74745,-1.0156,5.37536,17.85454,-16.30721,-6.01344,-0.046194,1.82991,0.29925,46.41601,2.910196,-60.535458,34.92758,TeamExclusive,20250919-UofSanDiego-Private-1,2b023af0-9589-11f0-8e06-cb61934ceb74,High,High,High
96,9/19/2025,48:25.9,24.0,3.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,90.11324,2350.130741,151.768183,5.72481,-0.9924,5.32382,23.55596,-11.98095,-1.883084,-0.035302,5.16295,-0.02843,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,39fdfc10-9589-11f0-8e06-cb61934ceb74,High,High,High
97,9/19/2025,48:49.4,24.0,4.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,2,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,88.92872,2346.872319,137.837469,5.8208,-0.95853,5.34,19.88702,-16.81521,-3.92776,-1.635363,3.73317,-1.09211,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,4805e750-9589-11f0-8e06-cb61934ceb74,High,High,High
98,9/19/2025,49:25.7,25.0,1.0,"Piper, Logan",822029.0,Left,SAN_TOR,"Piper, Logan",822029,Left,SAN_TOR,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,89.2574,2354.759575,130.390915,5.75154,-1.08584,5.40289,17.29036,-18.84985,-5.359864,-0.361481,2.47788,0.14478,,,,,TeamExclusive,20250919-UofSanDiego-Private-1,5dbc11f0-9589-11f0-8e06-cb61934ceb74,High,High,High
