player_id,full_name,from_school,position,class_year,division,hometown_city,hometown_state,high_school,height_in,weight_lb,ca_tie,socal_tie,sd_tie,ca_tie_reasons,has_evaluation,has_hitting,has_pitching,has_arsenal,bio_evidence_rows,bio_evidence_files,latest_event_source,latest_event_date,latest_event_url,gaps
29593,Reid Montgomery,Long Beach State,RF,SO,I,Mission Viejo,CA,Capistrano Valley HS,72,210,1,1,0,hometown=CA;hometown=Mission Viejo (SoCal);prev_school=CA,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
28568,Reid Snider,Louisiana Tech,LF,JR,I,Lake Charles,LA,St. Louis Catholic HS,73,215,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
10142,Robbie Boykin,Presbyterian,P,SR,I,Richmond,VA,South Carolina,75,230,0,0,0,,1,0,1,0,4,3,d1baseball,2026-04-01,https://d1baseball.com/stories/2026-transfer-tracker/,
26539,Royce Hale,Seattle,DH,JR,I,Marysville,WA,Marysville Pilchuck,76,230,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
8408,Ryan Bailey,Maryland,P,SO,I,Blauvelt,NY,Iona Prep,73,195,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
7907,Ryan Egan,Fordham,P,SR,I,Clinton,CT,Taft,74,220,0,0,0,,1,0,1,1,4,4,d1baseball,2025-10-01,https://d1baseball.com/stories/2026-transfer-tracker/,
26576,Ryan Henschel,Rhode Island,CF,SR,I,Northbrook,IL,Glenbrook North,71,182,0,0,0,,1,1,0,0,4,4,d1baseball,2026-03-31,https://d1baseball.com/stories/2026-transfer-tracker/,
7692,Ryan Hughes,Toledo,P,JR,I,Cave Creek,AZ,Cactus Shadow,78,200,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
7140,Ryan Kruse,Valparaiso,P,JR,I,Detroit,MI,U of D Jesuit,73,205,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
21388,Ryan Taffe,Siena,P,JR,I,Delmar,NY,Bethlehem Central,76,210,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
8718,Ryland Howell,UNC Asheville,P,SO,I,Newport,NC,West Carteret HS,73,185,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
9,STETSON CALLAWAY,FGCU,P,JR,I,Tuscola,TX,Homeschool,76,235,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
29212,Sal Mineo,Delaware,CF,SO,I,Slippery Rock,PA,Slippery Rock High School,71,195,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
10556,Sam Burgess,California Baptist,P,SO,I,Riverside,CA,Corona High School,73,205,1,1,0,hometown=CA;hometown=Riverside (SoCal);prev_school=CA,1,0,1,1,4,4,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
28582,Sammy Mummau,Jacksonville,SS,SO,I,Palm Harbor,FL,Dunedin,72,180,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
28907,Sergio DeCello,Purdue,C,SR,I,Hamilton,OH,Badin,70,200,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
9862,Serigne Sarre,Mount St. Mary's,P,SO,I,Silver Spring,MD,St. John’s (DC),76,215,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
28965,Seth Farni,Campbell,OF,SO,I,Gulfport,MS,St. Stanislaus,72,200,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
8656,Shane Keup,Winthrop,P,JR,I,Columbia,SC,Dreher H.S.,74,210,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
985,TATE JONES,NJIT,P,SO,I,Burlington,NC,Walter M. Williams High School,71,175,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
11343,TJ Curley,Stonehill,P,SO,I,Sanford,ME,Sanford,74,175,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
2659,TRENT CARAWAY,LSU,3B,JR,I,Dana Point,CA,JSerra Catholic,74,201,1,1,0,hometown=CA;hometown=Dana Point (SoCal),1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
4577,TYLER MACON,Missouri,1B,SO,I,Kirkwood,MO,Kirkwood HS,71,210,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
6727,Talan Kelly,Utah Tech,P,SO,I,Santa Clara,UT,Snow Canyon HS,71,210,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
6851,Talin Gardini,Saint Mary's (CA),P,SO,I,San Diego,CA,Patrick Henry HS,73,,1,1,1,hometown=CA;hometown=San Diego (SD County),1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
8616,Tanner Hosick,Omaha,P,SO,I,Bellevue,NE,Bellevue West,65,150,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
10163,Tanyon Weber,Stonehill,P,SO,I,Riverton,CT,Suffield Academy,78,240,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
27766,Taylor Kirk,Fordham,2B,SO,I,Long Beach,CA,Woodrow Wilson,73,180,1,1,0,hometown=CA;hometown=Long Beach (SoCal),1,1,0,0,4,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
28023,Titan Kamaka,Mercer,SS,SR,I,Orlando,FL,West Orange,72,185,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
7917,Titus Lotz,Bowling Green,P,SO,I,Washington Court House,OH,Washington,73,207,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
7307,Tom Bourque,William & Mary,P,JR,I,Arlington,VA,Bishop O'Connell,75,200,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
29307,Tommy Koch,UT Martin,C,SR,I,Gulf Breeze,FL,Gulf Breeze HS,72,200,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
29096,Tommy Manzo,Seton Hall,SS,SO,I,Ramsey,NJ,St. Joseph Regional,74,185,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
8421,Trever Baumler,TCU,P,SO,I,Urbandale,IA,Dowling Catholic,75,210,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29264,Trevor Dosenbach,Richmond,RF,SO,I,West Grove,PA,Avon Grove,71,180,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
7870,Trevor Geddes,Xavier,P,SR,I,Prospect,KY,Highlands Latin,79,210,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
9301,Trevor Nikolis,North Florida,P,SO,I,Naples,FL,St. John Neumann High School,73,219,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
28173,Trey Hawsey,Louisiana Tech,1B,SO,I,West Monroe,LA,West Monroe HS,74,240,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
10949,Tristan Bristow,Vanderbilt,P,SO,I,Helotes,TX,,75,199,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
28196,Troy Sudbrook,Toledo,3B,SR,I,Avon,OH,Avon,75,205,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
32556,Ty Dagley,Lamar,P,JR,I,Katy,TX,Tompkins HS,71,175,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
24652,Ty Dalley,Clemson,RF,SR,I,Vidalia,GA,Vidalia HS,75,210,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
26208,Ty Dooley,Rice,P,SR,I,Elgin,SC,Blythewood,70,185,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
29614,Ty Velardo,North Florida,1B,SO,I,Jensen Beach,FL,Jensen Beach High School,72,205,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
7693,Tyler Albanese,San Jose State,P,JR,I,Redlands,CA,Redlands East Valley HS,78,230,1,1,0,hometown=CA;hometown=Redlands (SoCal);prev_school=CA,1,0,1,1,4,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
8650,Walker Brodt,Winthrop,P,JR,I,Katy,TX,Brownsburg H.S.,72,220,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
9656,Wesley Harwell,San Francisco,P,SO,I,Mountain View,CA,Mountain View HS,75,,1,0,0,hometown=CA,1,0,1,1,4,4,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
10787,Wesley Jones,Charlotte,P,JR,I,Charlotte,NC,Charlotte Christian,76,230,0,0,0,,1,0,1,1,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29039,Will Stark,Texas A&M-Corpus Christi,LF,SO,I,Katy,TX,Obra D. Tompkins HS,71,185,0,0,0,,1,1,0,0,4,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
3264,XAVIER FARNUM,Southern Illinois,C,FR,I,Alpine,CA,Christian HS,70,210,1,1,1,hometown=CA;hometown=Alpine (SD County),1,1,0,0,4,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
8910,Zacary Tenn,Hawaii,P,JR,I,Kailua,O'ahu,Iolani HS,72,200,0,0,0,,1,0,1,0,4,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
28120,Zachary Gingrich,Texas State,RF,SO,I,Spring Branch,TX,Smithson Valley,72,205,0,0,0,,1,1,0,0,4,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
9517,Zane Starling,North Florida,P,JR,I,Lake City,FL,Santa Fe High School,71,203,0,0,0,,1,0,1,1,4,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
4936,ADAN LONGORIA,Kansas State,P,JR,I,Plant City,FL,Plant City HS,76,225,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
4500,ANDREW MIDDLETON,West Virginia,P,FR,I,Canton,MA,Dexter Southfield,74,215,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
6276,Adam Guazzo,Valparaiso,P,JR,I,Huntley,IL,Huntley,74,215,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
24944,Aidan O'Keefe,Richmond,3B,JR,I,Latham,NY,Albany Academy,70,180,0,0,0,,1,1,0,0,5,5,d1baseball,2026-03-11,https://d1baseball.com/stories/2026-transfer-tracker/,
10579,Alex Walsh,Florida International,P,SR,I,Boynton Beach,FL,Oxbridge Academy,76,195,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-06,https://d1baseball.com/stories/2026-transfer-tracker/,
34399,Alexander Angelidis,Saint Peter's,P,SO,I,Frederick,MD,Tuscarora,68,160,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
29890,Andrew Duncan,Wright State,CF,JR,I,Dunedin,FL,A3 Academy,73,200,0,0,0,,1,1,0,0,5,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
7732,Andrew Jones,Eastern Michigan,RF,SR,I,Midlothian,VA,Midlothian,72,190,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
8449,Andrew Koshy,Maryland,P,JR,I,Albertson,NY,Kellenburg Memorial HS,74,205,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
7747,Andrew Ressler,SIUE,P,JR,I,Huntley,IL,Huntley HS,72,195,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
23436,Anthony Umbach,Gardner-Webb,2B,SO,I,Midland,NC,Hickory Ridge,67,150,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
25084,Antonio Cordeiro,St. Bonaventure,C,JR,I,Pittsburgh,PA,Pittsburgh Central Catholic,72,210,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
7077,Aric Berg,Fordham,P,SR,I,Encino,CA,Chaminade,73,185,1,0,0,hometown=CA,1,0,1,1,5,5,d1baseball,2025-11-12,https://d1baseball.com/stories/2026-transfer-tracker/,
26490,Ariel Antigua,Tennessee,2B,JR,I,Lake Worth,FL,Trinity Christian Academy,68,185,0,0,0,,1,1,0,0,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
2063,BRADY BAXTER,Alabama A&M,P,JR,I,Danville,KY,Danville High School,75,225,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
25742,Ben Cleary,Santa Clara,SS,JR,I,Half Moon Bay,CA,Junipero Serra HS,72,200,1,0,0,hometown=CA;prev_school=CA,1,1,0,0,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
6305,Ben Weber,Virginia Tech,P,SR,I,St. Paul,MN,Cretin-Derham Hall,73,210,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
25416,Blake Brown,Sam Houston State,2B,JR,I,Montgomery,TX,Lake Creek HS,69,180,0,0,0,,1,1,0,0,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
8411,Blake Hager,Morehead State,P,FR,I,Pikeville,KY,Pike County Central HS,75,205,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
28748,Brady Grabowski,Murray State,RF,FR,I,Streator,IL,Streator HS,74,205,0,0,0,,1,1,0,0,5,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
25612,Brady Nathison,Towson,RF,JR,I,Fuquay-Varina,NC,Fuquay-Varina,72,205,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
8253,Braxton Davis,North Carolina A&T,P,FR,I,Erwin,NC,Triton,73,175,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
9000,Brayden Gilley,Winthrop,P,JR,I,Deer Park,TX,,76,205,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30236,Brayden Ricketts,Indiana,DH,FR,I,Brampton,Canada,Jean Augustine Secondary,74,210,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
6523,Brayden Ryan,Maryland,P,JR,I,Salem,NH,Lawrence Academy,78,235,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
31502,Brendan Walker,Stetson,P,SR,I,Woodsville,NH,Kimball Union Academy,72,195,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-22,https://d1baseball.com/stories/2026-transfer-tracker/,
29607,Brennen Barczai,Coppin State,C,FR,I,Boca Raton,FL,Spanish River community HS,72,205,0,0,0,,1,1,0,0,5,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
8110,Bryce Stockton,Sacramento State,P,JR,I,Coeur D Alene,ID,Coeur d'Alene HS,75,190,1,0,0,prev_school=CA,1,0,1,1,5,5,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
1327,COLE EGAN,Eastern Michigan,P,JR,I,Pittsburgh,PA,West Allegheny,74,195,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29446,Cal Wipf,Pepperdine,1B,SO,I,Santa Barbara,CA,Santa Barbara HS,73,195,1,1,0,hometown=CA;hometown=Santa Barbara (SoCal);prev_school=CA,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31327,Caleb Beals,North Carolina A&T,3B,SO,I,Charlotte,NC,Cuthbertson,72,195,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
9799,Caleb Matthews,Houston Christian,P,JR,I,Katy,TX,Katy,70,175,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
11750,Callum Young,Portland,P,SO,I,Vancouver,Canada,Kitsilano Secondary,74,215,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29674,Cameron Biller,Mount St. Mary's,1B,SO,I,Stafford,VA,Colonial Forge,76,220,0,0,0,,1,1,0,0,5,4,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
24234,Cameron Chee-Aloy,Illinois,DH,JR,I,Toronto,Canada,Neil McNeil,69,185,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
6543,Cameron Nielson,Utah,P,SO,I,Salt Lake City,UT,Cottonwood HS,73,175,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
25753,Cameron Sewell,Sacramento State,2B,JR,I,Medford,OR,South Medford HS,72,170,1,0,0,prev_school=CA,1,1,0,0,5,5,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
11599,Campbell Cassidy,Merrimack,P,JR,I,Auburn,ME,Edward Little High School,74,,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
8030,Carson Mayfield,Cornell,P,SR,I,Annandale,VA,Bishop O'Connell HS,77,228,0,0,0,,1,0,1,1,5,5,d1baseball,2025-10-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33736,Carter Harrington,College of Charleston,P,FR,I,Columbia,SC,A C Flora High School,76,185,0,0,0,,1,0,1,1,5,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
33646,Cayden Baker,Baylor,P,FR,I,Olive Branch,MS,Lewisburg HS,70,201,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
6542,Champ Davis,Wofford,P,SR,I,Atlanta,GA,Marist,73,180,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-22,https://d1baseball.com/stories/2026-transfer-tracker/,
30624,Chandler Murray,Kansas State,1B,SO,I,Honolulu,HI,Mid-Pacific,76,215,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31016,Charlie Chropuvka,Lafayette,DH,SR,I,Red Bank,NJ,Ranney,69,180,0,0,0,,1,1,0,0,5,4,d1baseball,2026-03-25,https://d1baseball.com/stories/2026-transfer-tracker/,
25824,Charlie Rogan,George Washington,1B,SR,I,Greenwood Village,CO,Regis Jesuit,78,240,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
9394,Chet Lax,Wright State,P,JR,I,Hendersonville,TN,Pope John Paul II,71,170,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
24840,Cole Campbell,NJIT,C,SR,I,Somers Point,NJ,Mainland Regional,71,180,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
33754,Cole Moore,Iowa,P,FR,I,Adel,IA,Van Meter Junior-senior HS,73,210,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34478,Cole Wisenbaker,Kansas State,P,JR,I,Houston,TX,Cypress Christian,75,185,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
33800,Conner Frail,College of Charleston,P,JR,I,Winston Salem,NC,R J Reynolds High School,76,225,0,0,0,,1,0,1,1,5,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31256,Connor Mendell,Northern Illinois,C,SO,I,Saint Peters,MO,Fort Zumwalt South,72,175,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
30645,Cooper Romich,Le Moyne,1B,JR,I,North Chili,NY,Churchville-Chili,70,195,0,0,0,,1,1,0,0,5,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
24471,Dawson Bryce,Charlotte,SS,JR,I,Taunton,MA,Taunton,75,200,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
26178,Delshaun Lanier,UC San Diego,DH,SR,I,Torrance,CA,North Torrance HS,70,,1,1,1,hometown=CA;hometown=Torrance (SoCal);prev_school=CA,1,1,0,0,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
26426,Devan Zirwas,Eastern Michigan,LF,SR,I,Imperial,PA,West Allegheny,75,205,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
9974,Dominic Capperella,Mount St. Mary's,P,SO,I,Bellefonte,PA,Bellefonte Area,76,215,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
7126,Dylan Marionneaux,Northwestern State,P,JR,I,Zachary,LA,Zachary HS,74,165,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
8636,Dylan Mulcahy,Stephen F. Austin,P,JR,I,Austin,TX,Vandegrift HS,76,210,0,0,0,,1,0,1,1,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
2583,EDWIN ALICEA,USF,P,JR,II,Miami,FL,Florida Christian,78,240,0,0,0,,1,0,1,1,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34440,Eli Curtis,Memphis,P,JR,I,Chatham,IL,Glenwood,75,188,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
30445,Eric Cha,Northeastern,1B,SO,I,Harrington Pk,NJ,Rabun Gab-Nacoochee School,76,230,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
33959,Eric Lintelman,Elon,P,SO,I,West Chester,PA,West Chester Henderson,70,175,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
7448,Ethan Firestein,Bucknell,P,SR,I,Hollywood,FL,Posnack School,72,185,0,0,0,,1,0,1,1,5,4,d1baseball,2025-10-09,https://d1baseball.com/stories/2026-transfer-tracker/,
25787,Ethan Melton,South Alabama,CF,JR,I,Hernando,MS,Magnolia Heights High School,70,175,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
6499,Ethan Phillips,Mount St. Mary's,P/INF,SR,I,Dunedin,FL,Calvary Christian,73,195,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
26605,Evan Zapp,Southern Indiana,LF,JR,I,Greenwood,IN,Center Grove,71,205,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-13,https://d1baseball.com/stories/2026-transfer-tracker/,
25124,Garner Anderson,UT Martin,CF,JR,I,Martin,TN,Westview HS,75,190,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
31047,Giovanni Bausone,Hofstra,LF,SO,I,Bellerose,NY,Churchill School,72,190,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30060,Greyson Shafer,Nicholls,RF,SR,I,Boise,ID,Timberline,76,225,0,0,0,,1,1,0,0,5,4,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
8833,Griffen Paige,Wright State,P,JR,I,Mount Pleasant Mills,PA,Midd-West,74,185,0,0,0,,1,0,1,1,5,5,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29014,Gunner Geile,Arizona,OF,FR,I,Tucson,AZ,IMG Academy,72,,0,0,0,,1,1,0,0,5,4,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
28981,Hunter Ray,Fairleigh Dickinson,RF,SO,I,Woodbine,NJ,Lower Cape May Regional,72,205,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
6121,ISAAC WACHSMANN,Creighton,CF,SO,I,Centennial,CO,Regis Jesuit,76,220,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
26531,Ian Choi,Butler,SS,SR,I,Mount Pleasant,WI,Indian Trail,69,168,0,0,0,,1,1,0,0,5,5,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
7005,Ian White Jr.,Indiana,P,FR,I,Malvern,PA,Haverford,73,200,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
435,JACOB YOUNG,Queens (NC),P,SO,I,Charlotte,NC,Charlotte Catholic HS,74,190,0,0,0,,1,0,1,1,5,4,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
