Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Kennesaw State,Jackson Bradfield,All,107,12,91.5,108.7,111.1,41.7%,4.2°,18.8°,66.7,16.7%,2,0.167,.265,0.256,.363,41.7%,16.7%,41.7%,52.3%,71.1%,62.5%,38.7%,46.4%,48.0
Queens (NC),Mikey Brunetti,All,45,7,68.6,87.4,87.9,0.0%,24.7°,-,14.3,0.0%,0,0.273,.114,0.256,.110,42.9%,42.9%,14.3%,48.9%,57.1%,75.0%,41.7%,27.3%,47.0
Eastern Michigan,Leewood Molessa,All,237,33,90.0,105.8,110.0,45.5%,13.4°,15.3°,36.4,12.1%,4,0.208,.199,0.256,.310,36.4%,30.3%,24.2%,42.6%,66.0%,78.8%,25.5%,30.7%,84.0
Evansville,Simon Schulz,All,203,32,85.9,99.3,102.8,31.2%,8.5°,1.2°,28.1,0.0%,0,0.239,.275,0.256,.308,50.0%,18.8%,28.1%,45.8%,63.5%,83.6%,29.9%,28.0%,83.0
Tennessee,Finley Bates,All,42,9,72.0,91.4,92.4,0.0%,-10.2°,-,11.1,0.0%,0,0.273,.117,0.256,.294,55.6%,11.1%,0.0%,54.8%,75.0%,73.3%,36.4%,21.7%,62.0
Southern,Kelcey (KJ) White Jr.,All,40,10,83.7,89.7,91.6,0.0%,11.9°,-,40.0,0.0%,0,0.3,.329,0.256,.344,50.0%,30.0%,20.0%,45.0%,60.9%,100.0%,23.5%,5.6%,53.0
Mount St. Mary's,Joey Agar,All,163,22,75.8,93.8,99.1,4.5%,25.8°,12.0°,22.7,0.0%,0,0.194,.139,0.256,.233,31.8%,45.5%,9.1%,37.4%,63.2%,72.9%,14.9%,26.2%,144.0
Yale,Bryce Miller,All,385,50,85.8,101.0,104.3,36.0%,2.2°,7.6°,28.0,2.0%,1,0.176,.187,0.255,.278,56.0%,20.0%,18.0%,41.8%,59.9%,75.5%,26.4%,33.5%,75.0
Navy,William Howard,All,384,65,84.9,103.1,105.6,30.8%,6.2°,9.0°,32.3,1.5%,1,0.217,.290,0.255,.339,49.2%,29.2%,20.0%,47.7%,66.5%,91.9%,33.2%,14.8%,71.0
Queens (NC),Jacob Grimes,All,245,33,78.5,93.2,95.4,6.1%,3.5°,18.7°,21.2,0.0%,0,0.17,.156,0.255,.241,60.6%,24.2%,6.1%,40.4%,63.6%,75.0%,22.5%,34.3%,70.0
NJIT,Jack Stead,All,109,24,79.1,93.7,96.6,4.2%,17.5°,20.6°,41.7,0.0%,0,0.258,.239,0.255,.258,29.2%,29.2%,33.3%,58.7%,75.0%,79.5%,43.9%,28.1%,53.0
Lamar,Easton Culp,All,115,20,88.4,103.5,103.8,45.0%,2.6°,5.1°,45.0,0.0%,0,0.261,.369,0.255,.396,60.0%,10.0%,30.0%,40.9%,59.6%,97.1%,22.4%,8.5%,57.0
California,Lawson Olmstead,All,431,49,88.6,107.6,110.4,34.7%,13.3°,15.1°,28.6,8.2%,4,0.185,.173,0.255,.267,38.8%,26.5%,22.4%,49.7%,75.1%,72.3%,28.2%,40.7%,79.0
Rice,Hiram Bocachica,All,471,75,85.3,96.0,100.0,17.3%,15.8°,0.6°,41.3,0.0%,0,0.179,.239,0.255,.301,34.7%,30.7%,32.0%,34.4%,55.7%,92.6%,15.9%,13.0%,108.0
Lehigh,Edwin Betances,All,164,24,83.4,101.1,102.0,20.8%,4.2°,7.6°,25.0,12.5%,3,0.2,.214,0.255,.308,58.3%,25.0%,12.5%,42.1%,66.7%,76.0%,21.3%,31.9%,99.0
Albany,Kyle Stephens,All,155,22,86.2,100.3,100.9,18.2%,19.0°,21.6°,40.9,4.5%,1,0.171,.203,0.255,.263,36.4%,40.9%,22.7%,47.7%,70.1%,68.1%,30.7%,39.2%,136.0
Florida,Kolt Myers,All,236,38,86.2,102.7,103.2,28.9%,5.1°,10.5°,34.2,0.0%,0,0.211,.223,0.254,.273,57.9%,10.5%,26.3%,47.0%,65.7%,85.5%,32.1%,23.4%,63.0
Oral Roberts,Austin Nicholson,All,76,9,79.9,102.9,106.6,22.2%,-21.5°,-0.2°,11.1,0.0%,0,0.2,.209,0.254,.270,66.7%,11.1%,11.1%,35.5%,59.4%,84.2%,18.2%,22.2%,116.0
Florida International,Hector Candelas,All,258,37,85.1,101.6,104.0,32.4%,12.4°,18.3°,37.8,10.8%,4,0.2,.264,0.254,.370,45.9%,32.4%,21.6%,48.8%,72.6%,84.4%,32.2%,20.6%,90.0
North Dakota State,Bennett Freiter,All,250,50,86.5,103.8,106.9,36.0%,3.7°,10.8°,24.0,2.0%,1,0.2,.267,0.254,.330,60.0%,14.0%,18.0%,43.2%,64.6%,87.7%,25.5%,16.7%,104.0
Lindsey Wilson,Caden Davis,All,60,6,81.9,93.4,96.4,16.7%,13.1°,10.0°,50.0,0.0%,0,0.231,.228,0.254,.264,16.7%,33.3%,50.0%,43.3%,68.0%,76.5%,25.7%,38.5%,105.0
Canisius,Mason Cisco,All,132,25,82.7,98.0,99.2,20.0%,5.1°,7.0°,20.0,0.0%,0,0.207,.267,0.254,.326,60.0%,12.0%,16.0%,41.7%,69.1%,92.1%,22.1%,10.9%,130.0
Mississippi Valley,Chris Soeder,All,103,11,88.1,95.6,97.2,9.1%,10.0°,18.6°,54.5,0.0%,0,0.227,.194,0.254,.223,54.5%,0.0%,36.4%,45.6%,71.1%,81.2%,25.9%,36.2%,114.0
UC Riverside,Jarren Sanderson,All,192,34,83.3,104.2,108.2,29.4%,-6.1°,3.9°,11.8,8.8%,3,0.191,.172,0.254,.257,67.6%,26.5%,2.9%,58.3%,78.0%,75.0%,43.6%,35.7%,32.0
Eastern Michigan,Drew Jones,All,316,39,84.3,100.9,103.8,25.6%,10.1°,8.3°,20.5,0.0%,0,0.136,.174,0.254,.283,46.2%,20.5%,20.5%,37.3%,57.0%,84.4%,22.7%,27.1%,107.0
UNC Wilmington,Brady Thompson,All,249,41,85.8,102.5,105.6,36.6%,8.3°,9.1°,31.7,4.9%,2,0.164,.261,0.253,.351,43.9%,26.8%,26.8%,51.8%,81.2%,81.3%,27.7%,27.1%,112.0
Michigan,Brenden Stressler,All,418,63,90.8,102.8,106.4,41.3%,14.2°,17.7°,36.5,1.6%,1,0.195,.262,0.253,.359,38.1%,34.9%,25.4%,46.9%,72.1%,84.1%,27.2%,28.6%,115.0
UNC Wilmington,Jackson Hood,All,73,15,76.7,94.0,97.8,13.3%,13.2°,-9.2°,33.3,0.0%,0,0.158,.154,0.253,.279,40.0%,40.0%,13.3%,41.1%,69.7%,73.9%,17.5%,26.7%,66.0
Ohio,Max Palinski,All,251,42,82.7,97.0,100.9,23.8%,5.5°,2.7°,38.1,0.0%,0,0.203,.219,0.253,.290,50.0%,19.0%,28.6%,43.8%,60.8%,82.9%,27.0%,21.8%,99.0
Elon,Gavin Bogdanchik,All,269,56,85.6,102.6,103.7,33.9%,14.6°,3.7°,21.4,0.0%,0,0.246,.248,0.253,.279,48.2%,26.8%,19.6%,47.6%,68.9%,90.2%,30.7%,21.1%,69.0
Army,Jake Pineda,All,102,18,79.8,97.2,99.9,22.2%,13.8°,-1.2°,16.7,0.0%,0,0.158,.223,0.253,.327,44.4%,33.3%,11.1%,36.3%,60.0%,100.0%,23.9%,16.2%,111.0
Elon,Charles Evans,All,161,23,83.8,99.7,104.4,26.1%,3.7°,15.7°,30.4,4.3%,1,0.182,.229,0.253,.325,52.2%,26.1%,21.7%,38.5%,60.9%,81.0%,21.7%,27.4%,82.0
Alabama,Peyton Steele,All,383,59,89.0,103.8,108.5,44.1%,10.7°,16.9°,44.1,6.8%,4,0.209,.263,0.253,.350,39.0%,27.1%,30.5%,45.2%,65.6%,72.0%,27.1%,33.5%,87.0
Lincoln Memorial,Brooks Hagedorn,All,117,19,85.1,96.3,101.3,10.5%,10.9°,2.8°,26.3,0.0%,0,0.136,.237,0.252,.360,57.9%,36.8%,5.3%,35.9%,69.4%,91.2%,11.8%,11.9%,161.0
Bradley,Anthony Martinez,All,215,36,83.0,102.5,104.8,33.3%,15.1°,7.0°,22.2,0.0%,0,0.213,.225,0.252,.258,50.0%,19.4%,13.9%,42.8%,64.3%,81.0%,24.8%,21.7%,73.0
Liberty,Ryan Drumm,All,347,64,87.9,105.3,107.1,34.4%,9.1°,6.8°,25.0,0.0%,0,0.179,.280,0.252,.346,53.1%,23.4%,20.3%,44.1%,66.2%,86.0%,27.0%,22.9%,79.0
Utah,Nevan Noonan,All,225,49,79.9,100.4,105.4,18.4%,6.9°,14.5°,28.6,6.1%,3,0.183,.223,0.252,.288,40.8%,24.5%,24.5%,47.6%,67.0%,88.4%,31.1%,22.4%,74.0
Lehigh,Max Dantoni,All,183,30,74.9,92.2,100.2,3.3%,2.3°,13.4°,23.3,0.0%,0,0.244,.201,0.252,.236,60.0%,23.3%,16.7%,37.2%,51.9%,85.7%,25.5%,22.1%,59.0
Sam Houston State,Easton Dean,All,29,5,81.7,97.5,100.2,20.0%,0.4°,17.1°,40.0,0.0%,0,0.222,.183,0.252,.187,40.0%,0.0%,40.0%,44.8%,68.8%,45.5%,15.4%,53.8%,50.0
Alabama,Will Plattner,All,230,38,87.1,104.3,106.6,36.8%,10.6°,4.9°,28.9,2.6%,1,0.176,.233,0.252,.318,47.4%,21.1%,23.7%,42.6%,73.0%,84.9%,19.2%,31.6%,84.0
Arkansas State,Raul Torres,All,207,44,86.4,98.1,98.8,29.5%,7.3°,2.4°,40.9,0.0%,0,0.22,.307,0.252,.341,45.5%,20.5%,29.5%,45.9%,67.8%,89.8%,30.0%,12.6%,99.0
William & Mary,Conner Chavez,All,275,35,84.4,96.6,100.7,20.0%,3.6°,6.4°,22.9,2.9%,1,0.16,.202,0.252,.306,60.0%,14.3%,20.0%,40.0%,64.1%,80.0%,22.2%,26.4%,100.0
Washington,Landon Young,All,217,40,86.0,104.0,106.0,25.0%,10.7°,-4.1°,27.5,5.0%,2,0.228,.201,0.252,.229,47.5%,25.0%,20.0%,55.3%,74.0%,78.4%,39.3%,32.5%,49.0
Alabama A&M,Brycen Hammonds,All,94,15,84.7,101.8,104.5,46.7%,25.4°,21.2°,53.3,6.7%,1,0.167,.176,0.252,.237,20.0%,46.7%,26.7%,53.2%,68.4%,76.9%,42.9%,32.0%,85.0
Nicholls,Will Mabry,All,140,27,83.2,99.8,102.0,18.5%,-2.9°,-1.6°,33.3,0.0%,0,0.212,.277,0.252,.324,66.7%,7.4%,25.9%,41.4%,66.7%,88.6%,18.9%,19.0%,110.0
Quinnipiac,Cole Constable,All,241,45,80.7,95.7,98.0,13.3%,11.8°,16.1°,24.4,0.0%,0,0.173,.186,0.252,.281,46.7%,37.8%,11.1%,40.7%,57.9%,96.4%,29.5%,18.4%,112.0
Washington State,Cam Macleod,All,109,10,86.4,99.1,99.2,30.0%,28.0°,21.8°,20.0,0.0%,0,0.143,.112,0.252,.187,30.0%,40.0%,20.0%,44.0%,68.9%,54.8%,26.6%,45.8%,93.0
Evansville,Wyatt Pennington,All,244,32,89.3,101.0,104.8,37.5%,16.3°,13.3°,28.1,3.1%,1,0.214,.194,0.252,.227,43.8%,28.1%,18.8%,49.2%,72.8%,76.0%,31.9%,40.0%,76.0
Santa Clara,Payton Lambert,All,188,37,81.4,98.8,102.3,32.4%,1.9°,9.8°,32.4,0.0%,0,0.213,.258,0.251,.294,51.4%,16.2%,27.0%,41.0%,60.7%,90.2%,25.0%,23.4%,83.0
San Francisco,Wyatt Davis,All,190,30,88.0,103.6,104.9,43.3%,26.1°,9.6°,36.7,6.7%,2,0.209,.252,0.251,.314,26.7%,36.7%,26.7%,44.2%,67.4%,87.9%,25.0%,26.2%,78.0
Ole Miss,Tate Sirmans,All,47,9,89.7,103.0,103.7,33.3%,25.7°,26.4°,33.3,0.0%,0,0.154,.235,0.251,.335,33.3%,33.3%,33.3%,44.7%,66.7%,78.6%,26.9%,38.1%,72.0
Ohio State,Jacob Parr,All,96,14,85.5,99.1,99.3,21.4%,13.9°,6.6°,57.1,0.0%,0,0.2,.231,0.251,.278,35.7%,21.4%,42.9%,53.1%,64.9%,70.8%,45.8%,41.2%,10.0
UCLA,Jarrod Hocking,All,130,19,83.3,101.7,107.8,21.1%,17.0°,7.7°,21.1,5.3%,1,0.207,.191,0.251,.254,42.1%,36.8%,15.8%,41.5%,65.2%,93.0%,17.2%,18.5%,109.0
SIUE,Easton Harris,All,39,8,87.6,97.9,99.6,37.5%,20.7°,16.5°,12.5,0.0%,0,0.1,.133,0.251,.230,37.5%,50.0%,12.5%,28.2%,50.0%,100.0%,18.5%,9.1%,113.0
Merrimack,Christian Scanlon,All,171,20,89.3,103.1,104.2,45.0%,21.3°,18.9°,20.0,0.0%,0,0.125,.191,0.251,.316,35.0%,35.0%,20.0%,42.7%,67.1%,76.6%,25.7%,32.9%,92.0
SIUE,Isaiah Ketter,All,72,9,83.6,100.3,101.2,33.3%,22.0°,9.5°,11.1,0.0%,0,0.154,.178,0.251,.264,44.4%,44.4%,11.1%,34.7%,65.5%,84.2%,14.0%,20.0%,110.0
Minnesota,Jackson Akin,All,114,9,90.4,105.1,107.4,55.6%,7.0°,14.7°,33.3,11.1%,1,0.105,.197,0.251,.336,66.7%,22.2%,11.1%,41.2%,60.0%,80.0%,26.6%,29.8%,111.0
Georgia Southern,Frank Wells,All,224,42,79.2,93.7,100.5,9.5%,14.0°,7.7°,33.3,0.0%,0,0.218,.203,0.25,.230,47.6%,26.2%,21.4%,41.5%,57.1%,90.0%,27.7%,18.3%,83.0
Texas,Maddox Monsour,All,144,13,85.7,103.2,104.2,23.1%,20.1°,5.8°,23.1,7.7%,1,0.161,.117,0.25,.217,30.8%,30.8%,15.4%,45.1%,60.6%,74.4%,30.1%,41.5%,43.0
Alabama A&M,Charles Morris,All,55,5,80.4,89.3,91.7,20.0%,20.4°,-12.9°,0.0,0.0%,0,0.0,.072,0.25,.303,40.0%,40.0%,0.0%,34.5%,63.6%,71.4%,15.2%,36.8%,88.0
Cincinnati,Jackson Reardon,All,284,39,84.9,106.1,107.8,33.3%,-1.5°,7.0°,20.5,7.7%,3,0.182,.220,0.25,.296,59.0%,23.1%,12.8%,38.0%,53.4%,87.3%,24.5%,23.1%,67.0
Queens (NC),Charlie Marcantel,All,219,45,84.5,98.4,99.9,24.4%,7.1°,10.2°,35.6,0.0%,0,0.2,.230,0.25,.287,51.1%,26.7%,20.0%,55.3%,75.0%,82.7%,38.7%,26.4%,98.0
Bradley,Andre Vidal,All,84,10,84.0,92.4,97.1,20.0%,15.2°,-29.8°,10.0,0.0%,0,0.222,.102,0.25,.209,40.0%,30.0%,10.0%,46.4%,70.7%,58.6%,23.3%,41.0%,86.0
North Florida,Santiago Ordonez,All,359,52,82.4,98.4,105.6,17.3%,12.9°,16.5°,34.6,3.8%,2,0.109,.189,0.25,.343,36.5%,40.4%,21.2%,38.4%,59.6%,85.6%,23.1%,23.2%,108.0
North Georgia,Schley Gordy,All,99,16,88.5,98.1,99.0,37.5%,11.6°,13.9°,43.8,0.0%,0,0.19,.291,0.25,.366,37.5%,18.8%,43.8%,42.4%,67.4%,90.3%,20.8%,16.7%,115.0
Washington State,Kyler Northrop,All,299,58,84.0,96.9,99.8,22.4%,10.4°,10.2°,29.3,0.0%,0,0.213,.214,0.25,.255,44.8%,17.2%,27.6%,44.8%,62.0%,89.4%,30.2%,14.9%,46.0
Hawaii,Jake Redding,All,206,37,82.5,100.2,101.6,29.7%,-0.6°,17.6°,37.8,8.1%,3,0.191,.285,0.25,.379,54.1%,21.6%,21.6%,45.6%,64.9%,88.9%,28.4%,22.3%,55.0
Radford,Tyler Sparrer,All,183,42,83.2,93.6,97.7,7.1%,13.4°,8.0°,26.2,0.0%,0,0.22,.219,0.249,.263,40.5%,31.0%,21.4%,51.4%,74.4%,95.3%,30.9%,19.1%,98.0
UT Arlington,Zach Mazoch,All,368,63,85.4,101.8,103.9,39.7%,0.9°,11.9°,34.9,7.9%,5,0.183,.257,0.249,.344,55.6%,17.5%,25.4%,43.8%,65.6%,90.3%,27.5%,24.2%,123.0
Iona,AJ Oden,All,184,32,82.5,97.2,102.9,21.9%,0.7°,8.8°,40.6,0.0%,0,0.214,.281,0.249,.333,56.2%,9.4%,31.2%,39.7%,62.2%,96.1%,21.6%,13.7%,123.0
St. Thomas (MN),Terek Verhage,All,162,24,86.5,96.8,99.1,29.2%,3.1°,0.7°,25.0,0.0%,0,0.222,.217,0.249,.248,58.3%,16.7%,12.5%,40.1%,64.0%,87.5%,19.5%,23.1%,113.0
California,Brady Errecart,All,153,26,86.9,96.2,97.8,23.1%,6.1°,7.2°,15.4,0.0%,0,0.212,.195,0.249,.273,61.5%,19.2%,11.5%,47.7%,68.5%,72.0%,28.7%,26.0%,72.0
North Florida,Jackson Toberman,All,436,80,90.0,107.5,109.1,47.5%,11.5°,11.3°,35.0,6.2%,5,0.188,.274,0.249,.355,37.5%,22.5%,33.8%,54.8%,72.8%,84.0%,38.7%,29.3%,46.0
Arkansas State,Jake Henry Williams,All,160,18,87.1,108.5,113.4,27.8%,5.0°,12.9°,27.8,5.6%,1,0.121,.169,0.249,.287,50.0%,11.1%,27.8%,43.1%,70.5%,67.4%,26.3%,43.5%,69.0
Clemson,Ty Dalley,All,319,69,92.9,105.0,113.1,55.1%,17.1°,16.4°,30.4,5.8%,4,0.228,.324,0.249,.420,36.2%,39.1%,23.2%,52.7%,85.1%,87.5%,27.0%,25.6%,84.0
NJIT,Sheehan O'Connor,All,91,13,87.4,102.3,105.3,23.1%,32.3°,11.6°,38.5,0.0%,0,0.227,.205,0.249,.220,7.7%,38.5%,30.8%,57.1%,75.6%,73.5%,39.1%,40.4%,95.0
San Jose State,Anthony Scheppler,All,135,14,90.9,103.0,105.2,35.7%,29.6°,19.7°,28.6,7.1%,1,0.133,.112,0.249,.236,21.4%,42.9%,14.3%,51.1%,80.4%,70.7%,33.3%,43.5%,72.0
Oklahoma State,Ezra Essex,All,83,7,74.0,47.6,50.1,28.6%,-10.2°,-5.3°,0.0,0.0%,0,0.2,.099,0.248,.159,71.4%,14.3%,0.0%,25.3%,37.5%,93.3%,14.0%,23.8%,60.0
New Mexico,Karsen Waslefsky,All,256,49,85.5,99.7,104.3,26.5%,12.9°,6.3°,40.8,0.0%,0,0.241,.279,0.248,.329,38.8%,28.6%,28.6%,36.7%,59.1%,87.7%,19.9%,17.0%,105.0
William & Mary,Justin Summers,All,109,16,78.8,103.9,105.4,18.8%,3.1°,7.1°,37.5,0.0%,0,0.2,.257,0.248,.315,56.2%,12.5%,25.0%,45.9%,76.2%,65.6%,26.9%,44.0%,97.0
The Citadel,Phillips Daniels,All,506,76,81.8,99.9,102.3,18.4%,-3.6°,2.6°,23.7,0.0%,0,0.204,.248,0.248,.296,64.5%,13.2%,19.7%,39.3%,58.8%,92.3%,24.2%,14.1%,97.0
Evansville,Ximi Baftiri,All,352,58,79.5,98.0,101.8,17.2%,2.8°,10.7°,27.6,1.7%,1,0.179,.219,0.248,.261,62.1%,13.8%,17.2%,42.6%,58.2%,84.4%,28.9%,28.7%,51.0
Iowa,Matthew Delgado,All,204,29,91.5,103.7,105.6,44.8%,7.8°,3.0°,20.7,0.0%,0,0.195,.228,0.248,.297,51.7%,31.0%,17.2%,38.7%,64.8%,84.7%,17.7%,24.1%,108.0
Charleston Southern,Ethan Reader,All,279,54,84.1,97.4,99.4,16.7%,1.9°,7.1°,24.1,0.0%,0,0.197,.217,0.248,.280,59.3%,11.1%,16.7%,43.4%,63.5%,91.2%,26.8%,13.2%,111.0
Butler,Will White,All,208,30,82.6,99.9,101.0,23.3%,5.7°,11.3°,30.0,0.0%,0,0.188,.171,0.248,.238,50.0%,10.0%,26.7%,40.9%,54.8%,80.4%,29.6%,29.4%,74.0
Air Force,Van Klein,All,193,17,87.2,101.7,104.2,35.3%,7.9°,19.2°,23.5,0.0%,0,0.158,.129,0.248,.200,47.1%,35.3%,17.6%,38.9%,57.0%,71.4%,24.3%,41.3%,83.0
Little Rock,Jake McClure,All,84,17,81.0,97.0,99.5,17.6%,4.4°,4.9°,11.8,0.0%,0,0.176,.262,0.248,.347,58.8%,17.6%,17.6%,42.9%,66.7%,92.3%,22.2%,11.1%,129.0
Florida A&M,William Brown,All,112,9,67.9,89.8,94.3,0.0%,-2.0°,-,44.4,0.0%,0,0.217,.142,0.247,.186,55.6%,0.0%,33.3%,42.0%,50.0%,71.4%,37.1%,51.1%,64.0
La Salle,Ryan Perez,All,205,36,85.4,96.6,102.3,13.9%,13.7°,13.0°,27.8,0.0%,0,0.14,.215,0.247,.300,47.2%,30.6%,16.7%,34.6%,54.6%,90.6%,16.7%,12.7%,105.0
Virginia,Thomas O'Connell,All,137,31,86.3,100.7,101.7,25.8%,9.7°,7.9°,32.3,0.0%,0,0.222,.234,0.247,.286,45.2%,22.6%,22.6%,45.3%,60.6%,85.0%,31.0%,19.4%,82.0
The Citadel,Matthew Lively,All,362,44,86.3,98.9,105.8,27.3%,4.4°,12.2°,25.0,0.0%,0,0.198,.185,0.247,.278,52.3%,18.2%,20.5%,39.5%,63.0%,80.8%,19.8%,25.2%,84.0
McNeese,Easton Dowell,All,127,25,83.8,100.4,107.9,24.0%,0.8°,2.4°,24.0,0.0%,0,0.156,.263,0.247,.315,64.0%,12.0%,16.0%,52.8%,71.7%,84.8%,42.0%,29.9%,48.0
Seattle,Tyler Jackson,All,156,28,88.9,104.9,107.2,42.9%,-7.2°,3.5°,28.6,0.0%,0,0.25,.276,0.247,.295,64.3%,3.6%,28.6%,41.7%,58.4%,82.2%,25.3%,27.7%,87.0
Kansas State,Shea McGahan,All,132,23,82.9,100.3,105.4,17.4%,9.0°,-3.4°,21.7,4.3%,1,0.138,.203,0.247,.285,43.5%,34.8%,17.4%,42.4%,60.9%,87.2%,25.0%,16.1%,88.0
Southeast Missouri,Michael Rocha,All,80,12,71.2,89.1,91.1,0.0%,21.5°,-,16.7,0.0%,0,0.071,.150,0.247,.313,50.0%,25.0%,8.3%,30.0%,48.7%,84.2%,12.2%,20.8%,102.0
Kentucky,Will Marcy,All,245,32,81.5,98.9,102.7,21.9%,6.6°,15.2°,28.1,6.2%,2,0.106,.228,0.247,.344,62.5%,25.0%,12.5%,39.6%,63.9%,76.8%,20.4%,34.0%,106.0
NJIT,Brody Levin,All,70,15,84.1,93.0,98.5,6.7%,12.6°,14.8°,26.7,0.0%,0,0.238,.272,0.247,.293,46.7%,26.7%,20.0%,54.3%,65.6%,95.2%,44.7%,23.7%,64.0
Xavier,Mitchell Morton,All,50,7,89.5,102.2,102.3,42.9%,18.3°,11.1°,28.6,0.0%,0,0.231,.179,0.247,.212,28.6%,42.9%,28.6%,40.0%,50.0%,76.9%,29.2%,30.0%,-11.0
UMES,Darrius Brown,All,47,7,82.2,95.6,98.1,14.3%,21.6°,21.3°,14.3,0.0%,0,0.231,.086,0.247,.173,42.9%,14.3%,14.3%,51.1%,73.9%,82.4%,29.2%,37.5%,77.0
Navy,John Loudon,All,142,24,82.4,99.5,103.0,25.0%,-8.7°,-5.1°,25.0,0.0%,0,0.182,.242,0.247,.306,70.8%,8.3%,20.8%,40.1%,50.0%,87.5%,32.1%,24.6%,67.0
Sacred Heart,Jacob Schmutz,All,40,14,80.7,97.8,99.6,14.3%,6.2°,18.0°,42.9,0.0%,0,0.214,.344,0.247,.391,42.9%,21.4%,35.7%,60.0%,83.3%,100.0%,25.0%,4.2%,136.0
UC Riverside,Robert Pitts,All,221,36,83.2,100.6,102.7,16.7%,20.9°,20.5°,30.6,2.8%,1,0.148,.170,0.246,.231,30.6%,30.6%,25.0%,50.7%,70.5%,86.5%,32.8%,24.1%,69.0
New Mexico,Shane Miller,All,75,8,78.5,93.1,93.7,12.5%,-0.6°,-8.5°,12.5,0.0%,0,0.083,.098,0.246,.266,62.5%,25.0%,12.5%,41.3%,62.5%,85.0%,25.6%,19.4%,77.0
UNC Wilmington,WIlliam Tyrrell,All,443,77,84.0,98.8,103.2,23.4%,11.3°,16.8°,20.8,0.0%,0,0.175,.209,0.246,.299,48.1%,27.3%,20.8%,43.8%,65.2%,83.5%,25.5%,26.3%,99.0
Lipscomb,Simon Scharff,All,109,11,84.5,97.3,98.9,36.4%,1.9°,-1.9°,18.2,9.1%,1,0.19,.152,0.246,.227,63.6%,18.2%,9.1%,35.8%,55.0%,81.8%,24.6%,35.9%,56.0
Charlotte,Juan Rivera,All,97,22,80.7,92.3,93.0,0.0%,5.0°,-,27.3,0.0%,0,0.174,.191,0.246,.296,50.0%,22.7%,18.2%,44.3%,72.3%,91.2%,18.0%,7.0%,138.0
Louisiana Tech,Brecken Menuet,All,128,16,85.4,98.5,101.2,31.2%,7.5°,3.7°,25.0,0.0%,0,0.231,.187,0.246,.233,62.5%,12.5%,18.8%,37.5%,54.0%,79.4%,21.5%,31.2%,55.0
Lehigh,Silvio Giardina,All,334,47,81.9,96.1,100.1,17.0%,6.1°,5.2°,38.3,0.0%,0,0.218,.210,0.246,.255,42.6%,21.3%,36.2%,40.7%,60.3%,76.9%,24.6%,32.4%,74.0
Georgia Southwestern,Jacob Reeves,All,43,9,76.3,94.2,95.4,33.3%,4.8°,-,33.3,0.0%,0,0.167,.144,0.246,.132,55.6%,33.3%,11.1%,44.2%,73.7%,100.0%,20.8%,15.8%,140.0
Wofford,Raul Feliz,All,70,8,89.3,96.8,102.2,12.5%,30.3°,35.2°,37.5,0.0%,0,0.083,.138,0.246,.353,12.5%,62.5%,25.0%,27.1%,53.1%,76.5%,5.3%,31.6%,152.0
East Carolina,Brayden Bachman,All,106,18,87.3,101.0,105.9,44.4%,5.6°,8.7°,38.9,0.0%,0,0.19,.262,0.246,.340,38.9%,11.1%,38.9%,42.5%,72.7%,84.4%,21.0%,24.4%,105.0
Ohio State,Miles Vandenheuvel,All,595,89,84.2,99.2,103.4,33.7%,13.9°,11.2°,27.0,2.2%,2,0.19,.228,0.246,.288,47.2%,20.2%,24.7%,44.7%,68.2%,91.2%,23.4%,16.5%,96.0
UMass Lowell,Scott Donahue,All,102,20,85.4,100.9,103.6,25.0%,5.8°,6.6°,45.0,0.0%,0,0.231,.324,0.246,.355,45.0%,10.0%,40.0%,41.2%,60.4%,65.5%,24.1%,31.0%,102.0
La Salle,Justin Szestowicki,All,263,51,85.1,101.8,105.7,35.3%,15.0°,11.9°,27.5,3.9%,2,0.191,.227,0.245,.287,39.2%,41.2%,15.7%,53.2%,76.3%,86.0%,30.3%,25.0%,84.0
Emmanuel (GA),Tyler Bradford,All,56,6,80.4,80.6,81.9,33.3%,11.1°,-2.2°,0.0,0.0%,0,0.1,.119,0.245,.263,66.7%,33.3%,0.0%,42.9%,63.6%,71.4%,29.4%,33.3%,105.0
Louisiana Tech,Zeb Ruddell,All,316,36,89.8,103.9,106.5,47.2%,25.9°,19.1°,47.2,16.7%,6,0.148,.199,0.245,.317,16.7%,38.9%,30.6%,42.4%,67.1%,72.0%,20.4%,32.1%,109.0
Anderson (SC),Zach Stover,All,164,31,79.6,98.4,101.3,12.9%,-5.1°,2.4°,19.4,0.0%,0,0.189,.189,0.245,.250,67.7%,12.9%,16.1%,38.4%,63.0%,80.4%,18.7%,23.8%,98.0
FGCU,Merrick Rapoza,All,161,22,90.5,101.1,105.4,22.7%,29.6°,31.0°,50.0,4.5%,1,0.172,.229,0.245,.366,9.1%,59.1%,31.8%,49.7%,84.0%,65.1%,19.8%,41.2%,149.0
