Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Wagner,Dylan Immel,All,215,43,85.9,99.5,101.8,18.6%,3.9°,9.3°,34.9,2.3%,1,0.46,.305,0.517,.379,53.5%,16.3%,30.2%,44.7%,63.7%,96.6%,30.6%,13.5%,66.0
Maryland,Bud Coombs,All,393,60,91.4,106.0,108.5,45.0%,14.5°,16.3°,43.3,18.3%,11,0.354,.292,0.517,.457,35.0%,26.7%,31.7%,41.0%,64.6%,80.5%,22.0%,29.8%,123.0
Army,JoJo Overbeek,All,732,85,92.2,107.7,112.9,52.9%,17.0°,20.7°,38.8,16.5%,14,0.325,.304,0.516,.520,30.6%,40.0%,23.5%,29.9%,54.0%,85.8%,11.9%,19.2%,137.0
Fairfield,Dominic Camera,All,35,7,74.4,93.6,95.6,14.3%,14.6°,28.7°,57.1,0.0%,0,0.375,.322,0.516,.407,28.6%,28.6%,28.6%,45.7%,61.1%,81.8%,29.4%,25.0%,135.0
Miami (OH),Tommy Harrison,All,789,148,91.3,108.1,111.7,54.7%,6.2°,10.7°,34.5,8.1%,12,0.391,.350,0.514,.483,51.4%,22.3%,22.3%,37.0%,58.7%,91.7%,21.6%,21.2%,112.0
UT Tyler,Cole Ketzner,All,110,16,93.3,104.3,106.5,50.0%,7.7°,16.0°,12.5,6.2%,1,0.389,.374,0.514,.535,50.0%,25.0%,18.8%,38.2%,71.4%,86.7%,17.6%,23.8%,159.0
Arkansas-Pine Bluff,Aaron Grant,All,195,44,90.9,104.3,111.1,40.9%,18.3°,17.4°,47.7,6.8%,3,0.44,.346,0.514,.462,25.0%,31.8%,38.6%,45.1%,68.4%,86.5%,30.3%,25.0%,75.0
Pomona-Pitzer,Lateef Wakil,All,54,10,82.7,91.7,94.2,10.0%,8.9°,-10.2°,20.0,0.0%,0,0.5,.242,0.513,.425,50.0%,20.0%,20.0%,44.4%,73.9%,88.2%,22.6%,16.7%,143.0
William Carey,Jayden Mark,All,276,55,86.8,101.3,102.4,43.6%,12.1°,12.3°,41.8,5.5%,3,0.467,.413,0.512,.517,36.4%,18.2%,38.2%,37.0%,60.4%,88.1%,21.2%,15.7%,119.0
Lamar,Cade Pregeant,All,51,9,81.1,95.3,95.5,22.2%,31.7°,23.3°,44.4,0.0%,0,0.333,.188,0.512,.243,11.1%,33.3%,44.4%,51.0%,71.4%,80.0%,26.1%,23.1%,85.0
Loyola-New Orleans,Ben Harris,All,59,5,73.4,87.4,92.7,0.0%,3.1°,-,20.0,0.0%,0,0.333,.218,0.512,.162,80.0%,20.0%,0.0%,37.3%,71.4%,86.7%,18.4%,31.8%,208.0
William Carey,Weston Wales,All,96,15,78.6,94.9,97.5,6.7%,9.1°,16.0°,66.7,0.0%,0,0.474,.232,0.511,.299,40.0%,26.7%,33.3%,47.9%,76.2%,87.5%,25.9%,15.2%,67.0
Texas Southern,Zachari Pace,All,51,10,88.9,107.1,107.7,30.0%,11.6°,24.7°,40.0,20.0%,2,0.417,.379,0.511,.497,30.0%,40.0%,30.0%,47.1%,85.0%,82.4%,22.6%,25.0%,135.0
Cumberlands (KY),Zamaurion Hatcher,All,282,48,88.4,99.3,103.5,29.2%,17.1°,11.3°,37.5,0.0%,0,0.41,.241,0.511,.341,35.4%,25.0%,33.3%,44.7%,73.7%,83.9%,23.8%,24.6%,120.0
Campbell,Jett Music,All,731,83,95.0,109.8,112.1,65.1%,22.7°,23.8°,43.4,33.7%,28,0.301,.294,0.51,.511,20.5%,47.0%,26.5%,39.0%,64.7%,75.1%,19.3%,31.9%,108.0
Wagner,Derek Patrissi,All,51,5,94.2,97.1,97.4,60.0%,11.0°,13.1°,60.0,0.0%,0,0.375,.285,0.51,.393,40.0%,0.0%,60.0%,47.1%,65.0%,92.3%,35.5%,12.5%,123.0
Mercer,Titan Kamaka,All,778,152,89.3,105.1,109.5,40.8%,13.0°,9.8°,36.8,4.6%,7,0.412,.319,0.509,.417,44.1%,23.7%,28.3%,42.8%,72.1%,86.6%,21.2%,19.8%,120.0
Centre,Aaron Lopez,All,58,11,80.5,94.6,95.8,9.1%,6.0°,23.2°,18.2,0.0%,0,0.333,.165,0.509,.274,54.5%,18.2%,18.2%,32.8%,66.7%,100.0%,8.8%,0.0%,136.0
Pomona-Pitzer,Sammy Lee,All,126,22,86.9,95.1,97.5,13.6%,16.0°,10.3°,45.5,0.0%,0,0.444,.366,0.509,.396,36.4%,18.2%,40.9%,41.3%,65.0%,94.9%,19.7%,17.3%,131.0
West Georgia,Patrick McCullough,All,487,119,90.5,103.8,106.3,47.9%,-1.8°,0.3°,26.9,1.7%,2,0.453,.306,0.508,.347,58.0%,17.6%,21.0%,52.8%,66.5%,86.6%,41.1%,23.3%,36.0
Mississippi Valley,Jaxon Haynes,All,139,17,79.1,100.5,100.7,17.6%,11.4°,30.0°,35.3,5.9%,1,0.367,.154,0.507,.231,35.3%,23.5%,29.4%,45.3%,64.0%,78.1%,34.8%,41.3%,40.0
Saint Mary's (CA),Micah Nicholson,All,113,22,83.9,99.1,101.9,22.7%,2.0°,12.0°,22.7,0.0%,0,0.462,.301,0.507,.371,68.2%,9.1%,22.7%,49.6%,64.6%,96.8%,38.5%,7.1%,83.0
Oklahoma State,Alex Conover,All,1015,155,91.9,105.5,110.0,52.9%,5.6°,10.8°,35.5,9.7%,15,0.38,.343,0.506,.479,49.0%,21.9%,26.5%,37.4%,59.2%,90.1%,19.3%,18.4%,103.0
Akron,Atticus Huffstutler,All,57,15,87.7,104.8,106.6,33.3%,2.8°,2.6°,33.3,0.0%,0,0.4,.361,0.506,.425,46.7%,26.7%,20.0%,49.1%,66.7%,90.0%,29.6%,7.1%,104.0
Arizona State,Nu'u Contrades,All,619,145,93.9,109.7,112.5,55.9%,13.1°,17.1°,37.2,13.8%,20,0.373,.376,0.506,.516,37.2%,33.1%,27.6%,54.1%,82.0%,86.8%,31.4%,20.3%,84.0
Illinois State,Brayden Bakes,All,639,132,91.9,106.3,111.2,47.0%,21.6°,16.3°,42.4,11.4%,15,0.385,.341,0.506,.468,24.2%,31.1%,34.1%,45.7%,73.7%,83.9%,19.0%,22.9%,135.0
Whitworth,Dom Giusti,All,55,9,79.4,92.9,93.3,0.0%,16.6°,-,44.4,0.0%,0,0.455,.327,0.506,.406,22.2%,33.3%,33.3%,40.0%,65.2%,86.7%,21.9%,9.1%,94.0
Tennessee Wesleyan,Joshua Shelly,All,238,49,91.4,102.3,103.7,49.0%,23.8°,14.4°,44.9,8.2%,4,0.362,.323,0.506,.440,22.4%,40.8%,30.6%,46.2%,70.4%,95.7%,29.3%,14.5%,105.0
Bryant,Ellis Garcia,All,683,135,86.7,101.0,103.7,34.8%,17.0°,15.6°,46.7,5.2%,7,0.367,.331,0.505,.447,31.1%,34.8%,32.6%,40.8%,67.7%,96.1%,19.5%,10.8%,128.0
Cincinnati,Quinton Coats,All,1111,163,97.6,111.7,115.3,65.6%,12.1°,15.1°,42.3,24.5%,40,0.346,.356,0.505,.523,38.7%,30.1%,25.8%,42.7%,72.2%,82.2%,20.6%,26.4%,118.0
Grand Canyon,Trevor Schmidt,All,426,79,90.0,105.5,109.4,40.5%,15.2°,16.4°,40.5,11.4%,9,0.373,.336,0.504,.455,34.2%,29.1%,30.4%,54.9%,87.2%,86.0%,31.3%,27.4%,94.0
Wingate,Tanner McCammon,All,120,23,94.2,103.8,109.3,60.9%,7.6°,10.0°,26.1,8.7%,2,0.36,.324,0.504,.470,56.5%,34.8%,8.7%,40.8%,73.3%,87.9%,21.3%,24.5%,98.0
Pikeville,Noah Brooks,All,113,17,87.2,100.5,104.3,41.2%,23.0°,17.6°,29.4,5.9%,1,0.3,.227,0.504,.363,29.4%,47.1%,17.6%,38.1%,73.7%,96.4%,20.0%,4.7%,157.0
UT Martin,Garner Anderson,All,251,50,86.5,101.7,107.6,30.0%,13.1°,15.9°,34.0,8.0%,4,0.377,.298,0.504,.388,44.0%,22.0%,22.0%,49.4%,76.3%,82.8%,27.0%,26.6%,98.0
St. Thomas (FL),Daytan Biegel,All,429,97,88.5,102.3,107.3,45.4%,9.9°,8.8°,36.1,3.1%,3,0.425,.291,0.503,.355,46.4%,22.7%,27.8%,62.2%,84.3%,90.3%,47.5%,22.8%,38.0
Notre Dame,Shane Miranda,All,220,30,89.1,102.9,106.4,50.0%,4.7°,8.7°,46.7,3.3%,1,0.41,.324,0.503,.429,46.7%,13.3%,40.0%,31.4%,56.1%,87.3%,11.5%,20.3%,120.0
Carson-Newman,Logan Floyd,All,138,28,87.1,100.9,101.9,42.9%,20.6°,12.0°,39.3,0.0%,0,0.394,.294,0.503,.379,28.6%,25.0%,39.3%,44.9%,76.8%,93.0%,23.2%,11.3%,130.0
Georgia Tech,Drew Burress,All,1044,190,93.6,109.9,118.1,56.3%,19.0°,17.7°,36.3,15.8%,30,0.367,.340,0.502,.479,31.6%,28.9%,31.1%,40.2%,65.9%,88.4%,20.1%,22.4%,108.0
SIUE,Terrick Thompson-Allen,All,319,57,88.9,103.9,110.3,40.4%,11.6°,13.5°,36.8,7.0%,4,0.338,.242,0.502,.372,40.4%,24.6%,28.1%,48.3%,76.5%,78.8%,27.3%,29.2%,91.0
Georgia Tech,Parker Brosius,All,438,60,92.3,105.2,109.5,61.7%,24.1°,20.3°,33.3,20.0%,12,0.31,.342,0.502,.537,21.7%,45.0%,23.3%,38.6%,60.6%,89.9%,17.8%,14.8%,108.0
San Jose State,Alex Fernandes,All,499,77,89.2,104.3,105.0,41.6%,9.3°,11.4°,36.4,7.8%,6,0.385,.320,0.502,.456,42.9%,26.0%,27.3%,37.3%,60.8%,86.8%,19.9%,19.4%,117.0
Saint Peter's,Stephen Polizzi,All,116,22,91.4,105.6,107.7,50.0%,8.2°,20.6°,63.6,22.7%,5,0.31,.385,0.501,.570,31.8%,36.4%,27.3%,44.0%,60.9%,92.9%,32.9%,25.5%,61.0
Newberry,Keillor Osbon,All,70,12,87.0,94.1,96.9,16.7%,-5.0°,4.1°,16.7,0.0%,0,0.462,.200,0.501,.331,66.7%,16.7%,16.7%,30.0%,64.7%,90.9%,18.9%,19.0%,137.0
Middle Georgia State,Mikal Ashley,All,52,9,88.9,100.7,101.7,33.3%,1.4°,25.3°,11.1,11.1%,1,0.462,.206,0.501,.323,77.8%,22.2%,0.0%,44.2%,66.7%,78.6%,29.0%,30.4%,83.0
Lander,Zach Cowart,All,195,32,81.5,98.0,101.2,15.6%,16.5°,16.8°,31.2,0.0%,0,0.395,.274,0.5,.374,43.8%,28.1%,25.0%,31.3%,54.1%,92.5%,17.4%,13.1%,99.0
Central Michigan,Spencer Verburg,All,306,65,91.6,107.0,110.6,47.7%,11.1°,13.3°,40.0,10.8%,7,0.434,.364,0.5,.483,43.1%,21.5%,29.2%,46.7%,75.7%,84.9%,22.3%,19.6%,107.0
Georgia Southwestern,Drake Harman,All,161,24,84.4,98.1,99.0,33.3%,8.7°,32.0°,45.8,4.2%,1,0.393,.138,0.499,.360,41.7%,20.8%,29.2%,29.8%,53.8%,85.7%,13.5%,18.8%,102.0
Georgia Tech,Jarren Advincula,All,833,212,87.2,102.3,107.3,34.9%,4.3°,12.4°,32.5,3.3%,7,0.432,.343,0.498,.426,51.9%,21.2%,24.1%,49.8%,72.8%,92.0%,28.9%,12.0%,86.0
Texas,Aiden Robbins,All,880,144,93.4,107.0,111.1,58.3%,14.6°,16.4°,43.1,18.1%,26,0.344,.334,0.498,.497,33.3%,30.6%,29.2%,43.4%,67.7%,80.2%,24.3%,31.7%,100.0
West Virginia,Gavin Kelly,All,893,160,94.0,105.2,110.1,60.0%,14.6°,16.9°,45.6,12.5%,20,0.385,.378,0.497,.521,34.4%,30.0%,33.8%,39.9%,61.6%,88.9%,20.1%,18.8%,111.0
UVa Wise,Joshua Morgan,All,109,19,87.0,99.2,101.1,42.1%,19.4°,2.6°,21.1,0.0%,0,0.455,.258,0.497,.353,36.8%,36.8%,26.3%,38.5%,64.3%,88.9%,22.4%,28.6%,87.0
Taylor,Luke Sutter,All,179,27,86.4,97.7,101.2,33.3%,19.2°,11.5°,33.3,0.0%,0,0.375,.335,0.496,.438,33.3%,33.3%,29.6%,34.1%,66.7%,100.0%,18.9%,11.5%,150.0
Gardner-Webb,Drew Ripepi,All,217,37,91.9,107.4,110.2,54.1%,8.5°,10.9°,29.7,5.4%,2,0.378,.357,0.495,.454,48.6%,21.6%,27.0%,44.7%,68.0%,86.4%,25.8%,23.7%,86.0
Texas A&M,Gavin Grahovac,All,916,174,95.3,108.7,114.6,63.2%,14.7°,13.7°,36.2,17.8%,31,0.352,.351,0.495,.503,38.5%,31.6%,24.1%,45.7%,67.2%,82.8%,27.9%,25.8%,71.0
Georgia Southern,Brady Christman,All,656,96,93.2,109.9,115.1,57.3%,7.5°,11.9°,39.6,17.7%,17,0.369,.326,0.495,.465,47.9%,22.9%,27.1%,35.5%,54.1%,77.0%,19.4%,28.8%,92.0
Xavier (LA),Chase Deloach,All,29,5,73.6,79.4,79.4,20.0%,-18.2°,-,20.0,0.0%,0,0.429,.091,0.495,.250,80.0%,0.0%,20.0%,51.7%,70.0%,42.9%,42.1%,46.7%,107.0
San Diego,AJ Beltre,All,69,10,86.9,105.2,109.0,30.0%,8.7°,1.7°,0.0,0.0%,0,0.455,.300,0.495,.392,70.0%,30.0%,0.0%,36.2%,61.5%,100.0%,20.9%,8.0%,96.0
Morehead State,Aubrey Kearns,All,678,138,86.6,100.2,105.0,29.0%,18.2°,13.6°,40.6,3.6%,5,0.391,.284,0.494,.383,34.8%,35.5%,26.8%,51.2%,80.9%,84.3%,29.9%,28.2%,106.0
California Baptist,Eric Ruiz,All,110,14,95.2,114.4,117.0,57.1%,19.1°,16.7°,35.7,21.4%,3,0.364,.273,0.494,.427,28.6%,35.7%,28.6%,47.3%,80.4%,73.0%,23.4%,40.4%,102.0
Concordia (NE),Jaeden Jordahl,All,64,11,91.2,97.4,97.6,27.3%,19.0°,16.0°,54.5,0.0%,0,0.385,.337,0.494,.409,36.4%,36.4%,27.3%,32.8%,52.2%,91.7%,22.0%,14.3%,95.0
Davis & Elkins,Zach Calef-Boring,All,40,12,78.1,92.2,93.9,0.0%,-1.5°,-,33.3,0.0%,0,0.462,.288,0.494,.290,58.3%,0.0%,33.3%,42.5%,61.1%,100.0%,27.3%,11.8%,106.0
UAB,John Paul Head,All,939,154,92.7,105.5,108.3,59.7%,17.9°,19.0°,42.9,15.6%,24,0.327,.337,0.494,.506,28.6%,37.0%,26.0%,39.0%,64.0%,82.4%,16.6%,22.4%,125.0
Georgia Tech,Ryan Zuckerman,All,983,134,96.8,113.4,117.6,58.2%,11.4°,16.2°,38.8,22.4%,30,0.343,.315,0.493,.467,40.3%,27.6%,28.4%,41.0%,63.7%,77.1%,21.7%,32.8%,107.0
Abilene Christian,Maddox Miesse,All,371,53,88.5,103.1,103.7,35.8%,17.0°,18.2°,35.8,9.4%,5,0.338,.269,0.493,.416,37.7%,35.8%,22.6%,35.8%,61.1%,86.5%,17.3%,25.6%,125.0
Illinois State,Graham Mastros,All,612,99,89.6,104.3,107.8,42.4%,9.2°,13.6°,35.4,9.1%,9,0.382,.276,0.493,.383,41.4%,29.3%,25.3%,42.3%,68.9%,75.0%,17.4%,29.3%,119.0
Eastern Illinois,Michael O'Conor,All,414,77,91.9,105.2,108.3,42.9%,23.4°,20.7°,39.0,13.0%,10,0.36,.289,0.492,.416,22.1%,44.2%,26.0%,51.0%,81.9%,81.0%,24.0%,26.1%,130.0
Cumberlands (KY),Clay Shelton,All,224,46,86.8,99.6,102.1,34.8%,5.8°,8.6°,32.6,2.2%,1,0.364,.274,0.492,.347,50.0%,28.3%,19.6%,46.0%,74.7%,86.2%,27.7%,22.3%,99.0
Louisville,Zion Rose,All,662,131,90.0,104.4,107.9,46.6%,7.7°,11.5°,27.5,5.3%,7,0.413,.340,0.492,.434,48.9%,22.1%,22.9%,39.3%,61.6%,88.9%,21.6%,16.9%,103.0
Texas,Anthony Pack Jr.,All,867,146,89.3,104.0,108.1,45.9%,10.8°,10.2°,40.4,4.1%,6,0.378,.339,0.492,.454,43.8%,22.6%,30.8%,39.2%,61.2%,90.9%,20.6%,17.4%,113.0
Georgia Tech,Carson Kerce,All,926,179,94.8,106.1,108.9,59.8%,10.2°,9.0°,31.3,6.1%,11,0.377,.356,0.491,.450,46.4%,26.3%,23.5%,41.7%,63.5%,92.5%,20.2%,16.3%,100.0
SIUE,Ryan Niedzwiedz,All,616,108,90.6,103.4,107.3,41.7%,18.8°,18.7°,40.7,8.3%,9,0.352,.353,0.491,.503,26.9%,32.4%,32.4%,41.7%,63.7%,85.6%,25.4%,19.8%,98.0
Tennessee Wesleyan,Kolton Reynolds,All,299,44,91.3,105.1,107.0,47.7%,5.0°,10.5°,36.4,2.3%,1,0.396,.304,0.491,.409,43.2%,13.6%,40.9%,40.5%,78.4%,83.8%,20.8%,28.9%,141.0
East Tennessee State,Tristan Curless,All,887,161,91.7,104.0,110.7,49.7%,13.5°,17.2°,42.2,10.6%,17,0.372,.330,0.491,.469,34.2%,29.2%,32.3%,46.2%,73.7%,80.9%,24.6%,25.6%,104.0
Georgia,Tre Phelps,All,965,170,91.6,105.3,109.4,47.6%,12.3°,15.4°,40.6,12.4%,21,0.377,.369,0.491,.498,41.8%,24.7%,28.2%,43.1%,64.8%,84.9%,26.4%,22.1%,85.0
Memphis,Seth Giamportone,All,47,6,84.8,100.0,104.8,33.3%,20.8°,20.2°,50.0,0.0%,0,0.333,.231,0.49,.345,33.3%,33.3%,33.3%,44.7%,68.4%,69.2%,28.6%,38.1%,104.0
Alabama A&M,Keilon Parnell,All,57,6,90.2,102.3,102.5,50.0%,-7.1°,7.5°,50.0,0.0%,0,0.364,.199,0.49,.309,50.0%,0.0%,50.0%,33.3%,56.0%,71.4%,15.6%,36.8%,130.0
Indiana State,Weston Fulk,All,132,24,92.0,110.1,111.8,45.8%,23.7°,21.0°,45.8,20.8%,5,0.364,.301,0.49,.462,25.0%,33.3%,29.2%,47.7%,69.4%,70.0%,21.7%,31.7%,96.0
University of Montevallo,McGwire Turner,All,142,18,77.5,95.9,98.6,11.1%,13.9°,24.9°,27.8,0.0%,0,0.333,.212,0.489,.414,44.4%,22.2%,22.2%,35.9%,69.6%,87.5%,19.8%,21.6%,109.0
Mount Olive,Lane McLean,All,113,20,88.1,99.7,102.8,30.0%,22.9°,12.9°,40.0,5.0%,1,0.346,.255,0.489,.333,35.0%,45.0%,15.0%,36.3%,56.2%,96.3%,21.5%,14.6%,85.0
Tusculum,Landon Dockery,All,70,18,87.9,97.9,98.6,22.2%,19.9°,34.3°,38.9,5.6%,1,0.5,.318,0.488,.408,22.2%,38.9%,33.3%,52.9%,78.4%,86.2%,24.2%,21.6%,98.0
Western Oregon,Benny Nazario,All,70,10,94.1,102.5,102.8,70.0%,23.2°,18.1°,50.0,10.0%,1,0.357,.317,0.487,.478,30.0%,40.0%,30.0%,42.9%,80.0%,85.0%,22.2%,33.3%,108.0
Newberry,Logan Busenlehner,All,31,6,91.2,97.3,97.9,50.0%,23.3°,6.3°,16.7,0.0%,0,0.375,.224,0.486,.265,50.0%,50.0%,0.0%,45.2%,57.1%,87.5%,35.3%,14.3%,-27.0
Wagner,Lukas Torres,All,326,48,82.8,95.6,96.2,8.3%,8.4°,7.4°,37.5,0.0%,0,0.404,.315,0.486,.409,50.0%,16.7%,31.2%,33.1%,47.0%,100.0%,21.1%,4.6%,91.0
Miami,Derek Williams,All,926,171,90.2,104.6,108.7,43.9%,10.2°,11.9°,29.8,4.7%,8,0.379,.293,0.486,.404,44.4%,24.6%,24.0%,44.3%,69.1%,85.9%,21.8%,21.7%,80.0
King,Kale Richardson,All,106,13,85.5,99.3,100.5,38.5%,22.9°,28.2°,30.8,7.7%,1,0.368,.250,0.486,.333,23.1%,46.2%,30.8%,41.5%,70.7%,72.4%,23.1%,29.5%,85.0
Wagner,Joseph Mennella,All,274,39,93.6,106.0,109.2,51.3%,22.1°,14.1°,46.2,7.7%,3,0.377,.307,0.486,.444,25.6%,38.5%,33.3%,37.2%,66.9%,78.3%,12.7%,27.5%,116.0
Mississippi State,Ace Reese,All,1111,168,94.7,107.6,111.0,61.9%,16.9°,18.1°,48.8,16.1%,27,0.338,.352,0.485,.502,26.2%,36.3%,35.7%,46.8%,73.9%,82.2%,26.8%,23.8%,89.0
Stanford,Teddy Tokheim,All,749,163,92.0,106.4,109.3,52.1%,15.8°,14.1°,34.4,11.7%,19,0.354,.318,0.485,.439,38.7%,33.7%,24.5%,48.9%,70.2%,92.9%,32.8%,17.5%,66.0
Louisiana Tech,Matt Houston,All,535,65,88.6,105.1,109.6,44.6%,22.4°,22.3°,33.8,12.3%,8,0.3,.272,0.485,.447,27.7%,44.6%,23.1%,33.8%,54.5%,84.9%,18.1%,19.9%,93.0
William Carey,DeeJay Booth,All,307,46,84.0,105.3,106.9,37.0%,4.9°,16.3°,37.0,8.7%,4,0.382,.303,0.485,.457,47.8%,19.6%,28.3%,34.9%,62.9%,88.5%,15.8%,11.2%,140.0
Gonzaga,Mikey Bell,All,772,145,92.9,107.4,110.5,54.5%,8.9°,9.0°,38.6,8.3%,12,0.398,.363,0.485,.456,45.5%,18.6%,33.8%,49.0%,75.1%,82.8%,30.8%,23.5%,106.0
Jessup,Tony Otis,All,158,22,91.9,106.3,108.5,50.0%,11.9°,16.0°,59.1,13.6%,3,0.333,.304,0.485,.487,27.3%,9.1%,45.5%,46.2%,75.3%,80.0%,21.2%,28.8%,119.0
Lindsey Wilson,Bryce Sidler,All,84,19,85.5,96.7,98.3,15.8%,13.7°,7.2°,36.8,0.0%,0,0.429,.319,0.485,.374,42.1%,21.1%,31.6%,47.6%,73.0%,88.9%,27.7%,12.5%,59.0
Fairfield,Carter Grande,All,43,11,88.1,99.1,100.1,27.3%,26.8°,23.3°,45.5,9.1%,1,0.308,.218,0.485,.310,18.2%,45.5%,18.2%,51.2%,73.9%,82.4%,25.0%,18.2%,88.0
Texas Tech,Caden Ferraro,All,864,148,95.3,110.0,114.7,56.8%,11.0°,13.1°,43.9,18.2%,27,0.376,.371,0.484,.515,38.5%,26.4%,31.1%,41.2%,65.6%,92.5%,21.4%,15.4%,114.0
Norfolk State,Cameron Mazell,All,47,8,79.5,97.2,98.7,25.0%,3.7°,9.9°,37.5,0.0%,0,0.375,.326,0.484,.486,62.5%,25.0%,12.5%,40.4%,77.8%,92.9%,17.2%,10.5%,90.0
Northern Kentucky,Jackson Wang,All,143,34,84.7,98.3,103.3,23.5%,11.4°,8.8°,47.1,0.0%,0,0.459,.355,0.484,.428,35.3%,17.6%,44.1%,36.4%,56.9%,90.2%,15.5%,9.6%,86.0
Eastern Illinois,Luke Melton,All,145,13,90.0,99.2,102.5,30.8%,16.4°,14.9°,69.2,0.0%,0,0.318,.288,0.484,.417,23.1%,15.4%,61.5%,24.8%,41.8%,78.6%,10.3%,25.0%,109.0
Kansas,Tyson Leblanc,All,855,149,91.9,105.1,110.3,47.0%,15.4°,17.1°,44.3,10.7%,16,0.36,.342,0.482,.480,33.6%,29.5%,30.9%,44.7%,70.1%,90.6%,22.8%,16.5%,91.0
Hofstra,CJ Griggs,All,750,115,90.1,105.0,111.1,44.3%,6.1°,12.6°,40.9,7.0%,8,0.333,.325,0.482,.459,46.1%,20.9%,33.0%,34.0%,59.5%,91.4%,15.9%,15.3%,108.0
UTSA,Caden Miller,All,932,152,89.6,103.7,106.8,44.7%,16.3°,14.0°,39.5,7.2%,11,0.363,.308,0.482,.440,35.5%,30.3%,30.9%,32.7%,56.3%,90.1%,13.9%,14.1%,122.0
Penn,Qwynn Ahearn,All,135,21,92.2,102.2,105.6,47.6%,17.6°,17.6°,47.6,0.0%,0,0.4,.348,0.482,.443,23.8%,33.3%,42.9%,43.0%,57.4%,85.7%,31.1%,29.3%,100.0
SIUE,Josh Heyder,All,416,67,89.3,105.1,108.4,35.8%,16.0°,15.2°,20.9,9.0%,6,0.321,.250,0.481,.402,41.8%,37.3%,13.4%,36.3%,64.2%,85.6%,18.5%,21.2%,120.0
Michigan,Colby Turner,All,857,178,89.6,106.2,110.9,44.4%,18.3°,12.0°,36.5,7.9%,14,0.379,.332,0.481,.435,34.3%,30.9%,27.0%,51.5%,75.6%,87.7%,35.3%,20.9%,65.0
Milligan,Braxton Baird,All,111,15,86.3,102.2,102.7,46.7%,5.7°,23.2°,46.7,0.0%,0,0.304,.270,0.481,.425,40.0%,33.3%,26.7%,38.7%,68.0%,85.3%,14.8%,23.3%,121.0
Millersville,Jimmy Kirk,All,59,7,82.3,106.6,106.8,42.9%,-5.1°,18.5°,42.9,28.6%,2,0.333,.271,0.48,.434,42.9%,28.6%,28.6%,39.0%,66.7%,66.7%,15.6%,43.5%,78.0
Saint Mary's (CA),Jacob Johnson,All,824,138,93.1,107.0,112.4,57.2%,20.1°,19.3°,36.2,15.9%,22,0.372,.334,0.48,.484,29.0%,38.4%,26.8%,49.0%,80.7%,85.0%,26.0%,23.8%,106.0
Western Kentucky,Lane Arroyos,All,897,131,90.3,103.8,112.2,43.5%,15.7°,8.6°,39.7,4.6%,6,0.365,.307,0.48,.425,36.6%,23.7%,31.3%,33.2%,55.1%,83.1%,13.1%,20.8%,113.0
Mississippi State,Jacob Parker,All,648,109,90.6,110.5,114.1,49.5%,14.2°,13.2°,45.0,16.5%,18,0.331,.340,0.479,.469,37.6%,31.2%,28.4%,46.1%,75.0%,82.3%,26.3%,34.8%,69.0
USC,Jack Basseer,All,651,120,86.6,106.7,110.1,45.8%,9.5°,11.3°,33.3,10.8%,13,0.362,.299,0.479,.403,44.2%,25.8%,20.8%,48.1%,68.3%,86.9%,33.9%,27.5%,74.0
Georgia,Ryan Wynn,All,292,70,92.3,105.5,107.9,58.6%,10.6°,11.4°,37.1,8.6%,6,0.366,.355,0.479,.470,40.0%,27.1%,30.0%,55.1%,78.8%,94.4%,34.2%,20.5%,76.0
Richmond,Evan Wilson,All,568,104,87.1,104.9,109.2,38.5%,9.6°,15.0°,37.5,8.7%,9,0.355,.310,0.479,.416,40.4%,26.0%,30.8%,42.6%,68.9%,88.6%,21.3%,14.5%,105.0
Iowa,Brett White,All,229,20,86.1,104.7,107.2,35.0%,17.5°,20.0°,50.0,15.0%,3,0.35,.242,0.479,.378,30.0%,35.0%,35.0%,34.5%,54.6%,67.8%,16.5%,35.4%,114.0
Oklahoma,Cayden Brumbaugh,All,42,10,81.3,93.7,96.4,10.0%,4.2°,24.5°,30.0,0.0%,0,0.417,.199,0.479,.259,50.0%,20.0%,20.0%,38.1%,50.0%,100.0%,22.2%,12.5%,76.0
Toledo,Troy Sudbrook,All,740,128,89.4,102.5,105.5,43.8%,12.0°,11.6°,40.6,7.0%,9,0.361,.321,0.479,.409,38.3%,28.1%,29.7%,41.9%,65.1%,85.5%,25.4%,21.6%,95.0
Illinois Springfield,Corey Boyette,All,58,13,92.6,99.3,100.2,38.5%,23.3°,18.3°,15.4,0.0%,0,0.357,.275,0.479,.376,38.5%,30.8%,15.4%,41.4%,65.2%,80.0%,25.7%,29.2%,49.0
Miami (OH),Christopher Roa Calcano,All,249,40,92.0,101.7,104.1,45.0%,17.7°,13.5°,47.5,0.0%,0,0.37,.302,0.479,.413,30.0%,22.5%,37.5%,39.4%,63.2%,80.6%,21.7%,27.6%,109.0
Mercer,Braydon Kersey,All,907,134,92.4,108.9,113.7,53.0%,12.1°,15.6°,35.1,22.4%,30,0.326,.310,0.478,.469,41.0%,31.3%,20.1%,42.8%,66.2%,74.1%,26.4%,32.5%,86.0
