Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
UVa Wise,Jaden Ruehling,All,26,5,88.2,94.3,95.5,20.0%,16.3°,27.7°,40.0,0.0%,0,0.429,0.25,0.58,0.341,40.0%,40.0%,20.0%,46.2%,50.0%,100.0%,42.9%,41.7%,88
Houston Christian,Luke Bard,All,123,20,92.5,101.7,106.4,40.0%,11.6°,17.6°,40.0,5.0%,1,0.458,0.277,0.579,0.41,35.0%,35.0%,30.0%,37.4%,54.1%,90.9%,21.0%,10.9%,96
UMES,Julian Jimenez,All,37,6,92.9,100.2,102.0,50.0%,23.9°,27.6°,83.3,0.0%,0,0.375,0.262,0.579,0.444,0.0%,66.7%,33.3%,35.1%,57.9%,100.0%,11.1%,0.0%,48
Stonehill,Sean McGee,All,37,8,98.1,102.2,104.4,62.5%,16.1°,10.7°,50.0,0.0%,0,0.4,0.336,0.579,0.466,37.5%,25.0%,37.5%,45.9%,73.7%,78.6%,16.7%,23.5%,141
Saint Joseph's,Richard Beggy,All,70,13,89.7,103.4,105.3,46.2%,-1.2°,15.7°,46.2,23.1%,3,0.4,0.506,0.579,0.668,46.2%,23.1%,30.8%,44.3%,66.7%,85.0%,27.5%,19.4%,116
Western Michigan,Josh Polubinski,All,59,6,85.0,98.7,100.8,16.7%,28.1°,14.8°,16.7,0.0%,0,0.333,0.113,0.578,0.241,33.3%,50.0%,16.7%,49.2%,80.0%,87.5%,33.3%,34.5%,56
Northern Illinois,Cole Smith,All,246,48,90.8,100.0,106.6,52.1%,14.0°,14.2°,52.1,0.0%,0,0.49,0.382,0.578,0.497,29.2%,27.1%,35.4%,37.4%,63.5%,94.5%,14.5%,10.9%,152
East Tennessee State,Andrew Palmer,All,58,6,95.8,104.8,106.5,66.7%,11.2°,3.9°,66.7,0.0%,0,0.545,0.287,0.578,0.441,33.3%,16.7%,50.0%,41.4%,58.6%,70.6%,24.1%,29.2%,71
Nebraska,Dylan Carey,All,173,35,90.9,106.5,108.6,42.9%,17.8°,16.7°,48.6,20.0%,7,0.439,0.395,0.577,0.548,31.4%,31.4%,28.6%,50.9%,78.7%,81.4%,29.6%,23.9%,109
Oklahoma,Deiten Lachance,All,226,43,95.3,107.0,109.1,69.8%,11.2°,12.1°,48.8,25.6%,11,0.444,0.417,0.577,0.604,34.9%,30.2%,32.6%,56.2%,81.9%,79.1%,33.9%,27.6%,79
Bryant,Ellis Garcia,All,103,29,86.1,101.5,103.4,41.4%,16.7°,13.0°,48.3,6.9%,2,0.433,0.38,0.576,0.467,31.0%,37.9%,31.0%,48.5%,76.9%,97.5%,19.6%,6.0%,140
Austin Peay,Andres Matias,All,194,34,90.0,103.0,108.1,50.0%,9.6°,13.5°,38.2,2.9%,1,0.457,0.336,0.576,0.456,44.1%,26.5%,23.5%,41.8%,69.2%,94.4%,23.3%,9.9%,126
Oregon,Naulivou Lauaki,All,117,18,96.1,113.6,114.5,66.7%,7.0°,18.8°,38.9,38.9%,7,0.385,0.391,0.575,0.618,44.4%,38.9%,11.1%,54.7%,79.3%,63.0%,30.5%,42.2%,59
UMass,Anthony Tirado,All,85,13,80.2,98.2,98.7,15.4%,10.6°,19.0°,53.8,7.7%,1,0.471,0.294,0.575,0.402,30.8%,23.1%,46.2%,40.0%,55.9%,100.0%,29.4%,20.6%,74
Gonzaga,Mikey Bell,All,158,25,95.5,108.4,110.0,64.0%,10.2°,7.8°,44.0,12.0%,3,0.433,0.441,0.575,0.554,32.0%,16.0%,52.0%,45.6%,83.6%,86.3%,21.6%,19.4%,126
Bradley,Angelo Aleman,All,77,5,76.9,99.1,99.1,40.0%,-2.1°,23.2°,60.0,20.0%,1,0.333,0.242,0.574,0.528,40.0%,20.0%,40.0%,28.6%,45.5%,70.0%,21.8%,50.0%,123
Charleston Southern,Alex Marot,All,178,34,89.3,101.8,105.9,50.0%,9.7°,4.9°,38.2,5.9%,2,0.444,0.348,0.573,0.47,52.9%,20.6%,23.5%,39.3%,67.6%,77.1%,20.6%,27.1%,123
Purdue,Avery Moore,All,162,27,95.3,107.3,110.8,55.6%,25.3°,19.5°,44.4,14.8%,4,0.417,0.348,0.573,0.519,22.2%,40.7%,29.6%,42.0%,69.7%,89.1%,22.9%,23.5%,102
North Georgia,Benjamin Hamacher,All,83,14,85.7,95.5,95.6,21.4%,-1.9°,11.2°,35.7,0.0%,0,0.533,0.383,0.573,0.464,64.3%,0.0%,28.6%,42.2%,71.8%,92.9%,15.9%,5.7%,168
LSU,Zach Yorke,All,165,23,88.5,104.6,107.8,43.5%,15.5°,21.5°,47.8,17.4%,4,0.423,0.385,0.573,0.561,34.8%,34.8%,30.4%,30.3%,52.5%,92.9%,9.4%,10.0%,93
Richmond,Evan Wilson,All,121,19,85.9,101.3,103.6,31.6%,5.9°,16.9°,26.3,10.5%,2,0.36,0.281,0.571,0.407,47.4%,31.6%,21.1%,40.5%,65.5%,88.9%,19.7%,20.4%,82
Southern Indiana,Micajah Wall,All,135,22,91.5,102.6,105.1,54.5%,6.5°,12.7°,40.9,4.5%,1,0.462,0.32,0.571,0.421,54.5%,9.1%,36.4%,39.3%,63.5%,95.0%,18.1%,15.1%,89
Notre Dame,Andrew Graham,All,59,7,85.5,98.5,103.1,28.6%,34.4°,21.9°,42.9,0.0%,0,0.375,0.264,0.571,0.485,0.0%,57.1%,42.9%,30.5%,57.1%,83.3%,15.8%,27.8%,111
McNeese,Danny Barbero,All,74,13,90.4,103.7,106.9,30.8%,14.4°,13.7°,38.5,0.0%,0,0.467,0.324,0.571,0.444,38.5%,23.1%,38.5%,41.9%,62.9%,86.4%,23.1%,22.6%,122
UC Santa Barbara,Liam Barrett,All,155,25,84.5,100.2,107.6,32.0%,15.4°,14.0°,28.0,0.0%,0,0.407,0.319,0.571,0.442,32.0%,32.0%,24.0%,31.0%,50.0%,97.4%,11.7%,8.3%,132
Milwaukee,Charlie Marion,All,189,38,93.7,106.9,110.2,65.8%,14.0°,14.5°,47.4,18.4%,7,0.404,0.37,0.57,0.517,31.6%,28.9%,31.6%,39.2%,61.4%,79.6%,19.8%,28.4%,103
UCLA,Will Gasparino,All,204,26,93.6,110.2,113.0,57.7%,26.1°,21.1°,46.2,26.9%,7,0.351,0.295,0.569,0.532,23.1%,53.8%,15.4%,42.2%,67.5%,75.9%,25.8%,34.9%,80
Pittsburgh,Mason Ligenza,All,71,8,91.1,107.2,108.3,37.5%,-7.9°,15.4°,12.5,12.5%,1,0.4,0.188,0.569,0.31,62.5%,25.0%,12.5%,38.0%,58.8%,70.0%,18.9%,37.0%,76
Texas Tech,Connor Shouse,All,160,32,93.3,109.6,112.5,53.1%,4.9°,7.1°,37.5,9.4%,3,0.432,0.379,0.568,0.511,53.1%,12.5%,25.0%,50.6%,79.1%,77.4%,30.1%,29.6%,95
Ohio,Brady Alexander,All,60,11,84.6,100.6,100.8,36.4%,7.8°,12.8°,36.4,0.0%,0,0.5,0.29,0.567,0.335,45.5%,9.1%,36.4%,38.3%,69.6%,87.5%,18.9%,26.1%,159
Minnesota,Jack Bello,All,125,18,95.6,106.1,109.2,66.7%,17.4°,15.1°,44.4,16.7%,3,0.385,0.295,0.567,0.444,27.8%,27.8%,27.8%,46.4%,73.5%,72.2%,28.9%,32.8%,120
Arkansas State,Cole Manuel,All,38,6,93.9,100.9,102.4,50.0%,15.7°,11.4°,50.0,0.0%,0,0.429,0.377,0.567,0.489,33.3%,16.7%,50.0%,36.8%,73.3%,100.0%,13.0%,14.3%,154
Penn,Ryan Taylor,All,105,14,94.2,101.1,103.5,64.3%,14.7°,15.1°,42.9,0.0%,0,0.412,0.393,0.567,0.551,35.7%,21.4%,42.9%,36.2%,57.4%,85.2%,19.0%,23.7%,134
NC State,Brandon Novy,All,69,9,95.9,111.0,111.8,55.6%,19.8°,23.6°,55.6,44.4%,4,0.308,0.401,0.566,0.681,11.1%,33.3%,44.4%,42.0%,60.0%,80.0%,31.8%,37.9%,84
UC Riverside,Ty Walton,All,38,11,82.8,101.6,101.8,27.3%,2.1°,5.7°,36.4,0.0%,0,0.538,0.298,0.566,0.301,63.6%,0.0%,27.3%,63.2%,85.0%,82.4%,38.9%,33.3%,89
Louisiana,Joshua Lim,All,80,13,82.3,103.8,105.7,46.2%,25.6°,15.4°,69.2,7.7%,1,0.421,0.331,0.566,0.42,15.4%,23.1%,53.8%,41.2%,61.8%,95.2%,26.1%,15.2%,71
Saint Peter's,Rj Azarieh,All,29,6,94.7,104.2,104.7,50.0%,0.8°,1.8°,50.0,0.0%,0,0.5,0.47,0.565,0.516,50.0%,0.0%,50.0%,48.3%,80.0%,87.5%,31.6%,21.4%,82
Bucknell,Deacon Bowne,All,46,5,84.6,98.8,100.4,20.0%,-2.3°,0.6°,40.0,0.0%,0,0.429,0.296,0.564,0.452,80.0%,0.0%,20.0%,21.7%,45.0%,88.9%,3.8%,10.0%,149
UMass Lowell,Cal Chance,All,42,13,90.4,102.2,102.5,30.8%,15.7°,7.1°,46.2,0.0%,0,0.571,0.442,0.564,0.444,30.8%,7.7%,53.8%,45.2%,61.1%,100.0%,33.3%,10.5%,83
Santa Clara,Tate Medicoff,All,83,11,91.5,111.5,113.0,45.5%,16.9°,22.7°,36.4,27.3%,3,0.35,0.3,0.564,0.456,27.3%,45.5%,27.3%,60.2%,86.7%,80.8%,45.3%,42.0%,2
Ball State,Gavin Balius,All,52,7,83.3,92.0,94.2,0.0%,14.9°,-,42.9,0.0%,0,0.5,0.27,0.564,0.454,42.9%,14.3%,28.6%,32.7%,61.1%,90.9%,17.6%,11.8%,129
NC State,Christian Serrano,All,58,11,84.7,100.9,103.7,36.4%,13.3°,15.5°,45.5,0.0%,0,0.438,0.362,0.564,0.409,36.4%,18.2%,36.4%,48.3%,69.2%,77.8%,31.2%,35.7%,54
Indiana State,Jeremy Martinez,All,58,10,85.0,98.6,100.5,30.0%,9.5°,1.0°,10.0,0.0%,0,0.5,0.276,0.564,0.379,80.0%,10.0%,0.0%,44.8%,77.8%,100.0%,16.1%,3.8%,147
The Citadel,TJ Anderson,All,160,26,89.0,103.8,105.2,46.2%,12.4°,12.9°,42.3,7.7%,2,0.455,0.355,0.564,0.455,38.5%,23.1%,26.9%,32.5%,58.2%,92.3%,14.0%,13.5%,102
Incarnate Word,Cole Tabor,All,234,34,90.0,104.5,106.0,50.0%,14.0°,15.1°,38.2,5.9%,2,0.422,0.293,0.563,0.415,47.1%,35.3%,14.7%,35.9%,53.1%,78.3%,19.8%,27.4%,106
Gardner-Webb,Allan Camarillo,All,39,8,84.4,91.0,91.3,0.0%,14.0°,-,62.5,0.0%,0,0.667,0.419,0.562,0.418,25.0%,12.5%,62.5%,56.4%,75.0%,75.0%,43.5%,31.8%,19
Western Kentucky,Ethan Reynolds,All,26,6,92.0,105.3,105.7,50.0%,-15.5°,1.2°,33.3,0.0%,0,0.571,0.317,0.562,0.5,50.0%,0.0%,33.3%,50.0%,63.6%,85.7%,40.0%,15.4%,88
Mississippi State,Blake Bevis,All,145,21,88.1,103.8,106.4,38.1%,2.4°,11.2°,38.1,4.8%,1,0.387,0.248,0.561,0.376,57.1%,14.3%,23.8%,40.7%,60.9%,84.6%,24.7%,33.9%,88
Towson,Yariel Rodriguez,All,46,12,83.4,94.0,94.1,0.0%,2.4°,-,50.0,0.0%,0,0.462,0.264,0.561,0.319,41.7%,33.3%,16.7%,41.3%,65.4%,100.0%,10.0%,0.0%,117
Oregon,Ryan Cooney,All,198,49,92.2,102.6,107.1,49.0%,10.1°,11.5°,36.7,8.2%,4,0.473,0.365,0.56,0.452,40.8%,26.5%,30.6%,47.5%,63.1%,92.9%,27.6%,11.7%,86
Pittsburgh,Lorenzo Carrier,All,262,28,99.2,107.5,114.7,82.1%,21.0°,22.1°,35.7,25.0%,7,0.356,0.316,0.56,0.526,32.1%,39.3%,17.9%,45.8%,73.0%,81.5%,25.8%,28.3%,86
Navy,Mason Ceccarelli,All,41,10,79.8,90.3,97.8,10.0%,14.4°,26.6°,50.0,0.0%,0,0.455,0.387,0.56,0.41,30.0%,10.0%,60.0%,39.0%,68.8%,100.0%,20.0%,12.5%,81
Reinhardt,Cade Chamlee,All,34,6,86.5,94.9,96.0,16.7%,14.7°,23.0°,50.0,0.0%,0,0.375,0.208,0.56,0.308,50.0%,33.3%,0.0%,50.0%,76.9%,90.0%,33.3%,17.6%,92
Connecticut,Jackson Marshall,All,159,34,90.5,108.3,110.1,50.0%,6.1°,13.2°,35.3,17.6%,6,0.4,0.372,0.559,0.523,50.0%,29.4%,20.6%,49.7%,85.7%,96.3%,26.0%,13.9%,116
Samford,Jake Souders,All,234,45,95.4,112.9,113.8,64.4%,14.9°,17.0°,46.7,22.2%,10,0.434,0.439,0.559,0.598,33.3%,33.3%,31.1%,46.2%,72.2%,87.1%,27.7%,23.1%,88
NJIT,Brody Levin,All,38,5,98.4,99.6,99.8,80.0%,16.3°,16.3°,20.0,20.0%,1,0.429,0.33,0.559,0.53,40.0%,20.0%,20.0%,39.5%,65.0%,61.5%,11.1%,33.3%,128
Wofford,Marc Quarrie,All,134,17,90.0,104.4,107.5,52.9%,12.2°,25.1°,47.1,17.6%,3,0.407,0.261,0.559,0.422,35.3%,29.4%,35.3%,38.1%,57.9%,84.8%,23.4%,35.3%,101
Jacksonville State,Caleb Johnson,All,201,41,91.7,106.4,111.3,51.2%,10.4°,12.3°,39.0,2.4%,1,0.489,0.324,0.559,0.413,43.9%,24.4%,29.3%,41.3%,71.3%,88.1%,15.0%,13.3%,131
Kentucky,Tyler Bell,All,229,35,91.1,103.3,105.6,45.7%,13.4°,11.6°,22.9,8.6%,3,0.429,0.302,0.559,0.442,42.9%,34.3%,20.0%,33.6%,59.6%,87.1%,12.0%,16.9%,125
Georgia Tech,Nathanael Coupet,All,36,6,89.0,107.3,108.3,50.0%,8.3°,23.0°,16.7,16.7%,1,0.5,0.238,0.558,0.391,66.7%,33.3%,0.0%,50.0%,75.0%,83.3%,30.0%,27.8%,90
Rutgers,Matthew Chatelle,All,136,24,94.8,105.0,109.2,66.7%,8.7°,1.2°,25.0,0.0%,0,0.556,0.41,0.557,0.511,50.0%,8.3%,33.3%,35.3%,62.7%,91.9%,14.3%,12.5%,125
Taylor,Ben Kennedy,All,39,5,80.3,98.5,99.8,20.0%,-6.8°,10.8°,40.0,0.0%,0,0.333,0.385,0.557,0.49,40.0%,20.0%,40.0%,30.8%,54.5%,50.0%,21.4%,41.7%,113
Houston,Tre Broussard,All,181,34,91.8,101.4,108.9,50.0%,11.4°,7.1°,38.2,0.0%,0,0.447,0.35,0.556,0.425,41.2%,26.5%,29.4%,42.0%,65.2%,86.7%,18.0%,15.8%,106
Washington State,Gavin Roy,All,91,19,84.1,99.2,101.2,26.3%,14.9°,14.9°,47.4,0.0%,0,0.478,0.365,0.556,0.452,31.6%,15.8%,42.1%,44.0%,64.1%,84.0%,28.8%,22.5%,97
Stanford,Teddy Tokheim,All,241,52,93.2,106.1,109.3,51.9%,17.9°,17.1°,28.8,15.4%,8,0.381,0.347,0.555,0.492,38.5%,38.5%,21.2%,48.1%,71.3%,90.9%,29.3%,12.9%,97
VCU,Jacob Lee,All,204,36,91.9,108.8,109.3,61.1%,18.1°,25.1°,30.6,19.4%,7,0.39,0.339,0.555,0.555,38.9%,41.7%,13.9%,47.1%,73.8%,64.4%,29.8%,37.5%,118
San Diego State,Jake Jackson,All,152,27,93.0,108.4,109.6,59.3%,8.5°,16.4°,44.4,14.8%,4,0.4,0.323,0.555,0.496,37.0%,29.6%,29.6%,52.6%,93.3%,80.4%,26.1%,31.2%,129
Air Force,Garrett Hutchins,All,51,16,83.4,103.5,105.0,37.5%,21.5°,10.2°,50.0,12.5%,2,0.5,0.365,0.553,0.496,18.8%,12.5%,43.8%,60.8%,78.9%,86.7%,50.0%,22.6%,0
Penn State,Jayden Davis,All,124,27,88.9,102.8,104.2,48.1%,0.5°,10.7°,25.9,11.1%,3,0.452,0.361,0.553,0.457,55.6%,22.2%,22.2%,41.9%,60.3%,97.1%,25.8%,17.3%,115
Southern Miss,Joseph Urban,All,315,61,92.8,103.6,107.0,52.5%,14.5°,17.0°,49.2,11.5%,7,0.412,0.347,0.552,0.506,32.8%,36.1%,26.2%,41.6%,70.3%,88.7%,19.2%,19.1%,102
East Carolina,Brayden Bachman,All,71,16,87.8,105.4,106.4,43.8%,8.7°,13.2°,43.8,6.2%,1,0.389,0.329,0.551,0.428,43.8%,18.8%,31.2%,49.3%,67.6%,87.0%,32.4%,22.9%,119
Southeast Missouri,Demitri Shakotko,All,76,11,90.9,100.6,101.7,54.5%,10.2°,2.8°,27.3,9.1%,1,0.471,0.222,0.551,0.405,63.6%,36.4%,0.0%,39.5%,60.7%,82.4%,27.1%,26.7%,97
Nevada,Mikey Cruz Jr.,All,129,28,90.6,103.1,108.1,42.9%,22.8°,16.1°,35.7,3.6%,1,0.387,0.324,0.551,0.426,28.6%,32.1%,32.1%,45.0%,68.4%,92.3%,26.4%,17.2%,90
Davidson,Jameson Daly,All,138,16,81.7,104.8,106.9,43.8%,2.6°,16.2°,62.5,12.5%,2,0.464,0.29,0.55,0.406,37.5%,18.8%,43.8%,35.5%,49.2%,77.4%,24.0%,30.6%,43
Indiana,Caleb Koskie,All,144,34,93.6,104.8,109.4,55.9%,6.8°,9.0°,50.0,8.8%,3,0.469,0.418,0.549,0.517,41.2%,5.9%,47.1%,41.0%,64.7%,86.4%,19.7%,20.3%,112
Louisville,Jimmy Nugent,All,211,34,90.0,110.4,110.9,47.1%,9.0°,13.3°,32.4,8.8%,3,0.444,0.348,0.549,0.459,52.9%,20.6%,23.5%,45.0%,67.1%,85.5%,31.0%,32.6%,90
Dayton,Jason Bello,All,190,35,89.6,102.5,106.3,42.9%,13.8°,18.9°,37.1,8.6%,3,0.341,0.293,0.548,0.419,34.3%,40.0%,20.0%,40.0%,64.0%,74.5%,20.2%,27.6%,130
Notre Dame,Bino Watters,All,291,61,94.6,106.5,110.9,70.5%,4.5°,9.4°,31.1,14.8%,9,0.426,0.398,0.548,0.531,52.5%,19.7%,23.0%,41.2%,61.2%,85.4%,24.2%,17.5%,94
Arizona State,Dominic Smaldino,All,177,38,97.4,111.7,113.1,57.9%,18.4°,13.3°,39.5,15.8%,6,0.386,0.376,0.547,0.532,34.2%,36.8%,26.3%,50.8%,83.1%,79.7%,22.3%,28.9%,100
Georgia Tech,Ryan Zuckerman,All,300,42,100.9,113.3,115.2,64.3%,17.7°,19.5°,47.6,26.2%,11,0.406,0.343,0.546,0.499,26.2%,35.7%,35.7%,42.0%,64.0%,80.9%,23.0%,28.6%,108
Western Michigan,Mark Mennecke,All,51,12,83.2,98.8,99.0,25.0%,19.6°,14.5°,25.0,0.0%,0,0.462,0.254,0.546,0.291,33.3%,41.7%,25.0%,51.0%,76.5%,84.6%,38.2%,11.5%,44
Tennessee Wesleyan,Joshua Shelly,All,35,10,91.7,98.8,102.3,40.0%,19.7°,9.2°,50.0,0.0%,0,0.5,0.399,0.546,0.474,30.0%,40.0%,30.0%,54.3%,87.5%,100.0%,26.3%,5.3%,148
Notre Dame,Mark Quatrani,All,277,55,94.4,108.4,109.2,63.6%,8.6°,14.2°,34.5,23.6%,13,0.397,0.382,0.545,0.544,41.8%,30.9%,25.5%,43.7%,72.3%,81.5%,24.2%,28.9%,127
Northwestern,Jack Lausch,All,191,34,90.3,109.1,111.5,50.0%,14.8°,15.7°,38.2,14.7%,5,0.426,0.317,0.545,0.437,41.2%,29.4%,26.5%,44.0%,64.9%,83.6%,23.7%,21.4%,102
Houston Christian,Graham Laxton,All,45,5,94.7,101.8,101.8,60.0%,27.7°,24.8°,80.0,40.0%,2,0.333,0.278,0.545,0.506,0.0%,60.0%,40.0%,31.1%,57.1%,75.0%,8.3%,28.6%,113
Utah,Jet Gilliam,All,161,33,89.7,103.5,104.9,48.5%,13.7°,13.2°,39.4,6.1%,2,0.459,0.38,0.544,0.454,39.4%,24.2%,33.3%,43.5%,67.1%,80.9%,25.3%,24.3%,118
Notre Dame,Jayce Lee,All,278,51,91.5,107.1,110.3,56.9%,7.2°,10.5°,33.3,5.9%,3,0.429,0.344,0.544,0.43,45.1%,29.4%,23.5%,39.6%,64.4%,84.7%,17.1%,20.9%,112
UT Tyler,Connor Clark,All,40,9,93.0,99.3,99.8,33.3%,8.3°,7.0°,22.2,11.1%,1,0.556,0.327,0.544,0.405,55.6%,33.3%,11.1%,47.5%,88.9%,87.5%,13.6%,10.5%,141
Maryland,Nate Hawton-Henley,All,99,12,87.9,102.2,102.6,33.3%,22.8°,10.2°,50.0,8.3%,1,0.474,0.251,0.544,0.417,25.0%,25.0%,41.7%,30.3%,56.1%,87.0%,12.1%,23.3%,134
North Carolina,Rom Kellis,All,86,16,97.2,106.6,110.9,68.8%,11.6°,2.9°,12.5,0.0%,0,0.429,0.234,0.543,0.312,43.8%,31.2%,18.8%,62.8%,80.4%,86.5%,42.5%,27.8%,71
Longwood,Tre Keels,All,154,18,85.4,102.4,109.2,38.9%,4.1°,4.1°,38.9,5.6%,1,0.407,0.263,0.543,0.437,61.1%,27.8%,11.1%,36.4%,69.0%,80.0%,16.7%,30.4%,145
UNLV,Drew Barragan,All,204,34,92.7,106.6,109.0,55.9%,10.4°,12.6°,55.9,14.7%,5,0.465,0.377,0.543,0.486,35.3%,23.5%,38.2%,47.1%,67.4%,91.9%,30.4%,19.8%,65
Texas,Aiden Robbins,All,278,44,92.5,109.8,110.8,61.4%,11.5°,17.8°,43.2,20.5%,9,0.383,0.356,0.543,0.525,31.8%,36.4%,29.5%,45.7%,76.8%,80.2%,24.7%,31.5%,118
Southeastern (FL),Braden Bartholomae,All,44,9,86.5,96.9,98.5,22.2%,10.7°,3.3°,22.2,0.0%,0,0.4,0.265,0.543,0.373,55.6%,33.3%,11.1%,40.9%,64.3%,88.9%,30.0%,22.2%,45
Davidson,Scott Edwards,All,139,20,87.8,102.1,102.4,40.0%,16.2°,14.4°,55.0,5.0%,1,0.393,0.291,0.542,0.403,40.0%,20.0%,40.0%,36.7%,60.3%,84.2%,17.1%,29.4%,128
Miami,Derek Williams,All,260,50,91.5,104.6,108.7,44.0%,14.1°,13.5°,24.0,6.0%,3,0.417,0.275,0.542,0.392,44.0%,32.0%,16.0%,47.7%,75.8%,87.2%,22.1%,21.8%,109
California Baptist,Bryce McFeely,All,217,43,90.5,103.8,105.3,51.2%,15.4°,17.5°,30.2,11.6%,5,0.389,0.285,0.542,0.409,32.6%,41.9%,18.6%,52.1%,70.8%,97.1%,37.2%,14.2%,78
UTSA,Garrett Gruell,All,81,17,86.5,100.4,101.5,29.4%,-2.3°,14.3°,52.9,5.9%,1,0.476,0.344,0.542,0.401,41.2%,23.5%,35.3%,46.9%,72.7%,87.5%,29.2%,26.3%,178
UCF,John Smith,All,168,32,95.7,111.2,113.9,62.5%,-3.1°,8.1°,37.5,15.6%,5,0.429,0.393,0.542,0.513,56.2%,12.5%,28.1%,47.0%,72.7%,83.3%,30.4%,26.6%,89
Ball State,Brayden Huebner,All,62,11,89.8,103.7,104.4,27.3%,23.5°,21.7°,63.6,18.2%,2,0.357,0.289,0.541,0.472,9.1%,36.4%,36.4%,32.3%,50.0%,83.3%,21.1%,25.0%,107
VMI,Grayson Fitzwater,All,190,33,95.4,106.3,110.4,60.6%,19.0°,18.4°,42.4,9.1%,3,0.378,0.295,0.541,0.456,24.2%,33.3%,27.3%,40.0%,63.3%,80.7%,19.0%,23.7%,96
UT Arlington,Ethan Ho,All,76,7,93.8,104.4,104.8,57.1%,20.4°,19.4°,57.1,0.0%,0,0.429,0.278,0.539,0.399,14.3%,28.6%,57.1%,30.3%,48.1%,76.9%,20.4%,47.8%,131
Morehead State,Aubrey Kearns,All,155,40,87.5,99.1,100.2,32.5%,23.5°,15.3°,55.0,5.0%,2,0.447,0.358,0.539,0.428,20.0%,35.0%,40.0%,51.0%,78.5%,88.2%,31.1%,22.8%,83
Stony Brook,Scott Gell,All,89,22,89.1,100.6,103.2,31.8%,15.7°,16.4°,59.1,0.0%,0,0.5,0.382,0.539,0.453,22.7%,22.7%,54.5%,51.7%,78.0%,90.6%,29.2%,13.0%,138
Monmouth,Aidan Bretschneider,All,46,5,83.1,101.5,101.6,60.0%,-0.9°,22.1°,60.0,40.0%,2,0.286,0.322,0.539,0.557,40.0%,40.0%,20.0%,37.0%,56.2%,88.9%,26.7%,41.2%,55
Florida Memorial,Pheron Charlton,All,37,6,71.0,83.4,84.3,0.0%,15.1°,-,50.0,0.0%,0,0.5,0.335,0.539,0.442,33.3%,33.3%,33.3%,29.7%,43.8%,85.7%,19.0%,18.2%,109
Washington State,Cam Macleod,All,46,7,83.8,97.9,101.2,28.6%,23.7°,11.2°,14.3,0.0%,0,0.25,0.162,0.539,0.381,28.6%,71.4%,0.0%,28.3%,66.7%,87.5%,14.7%,23.1%,166
Cumberlands (KY),Derick Andiarena,All,59,16,90.6,105.0,108.9,43.8%,12.6°,9.9°,37.5,12.5%,2,0.375,0.365,0.538,0.496,43.8%,25.0%,25.0%,44.1%,87.0%,100.0%,16.7%,7.7%,163
Arkansas-Pine Bluff,Zyon Hamilton,All,71,11,90.3,104.1,105.3,45.5%,-7.5°,6.7°,18.2,0.0%,0,0.333,0.252,0.537,0.325,72.7%,18.2%,9.1%,42.3%,75.0%,77.8%,25.5%,23.3%,118
New Orleans,Miles Curley,All,81,17,92.8,103.0,105.5,52.9%,10.6°,17.8°,58.8,17.6%,3,0.429,0.387,0.537,0.525,35.3%,17.6%,41.2%,53.1%,83.8%,90.3%,27.3%,20.9%,126
North Alabama,Cayden Sheffield,All,84,14,97.3,103.6,107.4,64.3%,-2.1°,3.3°,35.7,7.1%,1,0.412,0.422,0.536,0.529,64.3%,7.1%,28.6%,28.6%,68.0%,88.2%,11.9%,16.7%,162
Clemson,Nate Savoie,All,268,50,97.6,111.6,114.9,64.0%,7.5°,17.0°,38.0,28.0%,14,0.371,0.403,0.536,0.585,42.0%,20.0%,32.0%,51.5%,74.4%,83.9%,33.8%,26.8%,65
Cincinnati,Derrick Pitts,All,172,24,96.2,105.8,106.2,58.3%,11.4°,16.5°,54.2,16.7%,4,0.455,0.39,0.535,0.565,25.0%,20.8%,54.2%,37.8%,64.1%,94.0%,16.0%,16.9%,140
Michigan State,Noah Bright,All,113,22,89.5,101.4,102.8,54.5%,20.3°,11.9°,50.0,0.0%,0,0.5,0.376,0.533,0.473,22.7%,22.7%,45.5%,46.9%,71.7%,97.4%,25.0%,13.2%,105
Miami,Dylan Dubovik,All,172,28,94.9,103.9,107.7,64.3%,18.0°,9.6°,50.0,21.4%,6,0.41,0.292,0.533,0.429,28.6%,46.4%,21.4%,54.1%,74.4%,78.7%,35.6%,34.4%,69
Wofford,Hunter Herndon,All,151,30,88.3,99.6,106.4,26.7%,7.7°,11.2°,46.7,3.3%,1,0.455,0.366,0.533,0.448,43.3%,23.3%,33.3%,31.8%,50.0%,91.7%,15.2%,14.6%,85
Oral Roberts,Kole Dudding,All,64,10,90.8,102.6,104.4,60.0%,21.8°,12.0°,40.0,20.0%,2,0.312,0.257,0.533,0.395,30.0%,40.0%,10.0%,59.4%,85.7%,87.5%,38.9%,28.9%,90
Bellarmine,Landon Akers,All,105,20,85.8,101.7,105.7,30.0%,9.3°,8.3°,30.0,0.0%,0,0.435,0.318,0.532,0.401,30.0%,15.0%,30.0%,44.8%,61.5%,91.7%,34.8%,17.0%,111
