Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Georgia State,Luke Boynton,All,92,12,93.5,110.0,110.3,50.0%,5.6°,20.2°,41.7,25.0%,3,0.353,.306,0.579,.518,41.7%,25.0%,33.3%,39.1%,73.3%,72.7%,22.6%,33.3%,136.0
Bowling Green,Leighton Banjoff,All,27,7,91.0,97.9,98.0,28.6%,29.9°,35.1°,28.6,0.0%,0,0.429,.218,0.579,.458,0.0%,28.6%,14.3%,40.7%,77.8%,85.7%,22.2%,18.2%,164.0
Saint Mary's (CA),Tanner Griffith,All,34,5,90.4,98.9,99.1,60.0%,29.2°,14.1°,40.0,20.0%,1,0.429,.282,0.579,.402,20.0%,40.0%,20.0%,29.4%,52.9%,77.8%,5.9%,20.0%,125.0
Brown,Gunner Boree,All,118,15,89.0,101.5,105.9,40.0%,10.2°,7.6°,60.0,6.7%,1,0.478,.234,0.578,.398,26.7%,40.0%,26.7%,38.1%,72.3%,82.4%,15.5%,22.2%,136.0
Wake Forest,Jack Winnay,All,332,45,95.0,105.0,109.1,53.3%,27.3°,16.3°,37.8,20.0%,9,0.371,.307,0.578,.493,20.0%,40.0%,17.8%,42.5%,71.3%,84.1%,18.7%,24.8%,131.0
Delaware State,Chris Amparo,All,43,6,88.7,101.1,103.0,33.3%,16.6°,10.3°,33.3,0.0%,0,0.429,.350,0.578,.481,50.0%,0.0%,33.3%,34.9%,57.1%,62.5%,24.1%,33.3%,144.0
Oakland,Aidan Orr,All,52,6,86.5,98.5,99.0,33.3%,20.9°,8.6°,16.7,0.0%,0,0.375,.256,0.577,.440,33.3%,33.3%,16.7%,32.7%,61.1%,81.8%,17.6%,23.5%,118.0
Wofford,Brice Martinez,All,122,27,89.7,97.6,102.6,33.3%,9.5°,12.3°,37.0,0.0%,0,0.484,.377,0.577,.438,44.4%,14.8%,33.3%,51.6%,72.3%,89.4%,28.1%,12.7%,89.0
Columbia,Cole Hage,All,76,12,96.7,109.4,111.5,58.3%,22.0°,5.2°,25.0,16.7%,2,0.4,.321,0.577,.513,25.0%,33.3%,16.7%,39.5%,78.6%,77.3%,16.7%,36.7%,134.0
UNLV,Brendan O'Sullivan,All,70,14,93.0,106.0,108.3,50.0%,10.9°,12.4°,28.6,14.3%,2,0.429,.343,0.577,.473,50.0%,42.9%,7.1%,35.7%,69.0%,100.0%,12.2%,12.0%,135.0
Pacific,Rylan Evans,All,31,10,88.2,99.2,99.6,30.0%,21.0°,29.9°,20.0,0.0%,0,0.364,.319,0.576,.371,20.0%,20.0%,20.0%,71.0%,100.0%,92.9%,47.1%,13.6%,88.0
Pacific,Kaden Petersen,All,55,9,89.3,95.8,95.9,33.3%,29.8°,22.2°,44.4,0.0%,0,0.333,.190,0.575,.478,11.1%,33.3%,44.4%,43.6%,62.5%,100.0%,29.0%,12.5%,95.0
Davidson,Jake Wilhoit,All,137,19,98.1,110.2,111.1,68.4%,11.1°,7.2°,26.3,21.1%,4,0.409,.395,0.575,.556,42.1%,26.3%,26.3%,39.4%,62.5%,88.6%,23.5%,14.8%,116.0
Wright State,Sammy Sass,All,124,27,95.1,106.5,107.1,63.0%,11.6°,14.9°,59.3,7.4%,2,0.464,.528,0.575,.667,18.5%,25.9%,48.1%,46.0%,78.4%,90.0%,23.3%,12.3%,124.0
San Francisco,TJ Rogers,All,50,7,93.3,98.4,98.6,42.9%,14.3°,7.0°,71.4,0.0%,0,0.625,.470,0.575,.485,28.6%,14.3%,57.1%,44.0%,77.3%,82.4%,17.9%,22.7%,139.0
Texas Tech,Davis Rivers,All,38,5,87.8,106.7,107.3,60.0%,25.3°,21.1°,40.0,20.0%,1,0.333,.233,0.574,.423,20.0%,40.0%,20.0%,42.1%,66.7%,64.3%,11.8%,37.5%,133.0
Albany,William Binder,All,80,15,93.6,105.7,107.9,53.3%,-1.4°,6.8°,33.3,6.7%,1,0.5,.388,0.574,.491,60.0%,6.7%,33.3%,43.8%,74.3%,80.8%,20.0%,28.6%,104.0
USC Upstate,Jace Rinehart,All,199,50,90.5,105.9,111.8,40.0%,13.3°,16.3°,46.0,8.0%,4,0.446,.366,0.573,.462,28.0%,24.0%,34.0%,55.3%,79.3%,81.2%,36.6%,21.8%,99.0
St. Thomas (MN),Matthew Maulik,All,43,13,93.8,103.2,107.0,38.5%,10.3°,7.7°,53.8,0.0%,0,0.538,.463,0.573,.509,38.5%,23.1%,30.8%,46.5%,76.5%,100.0%,26.9%,5.0%,91.0
Virginia Tech,Ethan Gibson,All,53,12,93.5,97.3,100.2,25.0%,10.5°,-4.0°,25.0,8.3%,1,0.467,.223,0.571,.445,33.3%,33.3%,8.3%,49.1%,76.9%,90.0%,22.2%,15.4%,111.0
Penn,Wyatt Henseler,All,38,11,89.6,107.6,107.7,63.6%,20.1°,19.5°,18.2,18.2%,2,0.385,.305,0.571,.443,36.4%,27.3%,9.1%,47.4%,81.2%,84.6%,22.7%,33.3%,58.0
Saint Mary's (CA),Christian Almanza,All,140,23,91.3,103.5,104.0,52.2%,20.1°,21.8°,47.8,13.0%,3,0.406,.263,0.57,.401,21.7%,39.1%,26.1%,47.1%,66.1%,74.4%,33.3%,28.8%,74.0
Virginia,Henry Ford,All,233,47,93.1,106.7,112.4,44.7%,10.8°,13.8°,31.9,14.9%,7,0.439,.311,0.57,.484,40.4%,27.7%,17.0%,44.2%,68.1%,87.5%,28.1%,25.2%,88.0
Baylor,Wesley Jordan,All,119,15,98.5,108.6,111.7,66.7%,19.8°,18.3°,46.7,20.0%,3,0.429,.373,0.57,.546,26.7%,20.0%,40.0%,37.8%,70.2%,78.8%,16.7%,28.9%,139.0
Chapman,Tommy Golbranson,All,61,15,90.3,102.1,102.6,40.0%,3.5°,14.0°,26.7,0.0%,0,0.588,.398,0.57,.443,53.3%,13.3%,26.7%,47.5%,80.0%,95.0%,25.0%,10.3%,187.0
UC Irvine,Dub Gleed,All,56,12,87.7,105.6,107.7,33.3%,13.2°,16.0°,33.3,0.0%,0,0.462,.303,0.57,.534,25.0%,25.0%,33.3%,39.3%,65.0%,92.3%,25.0%,9.1%,131.0
Kansas,Michael Brooks,All,123,27,94.3,104.3,106.2,44.4%,18.1°,12.4°,70.4,11.1%,3,0.433,.384,0.569,.510,18.5%,22.2%,51.9%,44.7%,75.9%,86.4%,16.9%,16.4%,145.0
Jacksonville,Jaden Bastian,All,43,8,84.7,93.1,94.1,12.5%,5.2°,-4.7°,50.0,0.0%,0,0.5,.239,0.568,.407,37.5%,25.0%,37.5%,37.2%,63.6%,85.7%,9.5%,18.8%,141.0
Indiana State,Mike Sears,All,68,11,89.3,109.8,110.2,63.6%,24.1°,25.1°,45.5,36.4%,4,0.286,.404,0.567,.677,9.1%,45.5%,18.2%,44.1%,69.7%,73.9%,20.0%,23.3%,116.0
Bellarmine,Casey Sorg,All,90,16,93.9,106.9,106.9,43.8%,5.9°,19.8°,50.0,18.8%,3,0.35,.351,0.567,.481,37.5%,18.8%,31.2%,51.1%,82.1%,87.5%,27.5%,21.7%,72.0
Austin Peay,Brody Szako,All,162,28,90.1,103.3,105.5,42.9%,24.9°,22.5°,39.3,14.3%,4,0.387,.304,0.567,.458,28.6%,32.1%,7.1%,44.4%,75.0%,88.9%,20.0%,19.4%,102.0
Louisville,Luke Napleton,All,186,36,94.6,108.9,113.4,47.2%,20.1°,18.2°,41.7,19.4%,7,0.391,.330,0.566,.484,22.2%,33.3%,33.3%,48.9%,75.3%,75.0%,26.7%,31.9%,79.0
Georgia Tech,Payton Green,All,231,49,90.4,105.9,107.1,40.8%,23.3°,17.6°,44.9,12.2%,6,0.431,.360,0.566,.484,28.6%,26.5%,26.5%,50.6%,75.2%,81.6%,31.5%,23.1%,66.0
Louisville,Isaac Humphrey,All,249,46,91.4,105.2,111.5,45.7%,16.2°,10.3°,41.3,8.7%,4,0.5,.379,0.565,.500,30.4%,15.2%,37.0%,41.4%,61.9%,88.6%,24.3%,20.4%,93.0
Louisville,Michael Lippe,All,104,16,97.1,108.3,110.6,50.0%,10.6°,1.8°,18.8,0.0%,0,0.5,.264,0.564,.430,43.8%,18.8%,18.8%,38.5%,64.4%,89.7%,18.6%,27.5%,132.0
Charleston Southern,Cade Conway,All,153,26,78.8,100.3,102.2,23.1%,6.7°,18.8°,34.6,3.8%,1,0.484,.295,0.564,.430,42.3%,23.1%,23.1%,43.1%,65.6%,83.3%,27.0%,24.2%,79.0
North Alabama,Andrew Knight,All,53,6,94.6,102.2,103.8,83.3%,6.4°,7.0°,33.3,16.7%,1,0.4,.289,0.564,.402,50.0%,0.0%,50.0%,47.2%,82.6%,73.7%,20.0%,32.0%,134.0
USC Upstate,Koby Kropf,All,180,41,95.2,105.4,108.2,58.5%,19.5°,13.8°,39.0,12.2%,5,0.417,.399,0.564,.536,24.4%,24.4%,34.1%,44.4%,72.6%,82.0%,19.8%,25.0%,130.0
Gardner-Webb,Tommy Tavarez,All,35,5,97.3,107.6,107.9,80.0%,18.8°,11.2°,60.0,0.0%,0,0.444,.357,0.563,.436,20.0%,20.0%,60.0%,40.0%,66.7%,100.0%,30.8%,28.6%,117.0
Georgia,Dillon Carter,All,113,13,96.8,104.6,107.0,53.8%,22.2°,25.3°,38.5,15.4%,2,0.316,.323,0.562,.509,30.8%,46.2%,15.4%,31.0%,47.2%,80.0%,16.7%,25.7%,98.0
Nebraska,Ben Columbus,All,129,20,87.5,100.6,108.7,35.0%,23.1°,24.1°,60.0,20.0%,4,0.458,.413,0.562,.570,5.0%,30.0%,45.0%,40.3%,73.7%,81.0%,13.9%,21.2%,122.0
Longwood,Justin Tobin,All,41,5,93.9,102.0,103.4,40.0%,35.7°,26.4°,40.0,20.0%,1,0.286,.181,0.561,.380,0.0%,40.0%,0.0%,46.3%,77.8%,71.4%,21.7%,26.3%,129.0
Indiana State,Luis Hernandez,All,74,14,91.3,105.1,107.0,42.9%,27.6°,16.5°,28.6,14.3%,2,0.429,.283,0.56,.389,14.3%,57.1%,21.4%,59.5%,74.3%,80.8%,46.2%,34.1%,104.0
Sacramento State,JP Smith,All,206,32,90.9,107.8,113.6,56.2%,25.0°,23.0°,40.6,21.9%,7,0.357,.325,0.56,.525,18.8%,43.8%,15.6%,44.7%,74.0%,84.2%,27.1%,29.3%,100.0
Fordham,Carson Chavez,All,34,5,80.7,90.3,91.3,0.0%,0.9°,-,40.0,0.0%,0,0.5,.509,0.559,.533,60.0%,0.0%,40.0%,41.2%,45.5%,100.0%,39.1%,21.4%,72.0
North Carolina A&T,Camden Jackson,All,34,10,80.3,98.0,98.8,20.0%,-4.8°,12.1°,40.0,0.0%,0,0.455,.306,0.559,.327,50.0%,10.0%,40.0%,50.0%,76.5%,84.6%,23.5%,17.6%,99.0
Rutgers,Joshua Kuroda-Grauer,All,225,57,90.5,104.1,109.2,52.6%,8.0°,10.1°,52.6,1.8%,1,0.5,.429,0.559,.507,38.6%,10.5%,45.6%,55.1%,82.4%,95.2%,32.5%,8.1%,104.0
Youngstown State,Trey Law,All,52,12,85.6,94.7,103.7,8.3%,11.6°,5.6°,58.3,0.0%,0,0.562,.389,0.558,.413,41.7%,0.0%,58.3%,63.5%,74.2%,87.0%,47.6%,27.3%,108.0
LSU,Jared Jones,All,300,39,104.5,112.7,117.7,84.6%,21.8°,19.4°,41.0,41.0%,16,0.333,.397,0.557,.662,15.4%,35.9%,30.8%,42.3%,68.9%,60.4%,21.4%,46.5%,96.0
Bryant,Shea Grady,All,37,5,89.9,95.3,95.3,40.0%,1.6°,15.6°,60.0,0.0%,0,0.4,.508,0.557,.601,40.0%,0.0%,60.0%,32.4%,66.7%,100.0%,21.4%,8.3%,121.0
Northwestern State,Sam Stephenson,All,43,5,95.1,99.7,99.9,60.0%,21.4°,22.8°,80.0,40.0%,2,0.444,.316,0.556,.541,0.0%,40.0%,40.0%,39.5%,61.1%,72.7%,24.0%,41.2%,150.0
Jacksonville,Tyrell Brewer,All,90,9,89.7,98.5,102.2,22.2%,17.8°,15.8°,55.6,0.0%,0,0.385,.303,0.556,.457,11.1%,22.2%,55.6%,36.7%,70.3%,80.8%,13.2%,21.2%,143.0
Air Force,Charlie Jones,All,99,15,97.6,107.6,112.3,66.7%,18.9°,35.4°,26.7,20.0%,3,0.381,.102,0.556,.262,26.7%,40.0%,13.3%,35.4%,71.0%,72.7%,19.1%,28.6%,131.0
Saint Louis,Patrick Clohisy,All,39,7,92.1,102.5,104.9,14.3%,7.2°,9.3°,28.6,0.0%,0,0.375,.230,0.556,.509,14.3%,0.0%,28.6%,28.2%,42.9%,100.0%,25.0%,9.1%,245.0
Houston Christian,Dylan LaRue,All,39,7,71.2,98.4,98.9,28.6%,-1.6°,20.3°,42.9,14.3%,1,0.444,.319,0.556,.413,71.4%,14.3%,14.3%,33.3%,60.0%,88.9%,16.7%,15.4%,148.0
Rhode Island,Anthony DePino,All,172,22,92.5,108.7,109.1,45.5%,21.7°,21.5°,45.5,18.2%,4,0.333,.306,0.556,.554,13.6%,27.3%,31.8%,36.0%,60.7%,97.1%,24.1%,21.0%,105.0
Stony Brook,Matthew Brown-Eiring,All,41,6,94.1,101.2,101.8,33.3%,5.6°,7.2°,0.0,0.0%,0,0.571,.199,0.556,.379,33.3%,0.0%,16.7%,36.6%,77.8%,85.7%,4.3%,20.0%,154.0
Lafayette,Ethan Swidler,All,66,10,88.4,102.0,102.6,40.0%,32.4°,19.4°,50.0,0.0%,0,0.364,.290,0.556,.479,0.0%,60.0%,40.0%,30.3%,59.3%,87.5%,10.3%,20.0%,165.0
Morehead State,Gabriel Sepulveda,All,73,12,85.5,99.3,102.6,25.0%,12.8°,7.4°,58.3,0.0%,0,0.583,.389,0.555,.484,33.3%,16.7%,50.0%,39.7%,65.2%,73.3%,28.0%,24.1%,131.0
Grand Canyon,Dustin Crenshaw,All,33,8,93.6,103.4,103.9,25.0%,-3.8°,11.9°,12.5,0.0%,0,0.556,.213,0.555,.338,25.0%,0.0%,25.0%,39.4%,64.3%,77.8%,21.1%,30.8%,139.0
Morehead State,Logan Castleman,All,68,10,85.9,96.5,101.2,10.0%,19.9°,34.4°,20.0,0.0%,0,0.385,.216,0.555,.327,20.0%,40.0%,20.0%,50.0%,71.0%,72.7%,32.4%,32.4%,125.0
Washington State,Cole Cramer,All,91,17,92.0,103.0,104.7,35.3%,18.9°,20.4°,58.8,5.9%,1,0.4,.319,0.555,.441,11.8%,17.6%,47.1%,38.5%,51.2%,90.9%,27.1%,8.6%,97.0
Delaware State,Jancarlos Colon,All,40,5,91.3,92.3,92.8,20.0%,1.2°,-17.7°,40.0,0.0%,0,0.5,.374,0.554,.493,60.0%,0.0%,40.0%,35.0%,45.0%,88.9%,25.0%,7.1%,80.0
Washington,AJ Guerrero,All,140,28,96.5,107.1,108.5,60.7%,18.7°,15.2°,42.9,17.9%,5,0.424,.400,0.554,.545,25.0%,21.4%,39.3%,47.1%,75.0%,83.3%,23.7%,19.7%,98.0
Texas,Rylan Galvan,All,239,37,96.1,110.7,114.3,56.8%,13.7°,9.7°,43.2,16.2%,6,0.417,.385,0.554,.532,32.4%,10.8%,48.6%,41.8%,72.6%,73.9%,21.5%,34.0%,141.0
FGCU,Mac Moise,All,102,15,79.7,106.6,107.6,33.3%,12.3°,21.8°,33.3,6.7%,1,0.4,.248,0.553,.362,26.7%,13.3%,33.3%,43.1%,67.4%,79.3%,25.4%,25.0%,121.0
Appalachian State,Austin St. Laurent,All,184,40,92.2,106.4,109.3,52.5%,11.1°,14.7°,32.5,5.0%,2,0.457,.314,0.553,.435,30.0%,20.0%,32.5%,57.1%,84.6%,81.8%,36.8%,21.0%,91.0
Monmouth,Harry Padden,All,83,18,82.2,101.1,104.0,33.3%,9.0°,18.2°,38.9,11.1%,2,0.429,.232,0.553,.377,33.3%,38.9%,22.2%,55.4%,80.5%,84.8%,31.0%,19.6%,119.0
Morehead State,Davis Germann,All,93,12,92.9,103.5,106.1,41.7%,25.3°,23.3°,58.3,8.3%,1,0.389,.273,0.552,.422,16.7%,33.3%,41.7%,37.6%,69.0%,72.4%,11.8%,40.0%,141.0
Tennessee,Cal Stark,All,114,14,92.7,105.6,105.9,42.9%,26.3°,22.0°,57.1,21.4%,3,0.375,.296,0.552,.454,14.3%,35.7%,28.6%,50.0%,67.8%,85.0%,30.9%,28.1%,83.0
Arkansas State,Cason Tollett,All,124,25,86.2,105.1,107.2,36.0%,11.7°,16.1°,40.0,16.0%,4,0.448,.356,0.551,.524,32.0%,28.0%,28.0%,43.5%,82.5%,87.9%,25.0%,16.7%,116.0
Cal Poly,Ryan Stafford,All,229,34,89.8,102.1,103.9,41.2%,17.3°,18.3°,61.8,11.8%,4,0.4,.327,0.551,.469,17.6%,29.4%,47.1%,34.9%,54.8%,86.3%,21.3%,25.0%,103.0
UNLV,Alex Pimentel,All,62,15,89.3,107.2,107.5,53.3%,6.9°,16.5°,53.3,20.0%,3,0.438,.433,0.551,.582,40.0%,26.7%,33.3%,41.9%,78.1%,80.0%,3.3%,19.2%,124.0
Duke,Ben Miller,All,239,54,93.3,106.5,108.6,51.9%,15.8°,15.1°,44.4,13.0%,7,0.422,.374,0.551,.498,27.8%,11.1%,37.0%,52.7%,84.2%,84.2%,21.0%,23.0%,116.0
Illinois-Chicago,Pambos Nicoloudes,All,69,12,86.6,95.8,99.6,8.3%,14.4°,14.6°,50.0,0.0%,0,0.417,.247,0.55,.409,25.0%,16.7%,50.0%,30.4%,82.6%,89.5%,4.3%,14.3%,175.0
Penn,Davis Baker,All,51,13,85.3,103.8,104.2,23.1%,-0.7°,6.8°,46.2,0.0%,0,0.538,.359,0.549,.367,53.8%,7.7%,38.5%,45.1%,64.0%,100.0%,26.9%,13.0%,52.0
Purdue,Keenan Taylor,All,95,13,92.9,105.3,109.6,53.8%,18.0°,10.1°,53.8,0.0%,0,0.421,.366,0.548,.431,30.8%,23.1%,38.5%,48.4%,54.8%,82.6%,43.4%,23.9%,15.0
Northern Illinois,Colin Summerhill,All,59,8,93.2,103.6,105.1,50.0%,15.6°,20.6°,37.5,12.5%,1,0.308,.246,0.547,.393,25.0%,25.0%,37.5%,39.0%,65.2%,86.7%,22.2%,30.4%,103.0
Illinois State,Greg Nichols,All,60,11,89.3,101.6,102.1,36.4%,16.2°,17.5°,54.5,0.0%,0,0.429,.289,0.547,.364,27.3%,0.0%,54.5%,43.3%,69.2%,94.4%,23.5%,23.1%,114.0
William & Mary,Anthony Greco,All,129,13,75.7,101.2,102.1,23.1%,-4.6°,3.0°,7.7,7.7%,1,0.389,.178,0.547,.342,69.2%,0.0%,7.7%,28.7%,49.0%,84.0%,15.4%,18.9%,116.0
Radford,Gavin Troutman,All,69,7,80.2,98.2,99.3,28.6%,12.5°,19.0°,57.1,0.0%,0,0.308,.208,0.547,.308,28.6%,28.6%,42.9%,43.5%,61.5%,75.0%,32.6%,26.7%,82.0
Princeton,Nick DiPietrantonio,All,61,11,88.9,106.9,107.8,45.5%,21.6°,7.0°,45.5,18.2%,2,0.4,.335,0.545,.519,27.3%,18.2%,36.4%,55.7%,92.6%,64.0%,26.5%,35.3%,125.0
UC Irvine,Anthony Martinez,All,79,19,87.7,103.2,105.7,36.8%,14.0°,14.3°,31.6,10.5%,2,0.409,.300,0.545,.382,31.6%,15.8%,31.6%,46.8%,82.8%,100.0%,26.0%,13.5%,118.0
Houston,Jonathan French,All,180,18,98.3,105.5,106.5,66.7%,21.8°,18.8°,55.6,16.7%,3,0.333,.342,0.545,.562,22.2%,38.9%,27.8%,33.3%,65.6%,71.4%,15.5%,30.0%,150.0
Saint Louis,Cole Smith,All,38,11,95.5,101.9,104.0,36.4%,5.1°,4.1°,18.2,0.0%,0,0.545,.295,0.545,.560,45.5%,0.0%,18.2%,39.5%,56.2%,100.0%,27.3%,6.7%,119.0
College of Charleston,Trotter Harlan,All,89,23,86.2,102.2,106.5,17.4%,18.1°,18.7°,30.4,4.3%,1,0.44,.314,0.544,.380,30.4%,21.7%,17.4%,48.3%,73.9%,94.1%,20.9%,7.0%,91.0
Marist,Justin Kapuscinski,All,81,13,97.3,102.9,104.2,76.9%,1.4°,9.4°,38.5,7.7%,1,0.438,.399,0.542,.488,38.5%,7.7%,46.2%,44.4%,71.4%,88.0%,23.9%,13.9%,146.0
Radford,Carson Bell,All,110,26,83.2,99.6,102.6,30.8%,14.3°,21.2°,38.5,3.8%,1,0.344,.279,0.542,.383,42.3%,23.1%,23.1%,41.8%,65.4%,85.3%,20.7%,17.4%,100.0
USC,Bryce Martin-Grudzielanek,All,48,8,97.3,102.5,103.0,62.5%,8.5°,6.0°,37.5,0.0%,0,0.444,.454,0.542,.633,25.0%,0.0%,50.0%,33.3%,62.5%,86.7%,4.2%,12.5%,133.0
Brown,Charles Crawford,All,74,13,88.9,100.7,103.2,30.8%,25.1°,27.1°,38.5,0.0%,0,0.412,.186,0.542,.266,15.4%,30.8%,30.8%,41.9%,75.8%,88.0%,14.6%,19.4%,146.0
Western Kentucky,Kyle Hayes,All,65,9,96.3,105.6,106.6,55.6%,17.6°,8.2°,33.3,11.1%,1,0.4,.302,0.542,.489,33.3%,22.2%,11.1%,36.9%,60.7%,76.5%,18.9%,20.8%,105.0
Winthrop,Charlie Evans,All,41,8,92.6,98.7,99.4,50.0%,8.8°,2.4°,37.5,0.0%,0,0.4,.408,0.541,.494,37.5%,37.5%,25.0%,63.4%,76.5%,84.6%,54.2%,26.9%,110.0
Wright State,Drew Baker,All,112,20,90.6,105.2,109.2,45.0%,14.9°,16.0°,45.0,20.0%,4,0.385,.290,0.541,.422,35.0%,20.0%,25.0%,43.8%,63.5%,72.7%,26.7%,26.5%,92.0
Texas State,Rashawn Galloway,All,62,15,95.1,101.7,104.1,60.0%,16.1°,3.7°,33.3,0.0%,0,0.438,.255,0.541,.330,40.0%,20.0%,26.7%,38.7%,57.7%,93.3%,25.0%,12.5%,95.0
Nevada,Bryce Matthews,All,94,21,88.3,100.8,105.2,38.1%,10.6°,12.7°,52.4,0.0%,0,0.5,.363,0.54,.423,33.3%,4.8%,52.4%,43.6%,68.1%,78.1%,19.1%,29.3%,108.0
USC Upstate,Noah Sullivan,All,173,36,90.1,104.3,110.6,36.1%,20.3°,12.6°,38.9,13.9%,5,0.333,.330,0.54,.522,27.8%,44.4%,16.7%,34.1%,62.5%,93.3%,13.9%,11.9%,133.0
Clemson,Blake Wright,All,251,63,93.3,106.5,109.4,60.3%,15.7°,18.2°,36.5,12.7%,8,0.4,.373,0.54,.530,30.2%,28.6%,30.2%,52.6%,76.4%,95.2%,34.0%,15.2%,91.0
Southeast Missouri,Michael Mugan,All,37,7,86.9,104.8,107.0,42.9%,23.6°,12.6°,42.9,28.6%,2,0.3,.310,0.54,.464,14.3%,14.3%,28.6%,48.6%,61.1%,72.7%,36.8%,33.3%,4.0
Troy,Kole Myers,All,255,38,89.2,105.4,109.8,42.1%,6.7°,19.2°,28.9,7.9%,3,0.375,.311,0.54,.492,42.1%,26.3%,21.1%,37.6%,61.6%,82.6%,18.9%,20.8%,101.0
Monmouth,Eric Sabato,All,86,12,83.3,99.0,102.4,25.0%,3.1°,13.5°,33.3,0.0%,0,0.529,.261,0.54,.328,41.7%,0.0%,33.3%,38.4%,58.8%,85.0%,25.0%,21.2%,109.0
BYU,Parker Goff,All,77,17,91.3,102.3,106.4,35.3%,19.5°,21.6°,58.8,17.6%,3,0.389,.388,0.539,.532,17.6%,23.5%,35.3%,44.2%,83.3%,75.0%,26.4%,29.4%,104.0
BYU,Collin Reuter,All,166,19,92.6,105.8,108.3,52.6%,2.5°,14.5°,47.4,10.5%,2,0.406,.263,0.539,.404,42.1%,15.8%,42.1%,44.0%,71.4%,57.5%,30.0%,50.7%,80.0
Columbia,Skye Selinsky,All,99,17,92.6,102.6,103.1,41.2%,24.5°,23.7°,23.5,0.0%,0,0.368,.205,0.539,.332,17.6%,23.5%,29.4%,40.4%,63.2%,95.8%,26.2%,15.0%,128.0
San Jose State,Robert Hamchuk,All,124,24,88.0,106.1,106.5,33.3%,13.4°,14.1°,54.2,4.2%,1,0.462,.438,0.539,.539,33.3%,16.7%,41.7%,43.5%,59.3%,90.6%,31.4%,14.8%,91.0
Southeastern Louisiana,Jude Hall,All,35,5,91.1,99.5,101.2,60.0%,8.5°,2.5°,40.0,0.0%,0,0.429,.284,0.539,.420,60.0%,0.0%,20.0%,34.3%,75.0%,75.0%,0.0%,25.0%,171.0
SIUE,Lucas Spence,All,85,20,90.6,103.5,104.8,55.0%,6.8°,5.0°,35.0,5.0%,1,0.458,.337,0.538,.434,55.0%,15.0%,25.0%,45.9%,67.4%,96.6%,23.8%,15.4%,111.0
Louisiana,Trey Lafleur,All,180,27,89.9,105.0,107.2,48.1%,17.8°,17.4°,55.6,7.4%,2,0.439,.303,0.537,.395,22.2%,22.2%,44.4%,47.2%,69.7%,79.2%,30.8%,29.4%,82.0
Utah,Drake Digiorno,All,123,25,88.5,99.4,100.2,32.0%,11.5°,10.5°,52.0,0.0%,0,0.5,.399,0.537,.478,28.0%,16.0%,48.0%,56.9%,84.1%,86.8%,28.3%,12.9%,107.0
NJIT,Cade Ladehoff,All,40,7,91.6,105.4,106.6,28.6%,-13.1°,5.0°,28.6,14.3%,1,0.375,.251,0.537,.294,71.4%,0.0%,28.6%,52.5%,81.2%,92.3%,33.3%,19.0%,103.0
Oregon State,Wilson Weber,All,105,20,96.2,110.5,112.5,55.0%,14.7°,18.8°,40.0,20.0%,4,0.375,.391,0.536,.561,30.0%,25.0%,30.0%,38.1%,71.4%,84.0%,21.4%,27.5%,149.0
Texas,Kimble Schuessler,All,231,41,89.9,104.8,109.9,39.0%,11.7°,9.1°,41.5,2.4%,1,0.417,.304,0.534,.463,26.8%,19.5%,36.6%,44.6%,64.9%,88.5%,30.7%,11.7%,93.0
Appalachian State,Banks Tolley,All,161,33,93.3,109.7,111.3,54.5%,14.5°,17.9°,36.4,21.2%,7,0.333,.331,0.534,.492,36.4%,33.3%,12.1%,45.3%,75.4%,83.7%,25.0%,21.9%,128.0
Georgia Southern,Sam Blancato,All,212,44,89.9,100.4,107.7,34.1%,18.6°,12.9°,34.1,0.0%,0,0.434,.285,0.533,.368,34.1%,18.2%,22.7%,54.2%,78.3%,83.3%,35.8%,24.3%,104.0
Hofstra,Dylan Palmer,All,147,26,81.1,99.7,99.8,15.4%,-8.7°,10.2°,23.1,0.0%,0,0.545,.243,0.533,.358,50.0%,3.8%,23.1%,35.4%,55.7%,94.9%,16.9%,11.5%,103.0
Canisius,Mike DeStefano,All,47,9,94.1,100.9,101.4,66.7%,11.9°,13.5°,33.3,0.0%,0,0.455,.396,0.531,.514,44.4%,33.3%,22.2%,44.7%,69.2%,94.4%,14.3%,14.3%,146.0
Columbia,Griffin Palfrey,All,43,10,89.1,103.0,103.6,40.0%,10.1°,16.5°,50.0,20.0%,2,0.5,.442,0.531,.561,30.0%,30.0%,40.0%,44.2%,72.2%,92.3%,24.0%,10.5%,144.0
Austin Peay,Clayton Gray,All,220,37,85.8,98.6,103.8,27.0%,13.6°,12.5°,64.9,2.7%,1,0.429,.360,0.53,.431,29.7%,16.2%,48.6%,38.6%,69.0%,90.0%,18.8%,17.6%,115.0
Iona,Josiah Ragsdale,All,43,9,98.2,105.3,107.5,55.6%,17.2°,15.5°,55.6,11.1%,1,0.4,.424,0.53,.564,11.1%,11.1%,55.6%,41.9%,72.2%,76.9%,20.0%,27.8%,110.0
