Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Cal Poly,Tate Shimao,All,141,17,83.2,102.8,103.1,23.5%,15.6°,8.5°,11.8,5.9%,1,0.167,.102,0.253,.249,29.4%,23.5%,17.6%,43.3%,57.6%,79.4%,32.9%,29.5%,96.0
Jacksonville State,Hudson Walburn,All,256,40,82.0,99.2,104.8,25.0%,24.2°,24.3°,20.0,2.5%,1,0.155,.173,0.253,.254,30.0%,37.5%,15.0%,50.8%,73.2%,76.8%,33.3%,38.5%,72.0
Penn,Calvin Brown,All,217,28,78.4,97.2,99.2,17.9%,19.7°,10.1°,25.0,0.0%,0,0.213,.205,0.252,.238,35.7%,25.0%,21.4%,40.6%,52.0%,69.2%,30.8%,35.2%,41.0
Iona,Carter Groen,All,98,20,89.9,98.9,107.4,45.0%,17.1°,14.6°,25.0,5.0%,1,0.2,.197,0.252,.264,35.0%,40.0%,20.0%,58.2%,89.5%,76.5%,38.3%,33.3%,94.0
Arizona State,Kevin Karstetter,All,128,20,89.6,104.1,107.9,40.0%,22.1°,22.4°,25.0,5.0%,1,0.148,.171,0.252,.359,20.0%,35.0%,15.0%,52.3%,87.5%,82.9%,36.4%,37.3%,76.0
San Jose State,Nik Trapani,All,209,24,85.9,97.4,102.2,25.0%,15.7°,12.2°,25.0,4.2%,1,0.163,.196,0.252,.278,41.7%,16.7%,25.0%,47.4%,78.6%,53.0%,26.4%,44.4%,111.0
New Orleans,Dalton Hurst,All,242,39,81.4,95.3,98.7,7.7%,14.7°,8.5°,41.0,0.0%,0,0.176,.200,0.252,.296,35.9%,23.1%,30.8%,46.3%,71.9%,81.2%,29.5%,26.8%,110.0
Bellarmine,Matt Flaherty,All,70,17,93.1,108.7,110.4,47.1%,14.1°,9.1°,17.6,5.9%,1,0.174,.297,0.252,.378,35.3%,17.6%,23.5%,62.9%,100.0%,83.9%,33.3%,29.5%,104.0
Georgetown,Marco Castillo,All,242,44,88.0,99.5,103.6,25.0%,10.3°,2.2°,22.7,0.0%,0,0.189,.249,0.252,.303,47.7%,9.1%,22.7%,45.9%,57.6%,91.2%,34.7%,21.6%,63.0
Pepperdine,Nick Upstill,All,602,111,81.7,96.4,101.3,11.7%,3.1°,12.4°,35.1,0.0%,0,0.22,.266,0.252,.326,48.6%,9.9%,29.7%,43.7%,66.6%,88.5%,22.9%,14.1%,108.0
Panola,Raphael Smeenk,All,77,12,82.2,96.8,99.0,8.3%,3.0°,23.8°,8.3,0.0%,0,0.167,.195,0.252,.272,90.9%,9.1%,0.0%,39.0%,72.7%,87.5%,25.5%,16.7%,93.0
Pepperdine,Andrew Savage,All,478,90,85.8,100.8,104.5,28.9%,19.0°,16.0°,30.0,1.1%,1,0.188,.203,0.252,.304,26.7%,32.2%,23.3%,48.7%,67.9%,84.2%,35.5%,23.2%,74.0
Washington,Colton Bower,All,189,22,82.2,96.8,103.1,22.7%,27.2°,17.3°,18.2,0.0%,0,0.143,.139,0.251,.266,22.7%,54.5%,9.1%,38.1%,60.3%,74.5%,22.5%,31.9%,83.0
Florida,Landon Russell,All,75,10,95.6,107.1,108.8,50.0%,23.2°,12.8°,30.0,10.0%,1,0.125,.204,0.251,.292,20.0%,10.0%,30.0%,54.7%,82.9%,65.5%,30.0%,39.0%,107.0
Long Beach State,Alex Champagne,All,640,116,82.7,96.5,101.2,12.1%,10.6°,7.9°,33.6,0.0%,0,0.221,.230,0.251,.282,40.5%,20.7%,26.7%,38.8%,61.4%,93.1%,17.8%,12.9%,118.0
Bradley,Jackson Chatterton,All,450,58,77.6,100.4,106.1,17.2%,20.2°,18.8°,29.3,0.0%,0,0.165,.138,0.251,.237,32.8%,27.6%,20.7%,42.7%,63.6%,84.2%,24.5%,22.4%,100.0
Fresno State,Cameron Schneider,All,124,19,88.2,93.6,94.3,5.3%,8.0°,-5.0°,31.6,0.0%,0,0.214,.224,0.251,.287,42.1%,31.6%,15.8%,41.9%,55.1%,85.2%,33.3%,36.5%,50.0
Oklahoma Christian,Sloan Laird,All,43,9,77.0,82.6,85.5,0.0%,4.3°,-,11.1,0.0%,0,0.25,-,0.251,-,66.7%,11.1%,11.1%,51.2%,78.9%,100.0%,29.2%,9.1%,
Holy Cross,Connor Cooney,All,227,34,83.7,96.9,100.3,17.6%,10.1°,3.8°,29.4,0.0%,0,0.204,.205,0.251,.282,44.1%,17.6%,26.5%,36.1%,54.3%,86.0%,20.5%,23.2%,94.0
Stony Brook,Cameron Santerre,All,158,20,83.2,99.9,102.1,20.0%,7.0°,19.6°,40.0,5.0%,1,0.121,.175,0.251,.287,45.0%,30.0%,15.0%,41.1%,68.5%,72.0%,17.6%,33.8%,127.0
Nicholls,Narvin Booker,All,138,20,74.1,91.0,94.3,0.0%,-2.2°,-,10.0,0.0%,0,0.167,.132,0.25,.215,55.0%,15.0%,10.0%,45.7%,65.6%,85.7%,28.4%,22.2%,80.0
Brown,Miles Newsome,All,112,12,76.5,91.9,97.3,16.7%,0.3°,-0.7°,16.7,0.0%,0,0.095,.143,0.25,.289,50.0%,16.7%,16.7%,31.2%,55.3%,73.1%,13.8%,31.4%,114.0
Oral Roberts,Elijah Rodriguez,All,180,29,84.3,99.3,100.3,20.7%,-3.8°,5.9°,31.0,0.0%,0,0.195,.186,0.25,.261,51.7%,6.9%,27.6%,41.1%,67.1%,96.4%,19.4%,17.6%,121.0
Mississippi State,Jackson McKenzie,All,65,9,89.3,103.4,106.8,33.3%,3.8°,-0.1°,22.2,0.0%,0,0.2,.204,0.25,.266,44.4%,11.1%,22.2%,35.4%,42.3%,81.8%,30.8%,39.1%,62.0
Nicholls,Parker Coddou,All,243,40,84.7,97.6,98.7,15.0%,11.7°,19.3°,32.5,0.0%,0,0.196,.200,0.25,.287,32.5%,25.0%,25.0%,44.4%,71.8%,83.5%,21.8%,24.1%,73.0
Georgia Southern,Luke Odden,All,328,58,84.7,94.6,99.1,5.2%,8.5°,6.2°,27.6,0.0%,0,0.222,.250,0.25,.312,44.8%,17.2%,25.9%,38.7%,61.6%,96.2%,13.5%,6.3%,102.0
Newberry,Jomar Lugo,All,26,6,87.0,89.9,91.3,0.0%,19.8°,-,0.0,0.0%,0,0.222,.211,0.25,.312,66.7%,16.7%,0.0%,42.3%,50.0%,83.3%,35.7%,9.1%,7.0
Whitman,Halen Otte,All,35,8,85.7,101.6,103.1,37.5%,32.2°,14.1°,25.0,12.5%,1,0.222,.251,0.25,.342,25.0%,25.0%,12.5%,40.0%,64.3%,100.0%,23.8%,0.0%,98.0
Georgia Tech,Tyler Minnick,All,70,9,89.2,103.6,104.4,44.4%,-2.4°,7.5°,33.3,11.1%,1,0.2,.265,0.25,.354,66.7%,11.1%,22.2%,54.3%,72.4%,61.9%,41.5%,44.7%,98.0
North Carolina A&T,Devon Rodriguez,All,311,62,77.9,94.6,101.3,11.3%,4.9°,4.4°,22.6,0.0%,0,0.233,.223,0.249,.274,51.6%,16.1%,17.7%,43.1%,63.5%,95.0%,29.2%,17.9%,93.0
Longwood,Bentley Yeatts,All,48,8,69.9,87.8,91.8,0.0%,-2.5°,-,25.0,0.0%,0,0.182,.102,0.249,.264,62.5%,0.0%,25.0%,52.1%,71.4%,90.0%,44.1%,36.0%,61.0
Monmouth,Joey Demucci,All,151,20,86.1,96.3,97.2,25.0%,-4.0°,-14.4°,25.0,0.0%,0,0.167,.249,0.249,.319,60.0%,10.0%,20.0%,42.4%,54.7%,91.4%,33.3%,21.9%,44.0
Houston,Alexander Lopez,All,309,53,88.7,97.3,100.9,22.6%,18.9°,6.5°,28.3,0.0%,0,0.171,.193,0.249,.279,32.1%,22.6%,17.0%,41.1%,66.7%,87.8%,26.8%,23.6%,98.0
San Francisco,Logan Leax,All,208,30,79.7,88.2,92.1,0.0%,13.9°,-,16.7,0.0%,0,0.15,.179,0.249,.279,46.7%,23.3%,13.3%,35.1%,69.1%,85.7%,13.4%,17.8%,134.0
UCF,Mikey Kluska,All,490,82,84.6,99.8,100.7,22.0%,11.8°,15.4°,40.2,1.2%,1,0.219,.229,0.249,.290,30.5%,17.1%,31.7%,48.0%,66.7%,88.9%,33.2%,23.0%,49.0
Lamar,Jack Schell,All,102,9,96.3,101.7,102.8,44.4%,8.3°,14.0°,44.4,0.0%,0,0.158,.138,0.249,.316,33.3%,11.1%,33.3%,33.3%,57.1%,79.2%,16.7%,32.4%,99.0
Lipscomb,Noah Boughton,All,219,41,86.1,99.5,103.1,22.0%,22.7°,15.6°,31.7,4.9%,2,0.189,.201,0.249,.285,31.7%,29.3%,19.5%,40.6%,68.1%,89.1%,20.0%,22.5%,106.0
California Baptist,Jake Brown,All,53,11,91.6,101.3,103.1,36.4%,25.5°,13.8°,45.5,0.0%,0,0.182,.272,0.249,.348,18.2%,9.1%,36.4%,50.9%,78.3%,94.4%,30.0%,7.4%,162.0
Binghamton,Christian Perez,All,81,8,76.0,89.2,91.5,0.0%,9.6°,-,25.0,0.0%,0,0.2,.065,0.249,.306,37.5%,25.0%,12.5%,42.0%,63.6%,81.0%,27.1%,29.4%,100.0
Northern Colorado,Jake King,All,258,49,84.0,98.5,104.4,16.3%,11.8°,12.4°,30.6,2.0%,1,0.215,.247,0.249,.292,42.9%,20.4%,22.4%,46.1%,75.7%,77.0%,22.4%,27.7%,134.0
Canisius,Thomas Zwirecki,All,169,22,86.1,99.6,101.4,22.7%,2.8°,-1.2°,31.8,0.0%,0,0.167,.232,0.249,.318,50.0%,13.6%,27.3%,32.0%,54.1%,84.8%,19.4%,27.8%,112.0
Hofstra,Michael Dorcean,All,78,10,81.8,100.5,102.6,30.0%,39.9°,11.1°,40.0,0.0%,0,0.176,.211,0.249,.296,0.0%,20.0%,40.0%,33.3%,54.3%,68.4%,16.3%,34.6%,93.0
USC Upstate,Kyle Henington,All,127,20,80.3,92.4,100.5,10.0%,11.6°,-0.7°,35.0,0.0%,0,0.222,.238,0.248,.252,50.0%,10.0%,25.0%,34.6%,50.0%,88.9%,23.3%,18.2%,119.0
UMass Lowell,River Hart,All,54,6,88.6,102.0,102.7,50.0%,24.7°,17.7°,33.3,16.7%,1,0.167,.144,0.248,.240,33.3%,16.7%,16.7%,44.4%,58.1%,72.2%,26.1%,41.7%,24.0
Penn,Cole McGonigal,All,64,9,75.6,96.7,97.4,33.3%,11.0°,23.9°,22.2,0.0%,0,0.154,.152,0.248,.226,55.6%,22.2%,11.1%,37.5%,57.1%,75.0%,22.2%,41.7%,29.0
Wagner,Mateo Matthews,All,113,11,85.2,101.6,104.0,18.2%,33.0°,12.7°,27.3,0.0%,0,0.13,.135,0.248,.264,18.2%,27.3%,27.3%,39.8%,60.0%,53.3%,23.8%,48.9%,85.0
Hofstra,Michael Florides,All,319,67,82.2,98.9,101.2,20.9%,-4.3°,5.8°,26.9,0.0%,0,0.23,.232,0.248,.268,55.2%,11.9%,20.9%,48.6%,65.3%,92.6%,34.9%,21.9%,62.0
Georgia,Trey King,All,117,21,82.9,94.7,97.8,9.5%,7.5°,4.7°,38.1,0.0%,0,0.231,.274,0.248,.301,42.9%,19.0%,33.3%,44.4%,64.3%,91.7%,26.2%,19.2%,66.0
Ohio,Caleb Karll,All,68,11,86.8,92.3,93.5,18.2%,5.7°,-1.4°,9.1,0.0%,0,0.25,.212,0.247,.229,54.5%,18.2%,18.2%,48.5%,73.3%,95.5%,28.9%,24.2%,103.0
Penn,Nick O'Brien,All,81,12,78.5,95.0,96.6,8.3%,9.4°,8.0°,41.7,0.0%,0,0.125,.181,0.247,.281,33.3%,25.0%,25.0%,45.7%,70.6%,83.3%,27.7%,27.0%,76.0
Holy Cross,Zach Wieder,All,69,11,75.5,91.3,97.2,9.1%,25.7°,30.3°,36.4,0.0%,0,0.154,.205,0.247,.256,27.3%,45.5%,18.2%,44.9%,53.6%,93.3%,39.0%,6.5%,35.0
Saint Peter's,Alex Rakas,All,93,15,79.9,94.3,100.3,13.3%,12.2°,-2.4°,20.0,0.0%,0,0.211,.215,0.247,.267,53.3%,13.3%,13.3%,41.9%,56.4%,90.9%,31.5%,15.4%,69.0
Saint Joseph's,Brandon Drapeau,All,195,31,84.5,105.6,109.4,29.0%,16.3°,15.1°,25.8,6.5%,2,0.159,.208,0.247,.306,41.9%,16.1%,16.1%,40.0%,56.3%,87.5%,30.6%,26.9%,76.0
Belmont,Max Blessinger,All,418,72,88.0,99.2,101.5,33.3%,14.4°,18.9°,40.3,1.4%,1,0.188,.209,0.247,.290,26.4%,29.2%,29.2%,47.1%,71.3%,80.6%,28.7%,27.4%,98.0
Florida,Brody Donay,All,205,17,94.9,110.5,116.2,47.1%,15.4°,21.5°,35.3,35.3%,6,0.143,.169,0.247,.324,35.3%,29.4%,17.6%,53.7%,74.1%,55.0%,40.3%,51.8%,27.0
Central Arkansas,Mason King,All,87,15,76.4,93.1,93.4,0.0%,13.1°,-,26.7,0.0%,0,0.2,.180,0.247,.250,60.0%,6.7%,13.3%,52.9%,75.0%,86.7%,34.0%,30.4%,55.0
California Baptist,Mitch Simon,All,144,19,92.5,104.3,106.2,36.8%,22.2°,22.2°,26.3,10.5%,2,0.194,.183,0.247,.309,21.1%,26.3%,21.1%,56.2%,85.2%,76.9%,34.9%,34.6%,77.0
Southern,Kelcey (KJ) White Jr.,All,51,11,77.5,86.0,86.3,0.0%,-10.1°,-,18.2,0.0%,0,0.308,.227,0.247,.205,72.7%,9.1%,9.1%,43.1%,69.6%,93.8%,21.4%,18.2%,121.0
Indiana,Cal Sefcik,All,201,35,93.7,107.8,111.2,45.7%,16.9°,13.6°,28.6,5.7%,2,0.174,.241,0.247,.343,34.3%,31.4%,20.0%,51.2%,71.6%,85.3%,33.0%,28.2%,84.0
Utah Tech,Blake Borgogno,All,113,26,83.0,98.3,99.4,11.5%,-3.0°,7.2°,7.7,0.0%,0,0.242,.207,0.247,.258,61.5%,11.5%,11.5%,45.1%,62.1%,80.6%,27.3%,15.7%,85.0
VCU,Ethan Brooks,All,88,17,83.8,95.6,96.7,11.8%,5.7°,22.5°,41.2,0.0%,0,0.235,.317,0.247,.354,41.2%,35.3%,23.5%,31.8%,55.3%,95.2%,14.0%,3.6%,106.0
Stephen F. Austin,Nolan Brown,All,138,27,86.4,104.8,106.9,37.0%,16.6°,9.2°,37.0,7.4%,2,0.189,.220,0.247,.337,29.6%,25.9%,18.5%,53.6%,74.2%,77.6%,34.7%,35.1%,87.0
Pacific,Jacob Weiss,All,147,23,83.7,100.6,101.8,13.0%,25.4°,26.9°,30.4,8.7%,2,0.125,.189,0.246,.289,26.1%,34.8%,21.7%,50.3%,71.4%,77.8%,34.5%,35.1%,85.0
Radford,Brady Whitacre,All,215,40,87.5,97.7,99.7,22.5%,6.2°,5.4°,30.0,0.0%,0,0.152,.329,0.246,.416,47.5%,12.5%,30.0%,36.3%,61.6%,91.8%,14.7%,11.5%,135.0
Quinnipiac,Christian Smith,All,119,12,94.6,102.2,107.9,41.7%,23.5°,13.9°,50.0,8.3%,1,0.174,.210,0.246,.327,16.7%,25.0%,41.7%,36.1%,68.8%,87.9%,14.1%,30.2%,131.0
Chapman,Ryan Nopper,All,222,41,79.0,91.0,96.8,4.9%,12.8°,5.4°,29.3,0.0%,0,0.214,.267,0.246,.316,46.3%,29.3%,24.4%,41.0%,69.0%,86.2%,23.9%,23.1%,124.0
Boston College,Barry Walsh,All,214,28,87.1,105.4,107.0,42.9%,1.7°,8.0°,25.0,3.6%,1,0.184,.206,0.245,.317,53.6%,14.3%,25.0%,47.7%,61.0%,70.0%,39.4%,31.4%,58.0
Omaha,Grant Sommers,All,219,38,87.8,101.1,107.3,26.3%,16.3°,10.9°,44.7,7.9%,3,0.196,.230,0.245,.313,28.9%,18.4%,31.6%,49.3%,65.9%,88.3%,37.5%,25.9%,64.0
McNeese,Ben David,All,108,13,84.5,95.8,98.2,16.7%,18.6°,10.6°,25.0,0.0%,0,0.158,.118,0.245,.232,63.6%,27.3%,9.1%,34.3%,47.8%,86.4%,24.2%,21.6%,83.0
UC Davis,Mark Wolbert,All,200,35,84.5,99.1,103.9,17.1%,8.7°,14.5°,28.6,2.9%,1,0.163,.169,0.245,.238,45.7%,20.0%,14.3%,49.5%,74.1%,83.3%,32.8%,26.3%,114.0
Liberty,Three Hillier,All,25,5,89.4,96.6,97.4,20.0%,6.3°,28.2°,40.0,0.0%,0,0.143,.168,0.245,.475,40.0%,20.0%,20.0%,36.0%,54.5%,83.3%,21.4%,22.2%,166.0
Georgia State,Will Patota,All,136,21,83.1,107.2,112.2,23.8%,3.5°,11.0°,28.6,4.8%,1,0.2,.195,0.245,.245,38.1%,23.8%,19.0%,40.4%,59.1%,79.5%,22.9%,29.1%,80.0
Oakland,Drew Gaskins,All,67,12,79.1,92.1,94.5,8.3%,4.6°,-0.6°,16.7,0.0%,0,0.2,.235,0.245,.277,50.0%,33.3%,16.7%,49.3%,70.0%,81.0%,32.4%,24.2%,70.0
Tennessee,Ariel Antigua,All,80,11,92.7,101.2,104.3,36.4%,29.9°,16.5°,27.3,18.2%,2,0.176,.221,0.245,.347,27.3%,27.3%,9.1%,52.5%,71.4%,60.0%,31.6%,40.5%,81.0
Rutgers,Pete Ciuffreda,All,81,10,87.7,96.8,97.5,30.0%,2.1°,4.8°,10.0,0.0%,0,0.176,.122,0.245,.238,50.0%,0.0%,10.0%,48.1%,73.5%,76.0%,29.8%,43.6%,86.0
Northern Colorado,Caden Wagner,All,271,40,86.0,97.9,100.8,20.0%,10.7°,2.0°,22.5,0.0%,0,0.214,.206,0.245,.264,45.0%,25.0%,15.0%,46.1%,69.2%,84.3%,27.8%,26.4%,96.0
Penn,Gavin Collins,All,184,36,84.9,100.7,103.4,27.8%,13.8°,13.8°,36.1,0.0%,0,0.186,.273,0.245,.341,36.1%,22.2%,27.8%,45.7%,64.8%,91.5%,26.9%,19.0%,106.0
Florida A&M,Sebastian Grecio,All,69,7,87.7,96.6,99.6,28.6%,6.4°,14.2°,42.9,14.3%,1,0.2,.152,0.245,.222,57.1%,14.3%,14.3%,39.1%,45.8%,81.8%,35.6%,48.1%,87.0
South Dakota State,Adam Benes,All,157,15,79.4,98.1,100.3,20.0%,6.2°,6.3°,13.3,0.0%,0,0.161,.142,0.244,.237,66.7%,6.7%,13.3%,40.8%,62.7%,62.2%,27.6%,45.3%,78.0
Miami (OH),Evan Appelwick,All,103,12,92.9,105.5,112.8,33.3%,19.7°,10.5°,33.3,16.7%,2,0.15,.217,0.244,.320,16.7%,25.0%,16.7%,41.7%,65.8%,80.0%,27.7%,34.9%,80.0
Northwestern State,Bo Willis,All,116,21,83.4,102.6,106.4,19.0%,30.7°,12.2°,28.6,4.8%,1,0.194,.221,0.244,.270,23.8%,28.6%,23.8%,61.2%,82.7%,83.7%,43.8%,32.4%,70.0
UNC Greensboro,Luke Jenkins,All,124,21,87.2,99.9,103.5,33.3%,15.6°,10.2°,28.6,0.0%,0,0.2,.201,0.244,.248,33.3%,28.6%,23.8%,46.8%,71.2%,78.6%,24.6%,29.3%,103.0
Stanford,Luke Lavin,All,352,47,86.7,102.2,110.4,29.8%,13.1°,14.2°,31.9,6.4%,3,0.154,.235,0.244,.333,38.3%,21.3%,21.3%,41.2%,64.3%,88.9%,25.9%,21.4%,74.0
Mount St. Mary's,David Stirpe,All,295,36,78.0,98.9,102.0,13.9%,17.9°,10.1°,22.2,0.0%,0,0.143,.190,0.244,.285,41.7%,27.8%,13.9%,36.3%,62.2%,75.9%,16.7%,30.8%,127.0
Tusculum,Max Schmarder,All,124,18,81.2,98.4,102.2,22.2%,4.3°,15.1°,55.6,0.0%,0,0.188,.202,0.244,.270,38.9%,16.7%,44.4%,48.4%,60.7%,73.0%,36.5%,31.7%,70.0
Seattle,Tyler Peterson,All,181,37,79.8,91.8,96.7,2.7%,4.4°,5.6°,29.7,0.0%,0,0.2,.220,0.244,.265,51.4%,10.8%,24.3%,42.5%,65.8%,92.3%,24.5%,13.0%,76.0
The Citadel,Aryan Patel,All,190,31,85.8,98.4,100.9,25.8%,-0.8°,4.0°,12.9,0.0%,0,0.227,.218,0.243,.270,71.0%,6.5%,6.5%,36.3%,53.0%,88.6%,23.4%,20.3%,70.0
Young Harris,James Basham,All,154,28,77.9,94.2,97.5,4.0%,5.6°,16.0°,32.0,0.0%,0,0.189,.137,0.243,.239,55.0%,20.0%,25.0%,44.2%,62.5%,88.6%,33.7%,14.7%,40.0
Bellarmine,Joey Milto,All,102,19,88.2,102.1,104.7,26.3%,8.1°,0.3°,36.8,0.0%,0,0.222,.230,0.243,.267,36.8%,21.1%,26.3%,50.0%,76.7%,78.8%,30.5%,27.5%,52.0
Grambling,Trevor Hatton,All,59,10,85.5,100.0,101.9,30.0%,12.6°,10.0°,20.0,10.0%,1,0.188,.159,0.243,.197,30.0%,30.0%,10.0%,61.0%,74.1%,80.0%,50.0%,44.4%,4.0
Mars Hill,Luke Hayes,All,88,14,74.7,100.4,100.8,21.4%,-1.0°,13.2°,21.4,0.0%,0,0.19,.175,0.243,.230,57.1%,0.0%,21.4%,44.3%,56.8%,81.0%,35.3%,23.1%,119.0
UMBC,Nick Pratt,All,119,14,90.6,100.8,101.5,28.6%,17.1°,24.1°,50.0,7.1%,1,0.179,.152,0.243,.280,21.4%,21.4%,28.6%,46.2%,67.3%,80.0%,29.9%,38.2%,78.0
UMass,Nolan Tichy,All,211,30,85.5,106.6,108.3,33.3%,15.2°,8.6°,23.3,10.0%,3,0.146,.178,0.242,.249,36.7%,33.3%,16.7%,41.7%,62.4%,79.3%,25.4%,31.8%,69.0
Pepperdine,Jacob Rebrook,All,144,23,80.4,100.8,104.9,21.7%,0.1°,10.4°,30.4,0.0%,0,0.212,.259,0.242,.311,56.5%,21.7%,21.7%,48.6%,67.6%,73.9%,31.6%,35.7%,98.0
Stanford,Gabe Springer,All,90,17,91.3,106.6,107.4,41.2%,29.7°,19.9°,41.2,11.8%,2,0.174,.266,0.242,.398,11.8%,35.3%,23.5%,40.0%,58.1%,76.0%,23.4%,33.3%,106.0
UC Riverside,Dominic Martinez,All,65,16,82.7,91.4,91.5,6.2%,11.1°,-5.4°,18.8,0.0%,0,0.211,.228,0.242,.253,56.2%,12.5%,18.8%,55.4%,86.4%,89.5%,39.5%,27.8%,67.0
Chapman,Nicholas Naccarato,All,169,32,85.5,97.8,101.9,18.8%,15.5°,14.9°,25.0,0.0%,0,0.214,.185,0.242,.253,34.4%,21.9%,21.9%,48.5%,70.8%,87.0%,34.6%,22.0%,117.0
Southern,Logan Sanders,All,60,5,83.4,92.6,93.6,0.0%,-2.5°,-,20.0,0.0%,0,0.1,.138,0.241,.279,80.0%,0.0%,20.0%,38.3%,40.0%,62.5%,37.5%,52.2%,1.0
Rutgers,Jordan Sweeney,All,191,18,96.8,109.2,112.1,50.0%,19.7°,20.9°,44.4,16.7%,3,0.175,.182,0.241,.312,22.2%,16.7%,27.8%,52.4%,77.3%,67.2%,36.2%,48.0%,46.0
Tusculum,Blaze McCauley,All,26,5,84.2,96.3,98.1,20.0%,43.0°,4.8°,20.0,0.0%,0,0.167,.172,0.241,.283,20.0%,20.0%,20.0%,38.5%,75.0%,83.3%,22.2%,20.0%,170.0
Mercer,Conner Todaro,All,105,16,93.1,101.7,106.0,56.2%,28.2°,16.2°,37.5,6.2%,1,0.222,.219,0.241,.285,18.8%,37.5%,18.8%,54.3%,72.9%,85.7%,38.6%,35.1%,62.0
Texas,Jayden Duplantier,All,68,8,80.4,90.6,93.5,0.0%,37.8°,-,25.0,0.0%,0,0.125,.046,0.241,.288,0.0%,37.5%,12.5%,36.8%,56.2%,88.9%,19.4%,20.0%,61.0
Bryant,Jackson Phinney,All,122,14,84.8,101.1,103.0,28.6%,10.7°,18.5°,35.7,0.0%,0,0.179,.166,0.241,.219,28.6%,21.4%,35.7%,46.7%,75.5%,56.8%,27.4%,47.4%,127.0
Morehead State,Eli Kirkendoll,All,49,7,84.3,104.8,111.1,28.6%,28.2°,9.3°,42.9,0.0%,0,0.111,.198,0.241,.331,14.3%,0.0%,42.9%,40.8%,75.0%,75.0%,24.2%,35.0%,155.0
Texas A&M-Corpus Christi,Sebastian Trinidad,All,119,29,86.5,99.5,101.3,27.6%,8.9°,2.9°,27.6,0.0%,0,0.206,.229,0.241,.277,51.7%,13.8%,24.1%,47.1%,67.2%,87.2%,27.9%,16.1%,116.0
LSU,Ethan Frey,All,273,40,94.0,104.4,109.1,47.5%,8.7°,-4.1°,22.5,5.0%,2,0.196,.223,0.241,.305,50.0%,10.0%,15.0%,30.4%,51.2%,79.7%,12.8%,24.1%,109.0
Rider,Anthony Paskell,All,228,36,83.5,97.1,101.9,22.2%,17.1°,12.5°,30.6,0.0%,0,0.163,.190,0.241,.254,41.7%,27.8%,13.9%,40.8%,62.7%,84.4%,23.0%,22.6%,110.0
Jacksonville,Peyton Prescott,All,57,8,91.1,103.6,106.8,50.0%,20.6°,2.9°,12.5,0.0%,0,0.1,.271,0.241,.393,37.5%,25.0%,12.5%,36.8%,76.2%,87.5%,13.9%,19.0%,165.0
Brown,Brady Dever,All,271,40,84.0,99.7,101.7,27.5%,16.7°,19.1°,25.0,5.0%,2,0.164,.221,0.241,.316,30.0%,42.5%,17.5%,49.1%,72.0%,80.6%,35.7%,27.8%,92.0
UT Arlington,Kyzer Harrington,All,170,28,87.2,101.2,102.7,28.6%,-9.3°,2.1°,14.3,0.0%,0,0.189,.222,0.24,.302,67.9%,0.0%,17.9%,41.2%,62.3%,77.1%,23.7%,35.7%,82.0
Wright State,Luke Arnold,All,233,37,86.0,101.0,105.7,29.7%,8.2°,14.6°,29.7,5.4%,2,0.18,.247,0.24,.340,43.2%,13.5%,27.0%,41.2%,62.4%,86.2%,27.1%,26.0%,78.0
Princeton,Jay Mentink,All,83,10,92.7,97.5,98.6,30.0%,14.7°,17.4°,20.0,0.0%,0,0.125,.150,0.24,.282,20.0%,10.0%,30.0%,32.5%,55.9%,89.5%,16.3%,18.5%,103.0
NC State,Carson Falsken,All,50,6,83.0,98.8,100.9,16.7%,6.9°,3.6°,33.3,0.0%,0,0.125,.226,0.24,.345,50.0%,33.3%,16.7%,44.0%,65.0%,100.0%,30.0%,9.1%,55.0
The Citadel,Chase Loggins,All,164,29,88.6,103.5,106.6,34.5%,21.0°,11.3°,48.3,10.3%,3,0.182,.258,0.24,.347,24.1%,37.9%,20.7%,56.7%,80.6%,74.1%,40.2%,35.5%,49.0
Coastal Carolina,Sebastian Alexander,All,278,43,83.7,102.4,104.5,25.6%,8.2°,14.5°,25.6,4.7%,2,0.167,.200,0.24,.297,39.5%,18.6%,23.3%,43.2%,59.8%,84.9%,30.1%,25.8%,62.0
Chapman,Blake Beckley,All,63,5,70.5,83.2,87.6,0.0%,17.3°,-,20.0,0.0%,0,0.167,.139,0.24,.242,60.0%,20.0%,20.0%,34.9%,47.8%,90.9%,27.5%,45.5%,39.0
Kent State,Lance MacDonald,All,55,6,81.8,95.7,99.0,16.7%,15.2°,6.4°,33.3,0.0%,0,0.125,.291,0.24,.379,33.3%,16.7%,50.0%,45.5%,65.2%,93.3%,31.2%,16.0%,46.0
James Madison,Ike Schmidly,All,76,13,82.3,98.9,100.4,30.8%,19.3°,8.8°,53.8,0.0%,0,0.176,.234,0.24,.276,23.1%,23.1%,38.5%,46.1%,67.6%,91.3%,28.6%,25.7%,72.0
Butler,Ian Choi,All,319,39,87.9,102.3,106.3,30.8%,13.7°,7.9°,35.9,2.6%,1,0.197,.146,0.24,.202,35.9%,12.8%,33.3%,49.5%,69.4%,60.8%,32.6%,44.3%,74.0
