Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Air Force,Tripp Garrish,All,189,27,91.2,106.6,109.0,48.1%,9.5°,10.4°,29.6,7.4%,2,0.316,.117,0.46,.216,40.7%,18.5%,22.2%,38.1%,70.4%,68.0%,18.6%,33.3%,122.0
Austin Peay,Jaden Brown,All,357,64,94.6,109.8,112.3,51.6%,8.7°,9.9°,32.8,15.6%,10,0.369,.303,0.46,.442,37.5%,10.9%,28.1%,51.3%,80.0%,84.7%,29.2%,26.2%,97.0
Texas A&M,Ted Burton,All,705,93,94.4,106.9,109.0,52.7%,18.1°,15.2°,31.2,15.1%,14,0.315,.283,0.46,.447,30.1%,23.7%,19.4%,38.6%,64.9%,81.2%,16.8%,22.4%,125.0
Oregon State,Micah McDowell,All,323,50,94.3,108.1,111.3,60.0%,13.7°,11.5°,44.0,8.0%,4,0.344,.332,0.46,.471,32.0%,26.0%,34.0%,41.5%,71.1%,87.5%,20.2%,21.6%,122.0
Troy,Ethan Kavanaugh,All,655,98,90.8,99.5,101.4,42.9%,10.8°,8.1°,33.7,0.0%,0,0.393,.320,0.46,.434,40.8%,16.3%,29.6%,26.1%,40.3%,97.5%,14.4%,6.4%,94.0
Texas A&M,Kaeden Kent,All,308,52,91.3,103.1,104.0,42.3%,18.4°,14.8°,44.2,7.7%,4,0.339,.327,0.46,.444,30.8%,30.8%,26.9%,43.2%,65.9%,94.1%,26.8%,14.3%,89.0
Bryant,Carmine Petosa,All,127,29,92.0,104.2,105.8,48.3%,17.2°,15.6°,44.8,10.3%,3,0.344,.395,0.46,.505,31.0%,24.1%,37.9%,47.2%,76.0%,89.5%,28.6%,16.7%,121.0
UTSA,James Taussig,All,71,15,91.6,107.9,109.0,53.3%,0.9°,10.2°,20.0,20.0%,3,0.316,.316,0.46,.403,60.0%,6.7%,20.0%,53.5%,76.2%,87.5%,44.0%,31.6%,43.0
Hawaii,Matthew Miura,All,65,16,91.3,98.2,100.3,31.2%,4.1°,10.3°,18.8,0.0%,0,0.389,.274,0.46,.319,62.5%,6.2%,18.8%,44.6%,70.3%,84.6%,10.7%,13.8%,115.0
Alabama State,Juan Cruz,All,45,11,84.1,100.0,103.6,45.5%,4.6°,0.1°,9.1,0.0%,0,0.385,.228,0.46,.303,63.6%,18.2%,9.1%,62.2%,81.2%,84.6%,51.7%,28.6%,13.0
UCLA,Blake Balsz,All,118,15,88.3,100.6,101.9,33.3%,-7.8°,5.9°,33.3,0.0%,0,0.4,.336,0.459,.405,53.3%,6.7%,33.3%,33.9%,69.0%,93.1%,14.5%,22.5%,133.0
Creighton,Teddy Deters,All,355,62,87.9,103.7,106.9,40.3%,16.0°,13.7°,33.9,8.1%,5,0.342,.245,0.459,.410,32.3%,17.7%,24.2%,41.1%,63.5%,80.9%,25.1%,29.5%,98.0
Brown,Nathan Brasher,All,306,49,83.8,100.1,102.3,18.4%,8.8°,8.0°,36.7,0.0%,0,0.409,.267,0.459,.346,32.7%,18.4%,30.6%,39.5%,63.8%,83.0%,19.6%,22.3%,117.0
Oklahoma State,Aidan Meola,All,378,51,92.2,106.6,108.9,51.0%,14.9°,17.3°,37.3,15.7%,8,0.353,.286,0.459,.436,25.5%,21.6%,31.4%,47.4%,72.4%,75.5%,30.5%,29.6%,78.0
Sam Houston State,Walker Janek,All,275,45,92.4,105.2,106.4,57.8%,18.8°,19.0°,44.4,15.6%,7,0.328,.320,0.459,.504,26.7%,35.6%,22.2%,45.1%,65.4%,95.6%,32.7%,20.2%,82.0
Fordham,Cian Sahler,All,306,69,84.7,98.3,103.4,20.3%,17.6°,6.5°,42.0,0.0%,0,0.432,.284,0.459,.371,23.2%,18.8%,37.7%,50.0%,72.3%,91.5%,33.5%,10.5%,87.0
Saint Joseph's,Justin Igoe,All,143,16,86.2,100.9,101.0,37.5%,12.4°,24.4°,50.0,6.2%,1,0.296,.258,0.459,.402,25.0%,43.8%,25.0%,32.9%,58.6%,70.6%,15.3%,40.4%,122.0
Queens (NC),Will Budnick,All,174,29,91.4,101.0,102.2,48.3%,23.5°,21.4°,37.9,10.3%,3,0.275,.219,0.459,.368,27.6%,48.3%,17.2%,54.6%,87.5%,81.0%,31.4%,30.5%,85.0
USC Upstate,Koby Kropf,All,518,90,91.7,105.4,111.0,45.6%,21.7°,16.9°,33.3,11.1%,10,0.308,.264,0.459,.405,23.3%,28.9%,26.7%,46.7%,71.3%,77.4%,28.1%,26.0%,93.0
Alcorn State,Nathan Gamez,All,75,9,89.4,96.7,96.9,22.2%,10.5°,21.1°,44.4,0.0%,0,0.417,.327,0.459,.426,33.3%,11.1%,22.2%,49.3%,69.2%,88.9%,38.8%,27.0%,60.0
Kansas,John Nett,All,629,90,94.6,106.3,110.6,48.9%,9.3°,10.1°,34.4,8.9%,8,0.359,.315,0.458,.464,40.0%,15.6%,27.8%,33.7%,56.1%,90.0%,15.1%,17.5%,107.0
North Georgia,Jorge Arispuro,All,149,17,91.7,102.3,103.2,35.3%,16.0°,22.2°,47.1,11.8%,2,0.292,.244,0.458,.416,31.2%,56.2%,12.5%,36.2%,54.0%,91.2%,23.3%,20.4%,61.0
SIUE,Sean Kang,All,61,9,94.9,100.0,102.6,66.7%,6.9°,1.0°,33.3,0.0%,0,0.333,.323,0.458,.387,66.7%,11.1%,22.2%,36.1%,61.5%,100.0%,17.1%,9.1%,130.0
Cornell,Mark Quatrani,All,122,19,91.9,104.2,110.1,52.6%,10.7°,15.9°,42.1,26.3%,5,0.28,.356,0.458,.540,42.1%,36.8%,15.8%,51.6%,83.3%,86.7%,26.5%,20.6%,109.0
Marist,Dylan Millman,All,42,6,88.2,96.8,97.4,33.3%,-5.8°,-1.9°,50.0,0.0%,0,0.333,.320,0.458,.399,50.0%,0.0%,50.0%,31.0%,60.0%,83.3%,4.5%,23.1%,109.0
Hofstra,Matt Pelcher,All,263,66,83.8,94.2,99.2,10.6%,10.2°,-0.1°,39.4,0.0%,0,0.417,.294,0.458,.330,43.9%,15.2%,33.3%,48.3%,71.1%,91.9%,28.9%,11.0%,95.0
Texas State,Ian Collier,All,55,9,91.2,104.0,105.0,55.6%,20.8°,9.9°,55.6,11.1%,1,0.333,.292,0.458,.393,44.4%,22.2%,22.2%,41.8%,65.5%,84.2%,15.4%,26.1%,88.0
UT Martin,Zac Rice,All,197,41,87.5,101.4,104.3,34.1%,15.3°,20.5°,29.3,2.4%,1,0.34,.227,0.458,.368,26.8%,26.8%,24.4%,46.2%,75.6%,84.7%,26.9%,29.7%,86.0
Georgia Tech,John Giesler,All,410,61,86.2,104.4,106.7,32.8%,11.5°,17.1°,39.3,8.2%,5,0.309,.256,0.458,.399,34.4%,23.0%,24.6%,43.9%,68.6%,88.1%,26.1%,18.3%,94.0
Wright State,Drew Baker,All,184,29,87.4,100.4,106.3,20.7%,24.6°,17.9°,48.3,3.4%,1,0.368,.271,0.458,.385,17.2%,24.1%,34.5%,36.4%,66.2%,74.5%,17.7%,32.8%,117.0
Auburn,Cooper McMurray,All,502,62,94.1,106.4,110.1,62.9%,24.8°,19.2°,32.3,17.7%,11,0.282,.285,0.458,.477,21.0%,25.8%,24.2%,42.2%,70.9%,73.0%,23.4%,31.1%,113.0
Illinois State,Luke Lawrence,All,283,65,88.9,101.6,107.9,36.9%,8.8°,7.3°,32.3,1.5%,1,0.384,.339,0.458,.397,44.6%,15.4%,26.2%,49.1%,71.7%,96.7%,30.8%,12.9%,91.0
Reinhardt,Nash Crowell,All,53,10,93.9,102.3,105.7,60.0%,24.0°,19.2°,20.0,0.0%,0,0.364,.237,0.458,.340,37.5%,37.5%,25.0%,58.5%,87.0%,75.0%,36.7%,38.7%,71.0
Georgia College,Braeden Smith,All,153,22,95.1,105.9,112.9,45.5%,16.1°,9.5°,40.9,18.2%,4,0.345,.393,0.457,.554,42.9%,23.8%,33.3%,28.8%,50.0%,81.5%,17.2%,27.3%,87.0
Arkansas State,Wilson French,All,336,61,90.6,102.2,103.2,42.6%,7.3°,10.4°,36.1,1.6%,1,0.362,.295,0.457,.437,42.6%,19.7%,29.5%,39.0%,69.4%,88.2%,15.3%,15.3%,150.0
Wake Forest,Jake Reinisch,All,612,92,92.4,108.0,111.2,53.3%,16.9°,14.8°,32.6,10.9%,10,0.306,.286,0.457,.450,28.3%,26.1%,20.7%,37.3%,64.0%,83.2%,17.4%,23.2%,113.0
VMI,Justin Starke,All,421,70,88.9,104.2,109.4,45.7%,7.7°,14.0°,37.1,10.0%,7,0.345,.298,0.457,.416,41.4%,20.0%,28.6%,36.3%,55.3%,82.8%,22.3%,23.5%,92.0
Army,Sam Ruta,All,661,83,90.5,105.2,110.5,43.4%,27.1°,22.5°,33.7,12.0%,10,0.272,.240,0.457,.422,14.5%,42.2%,21.7%,41.5%,73.1%,87.0%,20.4%,20.4%,130.0
Western Illinois,Cesar Franco,All,120,13,82.6,102.6,103.8,38.5%,21.9°,24.9°,23.1,7.7%,1,0.238,.199,0.457,.369,38.5%,23.1%,7.7%,37.5%,66.0%,71.0%,19.2%,40.0%,109.0
Morehead State,Logan Castleman,All,219,25,84.3,100.8,103.5,32.0%,14.6°,21.7°,12.0,0.0%,0,0.282,.161,0.457,.318,44.0%,32.0%,4.0%,44.7%,71.7%,78.9%,19.5%,30.6%,113.0
UT Permian Basin,Jack Haggerty,All,55,13,89.3,93.4,97.6,30.8%,0.5°,-10.0°,38.5,0.0%,0,0.429,.415,0.457,.467,61.5%,0.0%,38.5%,30.9%,57.1%,91.7%,14.7%,11.8%,113.0
Wichita State,Ryan Callahan,All,85,17,89.7,100.5,102.0,35.3%,13.2°,18.8°,58.8,5.9%,1,0.333,.294,0.457,.368,35.3%,17.6%,41.2%,49.4%,67.5%,85.2%,33.3%,21.4%,75.0
Western Michigan,Dylan Nevar,All,107,23,86.6,103.1,105.0,39.1%,5.8°,14.1°,43.5,13.0%,3,0.346,.327,0.457,.459,39.1%,8.7%,30.4%,43.9%,71.4%,80.0%,26.2%,21.3%,122.0
Illinois State,Auggie Rasmussen,All,317,42,88.9,107.6,113.6,40.5%,24.2°,25.2°,31.0,16.7%,7,0.273,.235,0.457,.387,23.8%,45.2%,14.3%,51.1%,80.3%,72.5%,31.6%,33.3%,121.0
Liberty,Todd Hudson,All,393,54,94.5,109.2,110.9,55.6%,12.2°,15.0°,35.2,11.1%,6,0.301,.277,0.457,.410,37.0%,22.2%,29.6%,41.2%,64.9%,82.7%,26.4%,30.2%,101.0
Cal Poly,Jacob Steels,All,483,83,85.6,101.6,105.0,32.5%,2.0°,13.7°,28.9,3.6%,3,0.38,.277,0.457,.400,51.8%,16.9%,16.9%,41.0%,60.2%,90.8%,25.5%,15.2%,111.0
Utah Valley,Calyn Halvorson,All,343,72,88.3,102.5,105.8,41.7%,14.3°,7.8°,26.4,4.2%,3,0.369,.263,0.457,.346,34.7%,19.4%,19.4%,46.4%,67.8%,90.3%,29.3%,18.9%,96.0
St. Bonaventure,Morgan Little,All,148,20,83.9,100.7,104.1,25.0%,12.5°,16.7°,55.0,0.0%,0,0.375,.393,0.457,.487,30.0%,25.0%,45.0%,37.2%,60.0%,83.3%,21.6%,21.8%,95.0
Northern Kentucky,Treyvin Moss,All,204,48,89.3,104.0,106.4,31.2%,15.8°,8.6°,27.1,4.2%,2,0.346,.286,0.456,.355,37.5%,31.2%,16.7%,38.2%,56.2%,92.6%,22.2%,7.7%,118.0
Rice,Jack Riedel,All,556,89,94.0,105.3,108.6,53.9%,14.7°,18.3°,37.1,16.9%,15,0.296,.297,0.456,.472,29.2%,34.8%,20.2%,43.2%,73.0%,80.6%,21.7%,29.2%,110.0
McNeese,Braden Duhon,All,99,22,90.5,93.9,98.4,13.6%,6.8°,1.0°,31.8,0.0%,0,0.5,.402,0.456,.431,40.9%,9.1%,27.3%,44.4%,57.1%,92.9%,32.0%,13.6%,31.0
Virginia,Henry Godbout,All,341,74,86.9,102.2,109.9,24.3%,16.1°,17.8°,32.4,4.1%,3,0.355,.298,0.456,.418,29.7%,27.0%,27.0%,43.7%,71.7%,93.3%,23.0%,11.4%,118.0
Western Carolina,Landon Mowery,All,106,12,80.5,96.1,96.2,16.7%,6.5°,12.3°,25.0,0.0%,0,0.45,.220,0.456,.282,41.7%,25.0%,25.0%,43.4%,56.8%,76.0%,33.9%,30.4%,78.0
Eastern Illinois,Cade Zalewski,All,38,5,91.5,110.4,111.3,40.0%,22.9°,25.7°,40.0,40.0%,2,0.25,.278,0.456,.546,20.0%,80.0%,0.0%,47.4%,87.5%,71.4%,18.2%,22.2%,151.0
California,Peyton Schulze,All,470,91,93.1,109.0,111.4,53.8%,13.2°,10.3°,44.0,9.9%,9,0.369,.364,0.456,.457,30.8%,17.6%,36.3%,41.7%,63.0%,90.8%,27.4%,20.9%,77.0
Tennessee,Robin Villenueve,All,242,28,95.7,108.8,110.2,64.3%,18.9°,20.2°,42.9,14.3%,4,0.333,.279,0.456,.433,21.4%,32.1%,32.1%,36.8%,60.7%,68.9%,12.5%,39.3%,95.0
Austin Peay,Ambren Voitik,All,406,91,88.2,102.7,108.1,33.0%,14.3°,8.9°,39.6,3.3%,3,0.377,.290,0.456,.380,28.6%,20.9%,30.8%,51.5%,78.7%,89.1%,31.0%,18.7%,99.0
Eastern Kentucky,Conner Davis,All,454,111,86.4,100.1,103.6,24.3%,17.5°,13.1°,40.5,1.8%,2,0.378,.278,0.456,.354,27.0%,21.6%,30.6%,52.6%,78.6%,91.6%,32.9%,19.2%,101.0
Carson-Newman,Logan Floyd,All,77,19,85.2,95.2,97.5,17.6%,10.1°,25.0°,41.2,0.0%,0,0.35,.299,0.456,.373,35.3%,41.2%,23.5%,50.6%,85.0%,94.1%,13.5%,5.1%,119.0
Alabama State,Randy Flores,All,51,11,92.6,105.6,108.6,45.5%,19.5°,14.5°,45.5,18.2%,2,0.455,.399,0.456,.593,18.2%,18.2%,36.4%,41.2%,69.2%,83.3%,12.0%,14.3%,143.0
Samford,Lucas Steele,All,398,66,91.2,104.9,107.1,45.5%,29.0°,20.8°,43.9,18.2%,12,0.273,.296,0.455,.508,21.2%,31.8%,24.2%,41.7%,73.9%,82.4%,19.8%,25.9%,135.0
Central Connecticut,Gianno Merlonghi,All,27,5,66.1,82.3,82.9,0.0%,5.3°,-,40.0,0.0%,0,0.429,.086,0.455,.093,40.0%,20.0%,40.0%,59.3%,90.0%,77.8%,41.2%,25.0%,35.0
Gardner-Webb,Alec Burns,All,193,35,93.7,106.2,112.0,51.4%,14.0°,12.5°,45.7,11.4%,4,0.362,.335,0.455,.458,31.4%,20.0%,37.1%,45.1%,73.5%,82.0%,23.6%,34.5%,64.0
Sam Houston State,Hunter Autrey,All,244,44,90.5,102.4,105.8,36.4%,17.3°,9.5°,25.0,2.3%,1,0.345,.278,0.455,.347,34.1%,27.3%,22.7%,37.3%,67.6%,84.1%,15.5%,23.1%,139.0
NJIT,Cole Campbell,All,44,7,83.0,93.7,97.0,14.3%,-13.9°,4.2°,0.0,0.0%,0,0.4,.180,0.455,.302,85.7%,0.0%,0.0%,36.4%,62.5%,90.0%,21.4%,25.0%,154.0
UC Irvine,Joichiro Oyama,All,270,35,89.2,103.4,104.0,40.0%,16.4°,20.6°,28.6,0.0%,0,0.311,.249,0.455,.402,25.7%,17.1%,28.6%,33.3%,60.4%,86.9%,17.2%,20.0%,144.0
UC Davis,Riley Acosta,All,158,35,85.3,99.6,106.0,31.4%,13.3°,8.6°,37.1,0.0%,0,0.359,.303,0.455,.384,37.1%,17.1%,31.4%,42.4%,68.5%,92.0%,20.0%,17.9%,140.0
Coastal Carolina,Corey Zientek,All,230,30,87.2,100.4,104.8,36.7%,33.6°,33.4°,40.0,3.3%,1,0.333,.199,0.455,.341,6.7%,43.3%,36.7%,34.3%,57.9%,82.3%,13.8%,24.1%,128.0
Coastal Carolina,Sam Antonacci,All,653,103,93.0,103.8,106.4,50.5%,16.5°,15.0°,45.6,10.7%,11,0.37,.377,0.455,.504,31.1%,22.3%,35.9%,34.0%,59.3%,89.9%,14.4%,13.5%,120.0
Lamar,Brayden Evans,All,129,22,91.5,103.8,105.0,59.1%,21.0°,17.1°,27.3,9.1%,2,0.312,.250,0.454,.364,31.8%,31.8%,18.2%,46.5%,72.9%,97.1%,30.9%,25.0%,109.0
Bowling Green,Tyler Ross,All,114,19,90.4,101.1,102.6,47.4%,9.9°,12.5°,42.1,10.5%,2,0.333,.326,0.454,.440,31.6%,26.3%,31.6%,44.7%,67.3%,83.8%,23.7%,23.5%,82.0
New Mexico State,Logan Gallina,All,280,37,91.1,104.8,107.3,45.9%,22.2°,21.2°,35.1,13.5%,5,0.25,.224,0.454,.395,27.0%,43.2%,18.9%,45.4%,74.3%,73.3%,29.1%,33.1%,107.0
Mercer,Alex Ramirez,All,54,8,83.0,100.4,101.7,25.0%,25.5°,20.5°,50.0,0.0%,0,0.333,.172,0.454,.259,25.0%,12.5%,25.0%,48.1%,65.4%,76.5%,32.1%,26.9%,85.0
UT Tyler,Nathan Carriere,All,79,16,91.1,99.5,100.1,50.0%,19.0°,10.6°,50.0,6.2%,1,0.368,.389,0.454,.467,25.0%,18.8%,43.8%,48.1%,74.3%,92.3%,27.3%,15.8%,108.0
Missouri,Mateo Serna,All,245,29,91.7,103.4,104.3,51.7%,7.7°,12.4°,41.4,3.4%,1,0.34,.272,0.454,.384,44.8%,17.2%,31.0%,42.9%,63.5%,75.8%,27.7%,36.2%,95.0
Kennesaw State,Spencer Hanson,All,107,30,93.4,105.8,107.9,53.3%,8.3°,6.4°,30.0,6.7%,2,0.4,.327,0.454,.414,50.0%,13.3%,26.7%,57.9%,76.8%,90.7%,37.3%,24.2%,54.0
Notre Dame,Joey Spence,All,257,42,88.0,105.9,108.2,42.9%,18.3°,20.3°,40.5,9.5%,4,0.322,.251,0.454,.380,31.0%,35.7%,21.4%,44.4%,64.0%,82.2%,28.7%,27.2%,68.0
Kansas,Lenny Ashby,All,447,83,90.5,104.6,113.7,38.6%,17.3°,10.2°,33.7,1.2%,1,0.344,.289,0.454,.403,31.3%,24.1%,26.5%,34.7%,58.6%,91.4%,15.7%,14.2%,119.0
Lamar,Brayden Evans,All,129,22,91.5,103.8,105.0,65.0%,21.0°,17.1°,30.0,9.1%,2,0.312,.266,0.454,.382,38.9%,38.9%,22.2%,46.5%,72.7%,95.0%,27.0%,25.0%,90.0
West Virginia,Sam White,All,568,95,91.4,104.1,107.3,46.3%,9.5°,12.0°,35.8,6.3%,6,0.349,.320,0.454,.414,44.2%,20.0%,27.4%,43.7%,71.2%,89.2%,24.5%,24.2%,85.0
Troy,Kole Myers,All,666,93,87.8,104.6,109.2,32.3%,9.1°,17.7°,30.1,5.4%,5,0.301,.263,0.454,.448,41.9%,18.3%,22.6%,34.4%,59.5%,85.7%,18.4%,19.7%,137.0
Ball State,Matt Gonzalez,All,38,10,91.7,99.9,102.5,40.0%,5.7°,10.7°,60.0,0.0%,0,0.417,.446,0.453,.465,40.0%,0.0%,60.0%,55.3%,68.8%,90.9%,45.5%,23.8%,3.0
South Carolina,Blake Jackson,All,457,62,92.6,103.5,105.6,51.6%,10.4°,10.9°,41.9,6.5%,4,0.326,.278,0.453,.437,38.7%,16.1%,33.9%,35.2%,59.7%,82.9%,16.9%,21.1%,116.0
Florida International,Hector Candelas,All,188,29,88.0,98.8,105.1,34.5%,22.5°,18.6°,55.2,3.4%,1,0.359,.253,0.453,.404,10.3%,24.1%,44.8%,41.5%,56.2%,80.5%,32.2%,28.2%,84.0
Baylor,Cole Posey,All,267,51,90.3,103.6,107.3,33.3%,10.7°,5.5°,35.3,5.9%,3,0.365,.254,0.453,.375,35.3%,23.5%,21.6%,39.0%,60.2%,85.7%,19.4%,23.1%,92.0
Oklahoma State,Colin Brueggemann,All,473,65,92.6,113.3,114.8,52.3%,17.1°,11.4°,33.8,13.8%,9,0.3,.265,0.453,.389,32.3%,23.1%,32.3%,44.6%,63.2%,74.4%,30.5%,33.6%,74.0
Columbia,Cole Fellows,All,321,50,90.2,107.1,110.1,44.0%,15.2°,12.4°,44.0,6.0%,3,0.329,.244,0.453,.328,30.0%,24.0%,32.0%,50.8%,81.1%,86.9%,29.6%,22.1%,98.0
Queens (NC),Dillon Lewis,All,227,42,93.6,111.3,116.3,45.2%,16.3°,16.1°,31.0,11.9%,5,0.346,.278,0.453,.410,28.6%,14.3%,31.0%,48.0%,79.1%,89.7%,29.1%,21.1%,95.0
Ball State,Matt Gonzalez,All,38,10,91.7,99.9,102.5,40.0%,5.7°,10.7°,60.0,0.0%,0,0.417,.449,0.453,.528,40.0%,0.0%,60.0%,55.3%,68.8%,90.9%,45.5%,23.8%,-1.0
Xavier,Matt McCormick,All,346,67,93.8,107.9,112.5,58.2%,15.9°,16.5°,38.8,13.4%,9,0.325,.330,0.452,.476,31.3%,26.9%,28.4%,46.0%,73.7%,82.6%,23.2%,22.6%,112.0
North Carolina,Vance Honeycutt,All,585,79,94.3,111.0,115.3,54.4%,18.5°,19.0°,38.0,20.3%,16,0.311,.287,0.452,.460,27.8%,29.1%,25.3%,42.2%,61.3%,80.4%,26.3%,32.0%,73.0
Texas A&M,Hayden Schott,All,681,122,94.2,110.5,113.4,54.1%,10.4°,12.0°,38.5,9.8%,12,0.369,.344,0.452,.462,32.0%,18.9%,32.0%,44.1%,63.4%,89.7%,26.7%,21.0%,86.0
Arkansas,Nolan Souza,All,368,53,95.0,109.6,113.4,52.8%,14.6°,15.6°,34.0,15.1%,8,0.286,.261,0.452,.444,34.0%,20.8%,24.5%,43.8%,73.0%,73.9%,23.1%,38.5%,92.0
Utah Tech,Morgan Albrecht,All,114,12,87.3,103.0,107.2,41.7%,23.5°,17.2°,41.7,16.7%,2,0.3,.273,0.452,.413,25.0%,25.0%,33.3%,36.8%,59.6%,71.0%,17.7%,31.0%,96.0
Utah Valley,Burke Camper,All,402,63,93.0,107.1,108.7,47.6%,17.7°,19.5°,34.9,12.7%,8,0.279,.249,0.451,.427,28.6%,31.7%,20.6%,33.6%,55.9%,79.0%,15.7%,30.4%,138.0
Michigan,Stephen Hrustich,All,630,105,91.7,106.1,111.0,47.6%,22.5°,19.5°,39.0,13.3%,14,0.315,.322,0.451,.496,21.9%,29.5%,30.5%,39.4%,67.5%,85.6%,18.5%,20.6%,124.0
Stanford,Brett Blair,All,37,7,98.0,105.8,106.1,57.1%,35.7°,21.0°,28.6,0.0%,0,0.4,.202,0.451,.327,14.3%,28.6%,14.3%,51.4%,77.8%,71.4%,26.3%,36.8%,95.0
Eastern Kentucky,Max Williams,All,438,94,88.5,101.3,105.5,35.1%,15.8°,10.9°,30.9,1.1%,1,0.343,.269,0.451,.341,34.0%,23.4%,26.6%,53.2%,82.4%,85.5%,33.6%,19.7%,91.0
Texas A&M,Travis Chestnut,All,356,30,88.4,103.0,105.3,50.0%,11.3°,11.4°,30.0,3.3%,1,0.304,.194,0.451,.372,46.7%,13.3%,20.0%,28.1%,45.1%,75.0%,16.8%,31.0%,92.0
Portland,Evan Scavotto,All,240,31,96.2,107.3,108.5,64.5%,15.4°,17.3°,48.4,12.9%,4,0.37,.327,0.451,.484,19.4%,22.6%,41.9%,41.7%,67.3%,72.9%,22.1%,36.0%,119.0
Arkansas,Jared Sprague-Lott,All,537,82,88.1,101.3,104.1,31.7%,18.5°,16.3°,39.0,8.5%,7,0.317,.255,0.451,.410,25.6%,28.0%,26.8%,36.5%,59.6%,93.2%,17.1%,15.3%,118.0
North Dakota State,Carson Hake,All,146,20,95.9,107.0,107.5,50.0%,15.7°,11.5°,40.0,20.0%,4,0.31,.276,0.451,.494,30.0%,25.0%,20.0%,43.2%,65.6%,67.5%,27.1%,33.3%,105.0
Towson,Taye Robinson,All,405,72,85.2,96.9,101.6,16.7%,10.1°,9.8°,31.9,0.0%,0,0.395,.286,0.451,.403,44.4%,15.3%,23.6%,47.7%,78.5%,90.1%,22.8%,15.0%,136.0
Notre Dame,Carson Tinney,All,102,14,87.2,106.8,114.1,35.7%,25.5°,12.2°,35.7,7.1%,1,0.318,.202,0.451,.348,14.3%,21.4%,35.7%,34.3%,66.7%,70.8%,16.7%,31.4%,107.0
Boston College,Beck Milner,All,159,24,89.4,108.9,111.0,50.0%,8.0°,14.9°,29.2,16.7%,4,0.345,.329,0.45,.528,41.7%,20.8%,20.8%,39.6%,71.7%,86.0%,20.2%,20.6%,105.0
Illinois,Camden Janik,All,642,142,87.1,102.4,108.6,31.0%,16.4°,10.9°,40.1,2.8%,4,0.375,.328,0.45,.411,33.1%,25.4%,30.3%,45.2%,67.0%,94.0%,29.0%,12.1%,103.0
San Diego State,Colby Turner,All,67,15,84.6,101.5,103.2,40.0%,5.8°,12.6°,33.3,6.7%,1,0.353,.383,0.45,.467,46.7%,6.7%,26.7%,50.7%,87.0%,95.0%,31.8%,8.8%,52.0
Charlotte,Thad Ector,All,382,56,87.1,103.0,106.3,37.5%,12.2°,17.2°,28.6,5.4%,3,0.329,.245,0.45,.387,39.3%,21.4%,23.2%,35.6%,60.7%,83.3%,15.9%,25.0%,135.0
San Jose State,Hunter Dorraugh,All,302,60,90.6,105.8,110.1,50.0%,15.2°,21.1°,26.7,10.0%,6,0.382,.260,0.45,.404,38.3%,23.3%,18.3%,49.7%,77.7%,83.3%,25.8%,26.7%,102.0
Arkansas State,Cade Tucker,All,200,28,89.0,104.0,107.1,46.4%,13.5°,15.7°,50.0,10.7%,3,0.357,.311,0.45,.449,32.1%,14.3%,42.9%,43.5%,70.6%,78.3%,23.5%,28.7%,103.0
Virginia Tech,David McCann,All,367,56,94.9,110.9,114.4,55.4%,19.0°,15.5°,41.1,26.8%,15,0.304,.326,0.45,.490,30.4%,35.7%,26.8%,42.2%,66.7%,79.2%,23.6%,30.3%,97.0
Western Kentucky,Ethan Lizama,All,347,70,91.9,105.6,110.7,51.4%,17.7°,14.0°,34.3,11.4%,8,0.349,.299,0.45,.419,27.1%,21.4%,30.0%,46.4%,69.0%,85.0%,28.1%,21.7%,87.0
Delaware,Jackson Tyer,All,102,12,84.0,104.3,105.0,33.3%,15.8°,13.0°,41.7,8.3%,1,0.263,.246,0.45,.405,41.7%,8.3%,33.3%,30.4%,46.3%,73.7%,19.7%,29.0%,102.0
Indiana,Nicholas Mitchell,All,645,96,91.6,103.4,108.4,50.0%,12.3°,14.0°,49.0,9.4%,9,0.33,.320,0.45,.458,27.1%,20.8%,38.5%,35.8%,61.1%,87.9%,16.0%,17.7%,127.0
Virginia Tech,Henry Cooke,All,391,57,91.3,106.4,111.2,52.6%,11.0°,11.5°,33.3,8.8%,5,0.314,.289,0.45,.413,42.1%,24.6%,24.6%,39.9%,57.6%,72.5%,25.2%,35.9%,76.0
Illinois State,Shai Robinson,All,192,26,92.3,107.1,108.4,46.2%,8.3°,9.6°,38.5,3.8%,1,0.303,.320,0.45,.469,46.2%,11.5%,26.9%,29.7%,49.4%,94.7%,16.5%,15.8%,121.0
Wingate,Cameron Harris,All,35,13,88.6,96.4,98.1,27.3%,24.8°,13.4°,45.5,0.0%,0,0.429,.293,0.45,.291,20.0%,40.0%,40.0%,57.1%,85.0%,94.1%,20.0%,5.0%,150.0
Dayton,David Mendez,All,434,78,88.2,99.2,105.2,33.3%,13.6°,5.0°,30.8,1.3%,1,0.384,.294,0.449,.409,41.0%,21.8%,21.8%,41.7%,70.8%,90.5%,21.5%,15.5%,130.0
Louisville,Korbyn Dickerson,All,53,7,89.7,102.4,109.4,14.3%,25.7°,9.6°,28.6,0.0%,0,0.333,.260,0.449,.382,14.3%,28.6%,28.6%,37.7%,65.0%,92.3%,21.2%,30.0%,129.0
