Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Samford,Michael Gupton,All,130,17,91.4,107.9,113.5,41.2%,11.3°,11.9°,23.5,11.8%,2,0.276,0.192,0.433,0.272,29.4%,35.3%,23.5%,62.3%,78.2%,74.4%,50.7%,35.8%,71
East Carolina,Dixon Williams,All,281,42,86.8,102.2,105.7,45.2%,9.2°,12.4°,28.6,4.8%,2,0.302,0.29,0.433,0.418,47.6%,28.6%,21.4%,38.8%,70.4%,88.9%,16.9%,22.9%,126
Ole Miss,Wilburn Furniss,All,194,31,89.1,105.6,110.4,41.9%,8.9°,18.7°,45.2,12.9%,4,0.268,0.34,0.433,0.501,41.9%,32.3%,22.6%,40.7%,60.2%,72.0%,26.1%,30.4%,58
Michigan State,JT Sokolove,All,198,40,83.2,99.3,101.4,25.0%,7.2°,5.6°,25.0,0.0%,0,0.375,0.257,0.433,0.326,45.0%,25.0%,25.0%,42.4%,68.0%,87.9%,17.8%,20.2%,130
Davidson,Anthony Torreso,All,98,18,90.6,104.5,107.0,50.0%,19.7°,20.7°,33.3,16.7%,3,0.28,0.249,0.433,0.387,44.4%,38.9%,11.1%,56.1%,78.0%,74.4%,33.3%,32.7%,83
Cal State Northridge,Roberto Gonzalez,All,231,40,87.1,100.7,102.1,30.0%,7.8°,13.5°,32.5,0.0%,0,0.327,0.28,0.433,0.341,47.5%,27.5%,25.0%,36.8%,56.6%,90.0%,20.0%,21.2%,84
Michigan,Noah Miller,All,153,37,89.0,102.3,109.2,37.8%,8.7°,8.0°,21.6,2.7%,1,0.333,0.295,0.432,0.392,48.6%,32.4%,13.5%,48.4%,79.4%,88.0%,26.7%,16.2%,109
UNLV,Cooper Sheff,All,139,29,89.9,103.0,108.2,51.7%,6.3°,13.9°,41.4,10.3%,3,0.353,0.315,0.432,0.41,41.4%,24.1%,34.5%,45.3%,63.1%,85.4%,29.7%,27.0%,91
Arkansas,Brent Iredale,All,252,32,95.2,109.3,114.1,68.8%,23.9°,21.4°,46.9,34.4%,11,0.255,0.322,0.432,0.559,18.8%,59.4%,21.9%,44.8%,71.8%,82.4%,26.2%,27.4%,139
UMES,Ansel Carson,All,29,5,89.4,98.5,99.5,40.0%,12.6°,14.5°,80.0,0.0%,0,0.4,0.477,0.432,0.561,20.0%,0.0%,80.0%,44.8%,61.5%,62.5%,31.2%,30.8%,83
San Francisco,Brendan Burke,All,49,8,83.0,103.2,105.0,37.5%,-19.5°,8.8°,37.5,0.0%,0,0.4,0.311,0.432,0.388,62.5%,0.0%,37.5%,40.8%,58.8%,80.0%,31.2%,35.0%,92
Western Kentucky,Caleb Niehaus,All,56,8,84.0,99.4,102.9,25.0%,9.9°,-6.1°,12.5,0.0%,0,0.4,0.273,0.432,0.371,50.0%,12.5%,12.5%,41.1%,72.7%,93.8%,20.6%,17.4%,79
Iowa,Jackson Beaman,All,93,17,90.6,105.2,107.1,35.3%,39.8°,24.2°,29.4,11.8%,2,0.273,0.21,0.432,0.36,11.8%,47.1%,17.6%,41.9%,66.7%,83.3%,18.8%,25.6%,113
Michigan,Benny Casillas,All,321,60,90.0,102.2,103.6,40.0%,6.0°,9.5°,38.3,0.0%,0,0.409,0.369,0.432,0.42,48.3%,16.7%,33.3%,43.3%,61.9%,85.5%,29.9%,16.5%,105
Illinois State,Brayden Bakes,All,124,19,89.5,96.2,98.3,21.1%,10.3°,0.6°,21.1,0.0%,0,0.333,0.223,0.432,0.32,52.6%,15.8%,26.3%,39.5%,63.6%,80.0%,20.3%,36.7%,92
UC Riverside,Jacob Badawi,All,54,13,84.8,97.5,101.7,23.1%,17.7°,9.7°,23.1,0.0%,0,0.357,0.216,0.432,0.292,38.5%,23.1%,23.1%,48.1%,80.0%,85.0%,20.7%,15.4%,88
